article_id,doi,article_url,source_issue_url,journal_key,journal_title,year,volume,issue_number,title_raw,title_clean_initial,authors,publication_date,online_publication_date,article_type,abstract_text,n_keywords,title_len,pub_year,flag_book_review,flag_editorial,flag_guide_for_authors,flag_notice,flag_correction,flag_comment_reply_letter,flag_front_back_matter,flag_any_nonresearch_candidate,flag_short_title_lt20
10.1016/s0197-4556(13)00017-8,10.1016/s0197-4556(13)00017-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455613000178,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,1.0,Editorial Board,Editorial Board,,2013-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2013.03.002,10.1016/j.aip.2013.03.002,https://linkinghub.elsevier.com/retrieve/pii/S019745561300083X,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,2.0,Book review,Book review,Debbie Bates,2013-4,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2013.02.006,10.1016/j.aip.2013.02.006,https://linkinghub.elsevier.com/retrieve/pii/S0197455613000798,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,2.0,News and notes,News and notes,,2013-4,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(13)00090-7,10.1016/s0197-4556(13)00090-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455613000907,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,2.0,Editorial Board,Editorial Board,,2013-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2013.05.019,10.1016/j.aip.2013.05.019,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001226,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,3.0,News and Notes,News and Notes,,2013-7,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2013.05.013,10.1016/j.aip.2013.05.013,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001160,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,3.0,Book review,Book review,Maria Brignola,2013-7,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(13)00135-4,10.1016/s0197-4556(13)00135-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001354,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,3.0,Editorial Board,Editorial Board,,2013-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2013.08.001,10.1016/j.aip.2013.08.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001330,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,4.0,News and Notes,News and Notes,,2013-9,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(13)00154-8,10.1016/s0197-4556(13)00154-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001548,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,4.0,Editorial Board,Editorial Board,,2013-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2013.10.001,10.1016/j.aip.2013.10.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001640,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,5.0,Book review,Book review,Dawn A. Iwamasa,2013-11,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2013.10.005,10.1016/j.aip.2013.10.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001688,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,5.0,News and Notes,News and Notes,,2013-11,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(13)00178-0,10.1016/s0197-4556(13)00178-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001780,,arts_in_psychotherapy,arts_in_psychotherapy,2013,40.0,5.0,Editoral board,Editoral board,,2013-11,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2013.12.003,10.1016/j.aip.2013.12.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455613001962,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,1.0,Book review,Book review,Marcia L. Rosal,2014-2,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(14)00010-0,10.1016/s0197-4556(14)00010-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000100,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,1.0,Editoral board,Editoral board,,2014-2,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2014.01.006,10.1016/j.aip.2014.01.006,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000070,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,1.0,News and Notes,News and Notes,,2014-2,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2014.03.001,10.1016/j.aip.2014.03.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000288,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,2.0,News and Notes,News and Notes,,2014-4,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(14)00037-9,10.1016/s0197-4556(14)00037-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000379,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,2.0,Editoral board,Editoral board,,2014-4,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(14)00057-4,10.1016/s0197-4556(14)00057-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000574,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,3.0,Editoral board,Editoral board,,2014-7,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2014.06.001,10.1016/j.aip.2014.06.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000665,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,4.0,Book review,Book review,Lisa Summer,2014-9,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(14)00082-3,10.1016/s0197-4556(14)00082-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455614000823,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,4.0,Editoral board,Editoral board,,2014-9,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2014.08.004,10.1016/j.aip.2014.08.004,https://linkinghub.elsevier.com/retrieve/pii/S019745561400080X,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,4.0,News and Notes_41_4,News and Notes_41_4,,2014-9,,journal-article,,0,19,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(14)00115-4,10.1016/s0197-4556(14)00115-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455614001154,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,5.0,Editoral board,Editoral board,,2014-11,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2014.10.011,10.1016/j.aip.2014.10.011,https://linkinghub.elsevier.com/retrieve/pii/S0197455614001105,,arts_in_psychotherapy,arts_in_psychotherapy,2014,41.0,5.0,News and Notes,News and Notes,,2014-11,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2015.02.004,10.1016/j.aip.2015.02.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000076,,arts_in_psychotherapy,arts_in_psychotherapy,2015,42.0,,News and Notes,News and Notes,,2015-2,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(15)00014-3,10.1016/s0197-4556(15)00014-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000143,,arts_in_psychotherapy,arts_in_psychotherapy,2015,42.0,,Editoral board,Editoral board,,2015-2,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2015.03.002,10.1016/j.aip.2015.03.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000118,,arts_in_psychotherapy,arts_in_psychotherapy,2015,42.0,,Editorial,Editorial,Jane Edwards,2015-2,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2014.11.001,10.1016/j.aip.2014.11.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455614001117,,arts_in_psychotherapy,arts_in_psychotherapy,2015,42.0,,Book review,Book review,Nancy Slater,2015-2,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(15)00031-3,10.1016/s0197-4556(15)00031-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000313,,arts_in_psychotherapy,arts_in_psychotherapy,2015,43.0,,Editoral board,Editoral board,,2015-4,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2015.04.002,10.1016/j.aip.2015.04.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000246,,arts_in_psychotherapy,arts_in_psychotherapy,2015,43.0,,NEWS AND NOTES,NEWS AND NOTES,,2015-4,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(15)00045-3,10.1016/s0197-4556(15)00045-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000453,,arts_in_psychotherapy,arts_in_psychotherapy,2015,44.0,,Editoral board,Editoral board,,2015-7,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2015.03.003,10.1016/j.aip.2015.03.003,https://linkinghub.elsevier.com/retrieve/pii/S019745561500026X,,arts_in_psychotherapy,arts_in_psychotherapy,2015,44.0,,Book review,Book review,Amanda MacRae,2015-7,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2015.06.001,10.1016/j.aip.2015.06.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000507,,arts_in_psychotherapy,arts_in_psychotherapy,2015,44.0,,News and Notes,News and Notes,,2015-7,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2015.08.001,10.1016/j.aip.2015.08.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000647,,arts_in_psychotherapy,arts_in_psychotherapy,2015,45.0,,CALENDAR,CALENDAR,,2015-9,,journal-article,,0,8,,False,False,False,False,False,False,True,True,True
10.1016/j.aip.2015.08.003,10.1016/j.aip.2015.08.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000660,,arts_in_psychotherapy,arts_in_psychotherapy,2015,45.0,,Book review,Book review,Ellen Greene Stewart,2015-9,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(15)00072-6,10.1016/s0197-4556(15)00072-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000726,,arts_in_psychotherapy,arts_in_psychotherapy,2015,45.0,,Editoral board,Editoral board,,2015-9,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2015.08.002,10.1016/j.aip.2015.08.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000659,,arts_in_psychotherapy,arts_in_psychotherapy,2015,45.0,,Editorial,Editorial,Edwards Jane,2015-9,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(15)00086-6,10.1016/s0197-4556(15)00086-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455615000866,,arts_in_psychotherapy,arts_in_psychotherapy,2015,46.0,,Editoral board,Editoral board,,2015-11,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2015.10.001,10.1016/j.aip.2015.10.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455615300216,,arts_in_psychotherapy,arts_in_psychotherapy,2015,46.0,,News and Notes,News and Notes,,2015-11,,journal-article,,0,14,,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(16)30029-6,10.1016/s0197-4556(16)30029-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455616300296,,arts_in_psychotherapy,arts_in_psychotherapy,2016,47.0,,Editoral board,Editoral board,,2016-2,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(16)30065-x,10.1016/s0197-4556(16)30065-x,https://linkinghub.elsevier.com/retrieve/pii/S019745561630065X,,arts_in_psychotherapy,arts_in_psychotherapy,2016,48.0,,Editoral board,Editoral board,,2016-4,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(16)30097-1,10.1016/s0197-4556(16)30097-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455616300971,,arts_in_psychotherapy,arts_in_psychotherapy,2016,49.0,,Editoral board,Editoral board,,2016-7,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2016.05.003,10.1016/j.aip.2016.05.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455616300247,,arts_in_psychotherapy,arts_in_psychotherapy,2016,49.0,,Book review,Book review,Andrew Knight; Amanda Sciarabba,2016-7,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(16)30144-7,10.1016/s0197-4556(16)30144-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455616301447,,arts_in_psychotherapy,arts_in_psychotherapy,2016,50.0,,Editoral board,Editoral board,,2016-9,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(16)30202-7,10.1016/s0197-4556(16)30202-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455616302027,,arts_in_psychotherapy,arts_in_psychotherapy,2016,51.0,,Editoral board,Editoral board,,2016-11,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(17)30023-0,10.1016/s0197-4556(17)30023-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455617300230,,arts_in_psychotherapy,arts_in_psychotherapy,2017,52.0,,Editoral board,Editoral board,,2017-2,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(17)30056-4,10.1016/s0197-4556(17)30056-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455617300564,,arts_in_psychotherapy,arts_in_psychotherapy,2017,53.0,,Editoral board,Editoral board,,2017-4,,journal-article,,0,14,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(18)30035-2,10.1016/s0197-4556(18)30035-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455618300352,,arts_in_psychotherapy,arts_in_psychotherapy,2018,57.0,,Editorial Board,Editorial Board,,2018-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(18)30068-6,10.1016/s0197-4556(18)30068-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455618300686,,arts_in_psychotherapy,arts_in_psychotherapy,2018,58.0,,Editorial Board,Editorial Board,,2018-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(18)30114-x,10.1016/s0197-4556(18)30114-x,https://linkinghub.elsevier.com/retrieve/pii/S019745561830114X,,arts_in_psychotherapy,arts_in_psychotherapy,2018,59.0,,Editorial Board,Editorial Board,,2018-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(18)30172-2,10.1016/s0197-4556(18)30172-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455618301722,,arts_in_psychotherapy,arts_in_psychotherapy,2018,60.0,,Editorial Board,Editorial Board,,2018-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(18)30217-x,10.1016/s0197-4556(18)30217-x,https://linkinghub.elsevier.com/retrieve/pii/S019745561830217X,,arts_in_psychotherapy,arts_in_psychotherapy,2018,61.0,,Editorial Board,Editorial Board,,2018-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(19)30073-5,10.1016/s0197-4556(19)30073-5,https://linkinghub.elsevier.com/retrieve/pii/S0197455619300735,,arts_in_psychotherapy,arts_in_psychotherapy,2019,62.0,,Editorial Board,Editorial Board,,2019-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(19)30128-5,10.1016/s0197-4556(19)30128-5,https://linkinghub.elsevier.com/retrieve/pii/S0197455619301285,,arts_in_psychotherapy,arts_in_psychotherapy,2019,63.0,,Editorial Board,Editorial Board,,2019-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(19)30153-4,10.1016/s0197-4556(19)30153-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455619301534,,arts_in_psychotherapy,arts_in_psychotherapy,2019,64.0,,Editorial Board,Editorial Board,,2019-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(19)30188-1,10.1016/s0197-4556(19)30188-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455619301881,,arts_in_psychotherapy,arts_in_psychotherapy,2019,65.0,,Editorial Board,Editorial Board,,2019-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(19)30175-3,10.1016/s0197-4556(19)30175-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455619301753,,arts_in_psychotherapy,arts_in_psychotherapy,2019,66.0,,Editorial Board,Editorial Board,,2019-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(20)30007-1,10.1016/s0197-4556(20)30007-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455620300071,,arts_in_psychotherapy,arts_in_psychotherapy,2020,67.0,,Editorial Board,Editorial Board,,2020-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2020.101628,10.1016/j.aip.2020.101628,https://linkinghub.elsevier.com/retrieve/pii/S0197455620300010,,arts_in_psychotherapy,arts_in_psychotherapy,2020,67.0,,Editorial,Editorial,Jason D. Butler,2020-2,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(20)30027-7,10.1016/s0197-4556(20)30027-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455620300277,,arts_in_psychotherapy,arts_in_psychotherapy,2020,68.0,,Editorial Board,Editorial Board,,2020-3,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(20)30046-0,10.1016/s0197-4556(20)30046-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455620300460,,arts_in_psychotherapy,arts_in_psychotherapy,2020,69.0,,Editorial Board,Editorial Board,,2020-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(20)30068-x,10.1016/s0197-4556(20)30068-x,https://linkinghub.elsevier.com/retrieve/pii/S019745562030068X,,arts_in_psychotherapy,arts_in_psychotherapy,2020,70.0,,Editorial Board,Editorial Board,,2020-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(20)30109-x,10.1016/s0197-4556(20)30109-x,https://linkinghub.elsevier.com/retrieve/pii/S019745562030109X,,arts_in_psychotherapy,arts_in_psychotherapy,2020,71.0,,Editorial Board,Editorial Board,,2020-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(21)00018-6,10.1016/s0197-4556(21)00018-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455621000186,,arts_in_psychotherapy,arts_in_psychotherapy,2021,72.0,,Editorial Board,Editorial Board,,2021-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(21)00035-6,10.1016/s0197-4556(21)00035-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455621000356,,arts_in_psychotherapy,arts_in_psychotherapy,2021,73.0,,Editorial Board,Editorial Board,,2021-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(21)00058-7,10.1016/s0197-4556(21)00058-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455621000587,,arts_in_psychotherapy,arts_in_psychotherapy,2021,74.0,,Editorial Board,Editorial Board,,2021-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(21)00092-7,10.1016/s0197-4556(21)00092-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455621000927,,arts_in_psychotherapy,arts_in_psychotherapy,2021,75.0,,Editorial Board,Editorial Board,,2021-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(21)00112-x,10.1016/s0197-4556(21)00112-x,https://linkinghub.elsevier.com/retrieve/pii/S019745562100112X,,arts_in_psychotherapy,arts_in_psychotherapy,2021,76.0,,Editorial Board,Editorial Board,,2021-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(22)00010-7,10.1016/s0197-4556(22)00010-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455622000107,,arts_in_psychotherapy,arts_in_psychotherapy,2022,77.0,,Editorial Board,Editorial Board,,2022-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(22)00025-9,10.1016/s0197-4556(22)00025-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455622000259,,arts_in_psychotherapy,arts_in_psychotherapy,2022,78.0,,Editorial Board,Editorial Board,,2022-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(22)00046-6,10.1016/s0197-4556(22)00046-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455622000466,,arts_in_psychotherapy,arts_in_psychotherapy,2022,79.0,,Editorial Board,Editorial Board,,2022-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(22)00080-6,10.1016/s0197-4556(22)00080-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455622000806,,arts_in_psychotherapy,arts_in_psychotherapy,2022,80.0,,Editorial Board,Editorial Board,,2022-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(22)00097-1,10.1016/s0197-4556(22)00097-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455622000971,,arts_in_psychotherapy,arts_in_psychotherapy,2022,81.0,,Editorial Board,Editorial Board,,2022-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(23)00016-3,10.1016/s0197-4556(23)00016-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455623000163,,arts_in_psychotherapy,arts_in_psychotherapy,2023,82.0,,Editorial Board,Editorial Board,,2023-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(23)00038-2,10.1016/s0197-4556(23)00038-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455623000382,,arts_in_psychotherapy,arts_in_psychotherapy,2023,83.0,,Editorial Board,Editorial Board,,2023-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(23)00049-7,10.1016/s0197-4556(23)00049-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455623000497,,arts_in_psychotherapy,arts_in_psychotherapy,2023,84.0,,Editorial Board,Editorial Board,,2023-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(23)00080-1,10.1016/s0197-4556(23)00080-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455623000801,,arts_in_psychotherapy,arts_in_psychotherapy,2023,85.0,,Editorial Board,Editorial Board,,2023-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(23)00113-2,10.1016/s0197-4556(23)00113-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455623001132,,arts_in_psychotherapy,arts_in_psychotherapy,2023,86.0,,Editorial Board,Editorial Board,,2023-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(24)00016-9,10.1016/s0197-4556(24)00016-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455624000169,,arts_in_psychotherapy,arts_in_psychotherapy,2024,87.0,,Editorial Board,Editorial Board,,2024-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(24)00041-8,10.1016/s0197-4556(24)00041-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455624000418,,arts_in_psychotherapy,arts_in_psychotherapy,2024,88.0,,Editorial Board,Editorial Board,,2024-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(24)00063-7,10.1016/s0197-4556(24)00063-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455624000637,,arts_in_psychotherapy,arts_in_psychotherapy,2024,89.0,,Editorial Board,Editorial Board,,2024-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(24)00093-5,10.1016/s0197-4556(24)00093-5,https://linkinghub.elsevier.com/retrieve/pii/S0197455624000935,,arts_in_psychotherapy,arts_in_psychotherapy,2024,90.0,,Editorial Board,Editorial Board,,2024-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(24)00119-9,10.1016/s0197-4556(24)00119-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455624001199,,arts_in_psychotherapy,arts_in_psychotherapy,2024,91.0,,Editorial Board,Editorial Board,,2024-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(25)00029-2,10.1016/s0197-4556(25)00029-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455625000292,,arts_in_psychotherapy,arts_in_psychotherapy,2025,92.0,,Editorial Board,Editorial Board,,2025-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(25)00057-7,10.1016/s0197-4556(25)00057-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455625000577,,arts_in_psychotherapy,arts_in_psychotherapy,2025,93.0,,Editorial Board,Editorial Board,,2025-4,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(25)00077-2,10.1016/s0197-4556(25)00077-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455625000772,,arts_in_psychotherapy,arts_in_psychotherapy,2025,94.0,,Editorial Board,Editorial Board,,2025-7,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(25)00105-4,10.1016/s0197-4556(25)00105-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455625001054,,arts_in_psychotherapy,arts_in_psychotherapy,2025,95.0,,Editorial Board,Editorial Board,,2025-9,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(25)00151-0,10.1016/s0197-4556(25)00151-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455625001510,,arts_in_psychotherapy,arts_in_psychotherapy,2025,96.0,,Editorial Board,Editorial Board,,2025-11,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/s0005-7967(04)00207-4,10.1016/s0005-7967(04)00207-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796704002074,,behaviour_research_and_therapy,behaviour_research_and_therapy,2005,43.0,1,Editorial board,Editorial board,,2005-1,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1016/j.brat.2009.07.009,10.1016/j.brat.2009.07.009,https://linkinghub.elsevier.com/retrieve/pii/S0005796709001685,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,11,Foreword,Foreword,Stanley Rachman,2009-11,,journal-article,,0,8,,False,False,False,False,False,False,False,False,True
10.1016/s0005-7967(10)00100-2,10.1016/s0005-7967(10)00100-2,https://linkinghub.elsevier.com/retrieve/pii/S0005796710001002,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,7,Editor's Note,Editor's Note,,2010-7,,journal-article,,0,13,,False,False,False,False,False,False,False,False,True
10.1016/j.brat.2012.09.005,10.1016/j.brat.2012.09.005,https://linkinghub.elsevier.com/retrieve/pii/S0005796712001416,,behaviour_research_and_therapy,behaviour_research_and_therapy,2013,51.0,1,Introduction,Introduction,G. Terence Wilson,2013-1,,journal-article,,0,12,,False,False,False,False,False,False,False,False,True
