article_id,doi,article_url,source_issue_url,journal_key,journal_title,year,volume,issue_number,title_raw,title_clean_initial,authors,publication_date,online_publication_date,article_type,abstract_text,n_keywords,title_len,pub_year,flag_book_review,flag_editorial,flag_guide_for_authors,flag_notice,flag_correction,flag_comment_reply_letter,flag_front_back_matter,flag_any_nonresearch_candidate,flag_short_title_lt20
10.1080/16506073.2011.614274,10.1080/16506073.2011.614274,https://www.tandfonline.com/doi/abs/10.1080/16506073.2011.614274,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2012,41.0,3,A Systematic Review of the Evidence Base for Schema Therapy,A Systematic Review of the Evidence Base for Schema Therapy,Samantha A. Masley; David T. Gillanders; Susan G. Simpson; Morag A. Taylor,2012-9,,journal-article,,0,59,,True,False,False,False,False,False,False,True,False
10.1080/16506073.2013.833745,10.1080/16506073.2013.833745,https://www.tandfonline.com/doi/abs/10.1080/16506073.2013.833745,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2014,43.0,2,Statement of Retraction: <i>Cognitive Behaviour Therapy</i>,Statement of Retraction: <i>Cognitive Behaviour Therapy</i>,,2014-4-3,,journal-article,,0,59,,False,False,False,False,True,False,False,True,False
10.1080/16506073.2013.773062,10.1080/16506073.2013.773062,https://www.tandfonline.com/doi/abs/10.1080/16506073.2013.773062,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2013,42.0,4,One-Session Treatment for Specific Phobias: A Review of Öst's Single-Session Exposure with Children and Adolescents,One-Session Treatment for Specific Phobias: A Review of Öst's Single-Session Exposure with Children and Adolescents,Thomas H. Ollendick; Thompson E. Davis,2013-12,,journal-article,,0,115,,True,False,False,False,False,False,False,True,False
10.1080/16506073.2013.773060,10.1080/16506073.2013.773060,https://www.tandfonline.com/doi/abs/10.1080/16506073.2013.773060,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2013,42.0,4,Facets of the Childhood Anxiety Sensitivity Index Among Serbian Youth,Facets of the Childhood Anxiety Sensitivity Index Among Serbian Youth,Dejan S. Stevanovic; Wendy K. Silverman; Kristin A. Nichols-Lopez; Smiljka D. Popovic-Deusic; Milica M. Pejovic-Milovancevic,2013-12,,journal-article,,0,69,,False,False,False,False,False,False,True,True,False
10.1080/16506073.2014.985917,10.1080/16506073.2014.985917,https://www.tandfonline.com/doi/abs/10.1080/16506073.2014.985917,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2014,43.0,4,Editorial Board,Editorial Board,,2014-10-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1080/16506073.2015.1109864,10.1080/16506073.2015.1109864,https://www.tandfonline.com/doi/full/10.1080/16506073.2015.1109864,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2015,44.0,6,Editorial Board,Editorial Board,,2015-11-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1080/16506073.2015.1133697,10.1080/16506073.2015.1133697,https://www.tandfonline.com/doi/full/10.1080/16506073.2015.1133697,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2016,45.0,2,Hoarding Disorder and a Systematic Review of Treatment with Cognitive Behavioral Therapy,Hoarding Disorder and a Systematic Review of Treatment with Cognitive Behavioral Therapy,Monnica Williams; Jenifer A. Viscusi,2016-3-3,,journal-article,,0,88,,True,False,False,False,False,False,False,True,False
10.1080/16506073.2017.1385189,10.1080/16506073.2017.1385189,https://www.tandfonline.com/doi/full/10.1080/16506073.2017.1385189,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2017,46.0,6,Editorial Board,Editorial Board,,2017-11-2,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1080/00107514.2018.1494937,10.1080/00107514.2018.1494937,https://www.tandfonline.com/doi/full/10.1080/00107514.2018.1494937,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2018,47.0,6,Corrigendum,Corrigendum,,2018-11-2,,journal-article,,0,11,,False,False,False,False,True,False,False,True,True
10.1080/16506073.2018.1522371,10.1080/16506073.2018.1522371,https://www.tandfonline.com/doi/full/10.1080/16506073.2018.1522371,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2019,48.0,1,A meta-analytic review of cognitive processing therapy for adults with posttraumatic stress disorder,A meta-analytic review of cognitive processing therapy for adults with posttraumatic stress disorder,Gordon J. G. Asmundson; Audur S. Thorisdottir; Jacob W. Roden-Foreman; Scarlett O. Baird; Sara M. Witcraft; Aliza T. Stein; Jasper A. J. Smits; Mark B Powers,2019-1-2,,journal-article,,0,100,,True,False,False,False,False,False,False,True,False
10.1080/16506073.2019.1663258,10.1080/16506073.2019.1663258,https://www.tandfonline.com/doi/full/10.1080/16506073.2019.1663258,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2020,49.0,4,"A systematic review of internet-delivered cognitive behavior therapy for alcohol misuse: study characteristics, program content and outcomes","A systematic review of internet-delivered cognitive behavior therapy for alcohol misuse: study characteristics, program content and outcomes",Heather D. Hadjistavropoulos; Swati Mehta; Andrew Wilhelms; Matthew T. Keough; Christopher Sundström,2020-7-3,,journal-article,,0,140,,True,False,False,False,False,False,False,True,False
10.1080/16506073.2020.1855847,10.1080/16506073.2020.1855847,https://www.tandfonline.com/doi/full/10.1080/16506073.2020.1855847,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2021,50.0,1,Correction,Correction,,2021-1-2,,journal-article,,0,10,,False,False,False,False,True,False,False,True,True
10.1080/16506073.2023.2206737,10.1080/16506073.2023.2206737,https://www.tandfonline.com/doi/full/10.1080/16506073.2023.2206737,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2023,52.0,4,Correction,Correction,,2023-7-4,,journal-article,,0,10,,False,False,False,False,True,False,False,True,True
10.1080/16506073.2023.2216984,10.1080/16506073.2023.2216984,https://www.tandfonline.com/doi/full/10.1080/16506073.2023.2216984,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2023,52.0,5,Correction,Correction,,2023-9-3,,journal-article,,0,10,,False,False,False,False,True,False,False,True,True
10.1080/16506073.2024.2415217,10.1080/16506073.2024.2415217,https://www.tandfonline.com/doi/full/10.1080/16506073.2024.2415217,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2025,54.0,2,Correction,Correction,,2025-3-4,,journal-article,,0,10,,False,False,False,False,True,False,False,True,True
10.1080/16506073.2025.2547199,10.1080/16506073.2025.2547199,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2547199,,cognitive_behaviour_therapy,cognitive_behaviour_therapy,2025,,,The impact of perfectionism on treatment outcomes of mental health disorders: a systematic review of randomised controlled trials,The impact of perfectionism on treatment outcomes of mental health disorders: a systematic review of randomised controlled trials,Zhaohong Jiang; Sarah J. Egan; Danyelle Greene; Macey Frost; Yu Ma; Roz Shafran,2025-8-26,,journal-article,,0,129,,True,False,False,False,False,False,False,True,False
10.1080/14733140512331343822,10.1080/14733140512331343822,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343822,,counselling_psychotherapy_research,counselling_psychotherapy_research,2005,5.0,1,Editorial – March 2005,Editorial – March 2005,,2005-3,,journal-article,,0,22,,False,True,False,False,False,False,False,True,False
10.1080/14733140512331343976,10.1080/14733140512331343976,https://onlinelibrary.wiley.com/doi/10.1080/14733140512331343976,,counselling_psychotherapy_research,counselling_psychotherapy_research,2005,5.0,1,Erratum,Erratum,,2005-3,,journal-article,,0,7,,False,False,False,False,True,False,False,True,True
10.1080/17441690500264790,10.1080/17441690500264790,https://onlinelibrary.wiley.com/doi/10.1080/17441690500264790,,counselling_psychotherapy_research,counselling_psychotherapy_research,2005,5.0,2,<b>Editorial – June 2005</b>,<b>Editorial – June 2005</b>,,2005-6,,journal-article,,0,28,,False,True,False,False,False,False,False,True,False
10.1080/14733140500333728,10.1080/14733140500333728,https://onlinelibrary.wiley.com/doi/10.1080/14733140500333728,,counselling_psychotherapy_research,counselling_psychotherapy_research,2005,5.0,3,Letter,Letter,,2005-9,,journal-article,,0,6,,False,False,False,False,False,True,False,True,True
10.1080/14733140500363444,10.1080/14733140500363444,https://onlinelibrary.wiley.com/doi/10.1080/14733140500363444,,counselling_psychotherapy_research,counselling_psychotherapy_research,2005,5.0,3,Editorial,Editorial,Julia Buckroyd,2005-9,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140500345276,10.1080/14733140500345276,https://onlinelibrary.wiley.com/doi/10.1080/14733140500345276,,counselling_psychotherapy_research,counselling_psychotherapy_research,2005,5.0,3,Book review,Book review,,2005-9,,journal-article,,0,11,,True,False,False,False,False,False,False,True,True
10.1080/14733140600566722,10.1080/14733140600566722,https://onlinelibrary.wiley.com/doi/10.1080/14733140600566722,,counselling_psychotherapy_research,counselling_psychotherapy_research,2005,5.0,4,EDITORIAL,EDITORIAL,,2005-12,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140600581176,10.1080/14733140600581176,https://onlinelibrary.wiley.com/doi/10.1080/14733140600581176,,counselling_psychotherapy_research,counselling_psychotherapy_research,2006,6.0,1,Developing CORE performance indicators for benchmarking in NHS primary care psychological therapy and counselling services: An editorial introduction,Developing CORE performance indicators for benchmarking in NHS primary care psychological therapy and counselling services: An editorial introduction,,2006-3,,journal-article,,0,149,,False,True,False,False,False,False,False,True,False
10.1080/14733140600733512,10.1080/14733140600733512,https://onlinelibrary.wiley.com/doi/10.1080/14733140600733512,,counselling_psychotherapy_research,counselling_psychotherapy_research,2006,6.0,2,Editorial,Editorial,Julia Buckroyd,2006-6,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140600874050,10.1080/14733140600874050,https://onlinelibrary.wiley.com/doi/10.1080/14733140600874050,,counselling_psychotherapy_research,counselling_psychotherapy_research,2006,6.0,3,Editorial,Editorial,Terry Hanley; Kate Anthony,2006-9,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140601050940,10.1080/14733140601050940,https://onlinelibrary.wiley.com/doi/10.1080/14733140601050940,,counselling_psychotherapy_research,counselling_psychotherapy_research,2006,6.0,4,Editorial,Editorial,Julia Buckroyd,2006-12,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140601022659,10.1080/14733140601022659,https://onlinelibrary.wiley.com/doi/10.1080/14733140601022659,,counselling_psychotherapy_research,counselling_psychotherapy_research,2006,6.0,4,Counselling children and young people: A review of the evidence for its effectiveness,Counselling children and young people: A review of the evidence for its effectiveness,Sue Pattison; Belinda Harris,2006-12,,journal-article,,0,85,,True,False,False,False,False,False,False,True,False
10.1080/14733140601185324,10.1080/14733140601185324,https://onlinelibrary.wiley.com/doi/10.1080/14733140601185324,,counselling_psychotherapy_research,counselling_psychotherapy_research,2007,7.0,1,Editorial,Editorial,Sue Wheeler,2007-3,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140601185274,10.1080/14733140601185274,https://onlinelibrary.wiley.com/doi/10.1080/14733140601185274,,counselling_psychotherapy_research,counselling_psychotherapy_research,2007,7.0,1,"The impact of clinical supervision on counsellors and therapists, their practice and their clients. A systematic review of the literature","The impact of clinical supervision on counsellors and therapists, their practice and their clients. A systematic review of the literature",Sue Wheeler; Kaye Richards,2007-3,,journal-article,"Abstract In 2005 the British Association for Counselling and Psychotherapy (BACP) commissioned a systematic review of the research evidence related to the impact of supervision on counsellors and psychotherapists, their practice and their clients. This paper reports on some of the findings of this review, specifically from articles published in this area since 1980. Detailed inclusion and exclusion criteria were agreed. EPPI‐Reviewer software was used to organise and analyse the articles that met the inclusion criteria. This article reviews 18 individual published studies. The quality of evidence is variable, but supervision is consistently demonstrated to have some positive impacts on the supervisee.",0,137,,True,False,False,False,False,False,False,True,False
10.1080/14733140701363052,10.1080/14733140701363052,https://onlinelibrary.wiley.com/doi/10.1080/14733140701363052,,counselling_psychotherapy_research,counselling_psychotherapy_research,2007,7.0,2,EDITORIAL,EDITORIAL,Julia Buckroyd,2007-6,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140701576604,10.1080/14733140701576604,https://onlinelibrary.wiley.com/doi/10.1080/14733140701576604,,counselling_psychotherapy_research,counselling_psychotherapy_research,2007,7.0,3,Editorial,Editorial,Julia Buckroyd,2007-9,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140701747510,10.1080/14733140701747510,https://onlinelibrary.wiley.com/doi/10.1080/14733140701747510,,counselling_psychotherapy_research,counselling_psychotherapy_research,2007,7.0,4,Editorial,Editorial,Julia Buckroyd,2007-12,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140802051515,10.1080/14733140802051515,https://onlinelibrary.wiley.com/doi/10.1080/14733140802051515,,counselling_psychotherapy_research,counselling_psychotherapy_research,2008,8.0,2,Editorial,Editorial,Andrew Reeves,2008-6,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140802253178,10.1080/14733140802253178,https://onlinelibrary.wiley.com/doi/10.1080/14733140802253178,,counselling_psychotherapy_research,counselling_psychotherapy_research,2008,8.0,3,Editorial,Editorial,Andrew Reeves,2008-9,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140802292895,10.1080/14733140802292895,https://onlinelibrary.wiley.com/doi/10.1080/14733140802292895,,counselling_psychotherapy_research,counselling_psychotherapy_research,2008,8.0,4,Psychological interventions for infertile patients: a review of existing research and A new comprehensive approach,Psychological interventions for infertile patients: a review of existing research and A new comprehensive approach,Katja Haemmerli; Hansjoerg Znoj; Salome Burri; Patricia Graf; Dorothea Wunder; Pasqualina Perrig-Chiello,2008-12,,journal-article,"Abstract The usefulness of psychological support for infertile patients has been highlighted in the literature over the past number of years. This article provides a review of existing research on psychological interventions for infertile patients, and presents the Fertility Group Intervention as an example of the application of existing research. There is clear empirical evidence of high levels of depressive symptoms, anxiety, and distress among infertile patients undergoing assisted reproductive treatment (ART). Infertile patients need and require increased psychological support. Various studies indicate the efficacy of psychological interventions for infertile patients with respect to their mental health and, in part, pregnancy rates. However, many such studies exhibit methodological problems. Therefore, in future research, additional studies of high‐quality design are needed to achieve more definitive answers on the efficacy and indication of psychological interventions for infertile patients. Currently, the Fertility Group Intervention represents a comprehensive therapeutic approach integrating established empirical and theoretical approaches with the aim of helping infertile patients – particularly those undergoing ART – cope with distress related to their infertility and medical treatment. This article further outlines the therapeutic background and structures, treatment goals, practical implications, and feasibility of the Fertility Group Intervention.",0,114,,True,False,False,False,False,False,False,True,False
10.1080/14733140802442995,10.1080/14733140802442995,https://onlinelibrary.wiley.com/doi/10.1080/14733140802442995,,counselling_psychotherapy_research,counselling_psychotherapy_research,2008,8.0,4,Editorial,Editorial,Andrew Reeves,2008-12,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140802453794,10.1080/14733140802453794,https://onlinelibrary.wiley.com/doi/10.1080/14733140802453794,,counselling_psychotherapy_research,counselling_psychotherapy_research,2008,8.0,4,Counselling in primary care: a systematic review of the evidence,Counselling in primary care: a systematic review of the evidence,Alison Brettle; Andy Hill; Peter Jenkins,2008-12,,journal-article,"Abstract Primary objective: To undertake a systematic review which aimed to locate, appraise and synthesise evidence to obtain a reliable overview of the clinical effectiveness, cost‐effectiveness and user perspectives regarding counselling in primary care. Main results : Evidence from 26 studies was presented as a narrative synthesis and demonstrated that counselling is effective in the short term, is as effective as CBT with typical heterogeneous primary care populations and more effective than routine primary care for the treatment of non‐specific generic psychological problems, anxiety and depression. Counselling may reduce levels of referrals to psychiatric services, but does not appear to reduce medication, the number of GP consultations or overall costs. Patients are highly satisfied with the counselling they have received in primary care and prefer counselling to medication for depression. Conclusions and implications for future research : This review demonstrates the value of counselling as a valid choice for primary care patients and as a broadly effective therapeutic intervention for a wide range of generic psychological conditions presenting in the primary care setting. More rigorous clinical and cost‐effectiveness trials are needed together with surveys of more typical users of primary care services.",0,64,,True,False,False,False,False,False,False,True,False
10.1080/14733140902840213,10.1080/14733140902840213,https://onlinelibrary.wiley.com/doi/10.1080/14733140902840213,,counselling_psychotherapy_research,counselling_psychotherapy_research,2009,9.0,2,EDITORIAL,EDITORIAL,Andrew Reeves,2009-6,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140903079258,10.1080/14733140903079258,https://onlinelibrary.wiley.com/doi/10.1080/14733140903079258,,counselling_psychotherapy_research,counselling_psychotherapy_research,2009,9.0,3,Counselling in UK secondary schools: A comprehensive review of audit and evaluation data,Counselling in UK secondary schools: A comprehensive review of audit and evaluation data,Mick Cooper,2009-9,,journal-article,"Abstract Aims : The purpose of this study was to develop a comprehensive picture of the nature and outcomes of counselling in secondary schools in the UK. Method : Audit and evaluation studies of schools counselling were identified using a systematic literature search. Thirty studies were found and analysed using a variety of methods. Typically, counselling services provided purely person‐centred, or person‐centred‐based, forms of therapy. Results : Averaged across all studies, clients had a mean age of 13.86 and attended for 6.35 sessions of counselling. The average percentage of female clients per study was 56.31%. Most frequently, clients presented with family issues, with anger issues particularly prevalent in males. Around 60% of clients began counselling with ‘abnormal’ or borderline levels of psychological distress. Counselling was associated with large improvements in mental health (mean weighted effect size = 0.81), with around 50% of clinically distressed clients demonstrating clinical improvement. On average, just over 80% of respondents rated counselling as moderately or very helpful, with teachers giving it a mean rating of 8.22 on a 10‐point scale of helpfulness. For clients, the most helpful aspect of counselling was the opportunity to talk and be listened to, while pastoral care staff emphasised the counsellor's independence, expertise and confidentiality. There were some indications that counselling may indirectly benefit students’ capacities to study and learn. Discussion : School‐based counselling appears to be of considerable benefit to young people in the UK, but there is a need for this finding to be verified through controlled trials.",0,88,,True,False,False,False,False,False,False,True,False
10.1080/14733140903091683,10.1080/14733140903091683,https://onlinelibrary.wiley.com/doi/10.1080/14733140903091683,,counselling_psychotherapy_research,counselling_psychotherapy_research,2009,9.0,3,Editorial,Editorial,Kaye Richards; Mick Cooper; Moshe Tatar,2009-9,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140903346103,10.1080/14733140903346103,https://onlinelibrary.wiley.com/doi/10.1080/14733140903346103,,counselling_psychotherapy_research,counselling_psychotherapy_research,2009,9.0,4,EDITORIAL,EDITORIAL,Andrew Reeves,2009-12,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733140903553419,10.1080/14733140903553419,https://onlinelibrary.wiley.com/doi/10.1080/14733140903553419,,counselling_psychotherapy_research,counselling_psychotherapy_research,2010,10.0,1,EDITORIAL,EDITORIAL,Andrew Reeves,2010-3,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733145.2010.486863,10.1080/14733145.2010.486863,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2010.486863,,counselling_psychotherapy_research,counselling_psychotherapy_research,2011,11.0,2,A qualitative review of perception of change for male perpetrators of domestic abuse following abuser schema therapy (AST),A qualitative review of perception of change for male perpetrators of domestic abuse following abuser schema therapy (AST),Margaret Elizabeth Smith,2011-6,,journal-article,"Abstract Introduction: Domestic abuse is known to have detrimental effects on all members of the family, yet it is often difficult for victims to leave. It is therefore important to research available intervention programmes for perpetrators who want to change their behaviour. Intervention programmes for perpetrators are informed by different theoretical and philosophical approaches, such as pro‐feminism, psychopathology or biopsychosocial theories. However, there is little consensus to the most effective intervention and there is a paucity of qualitative research on the perspectives of the perpetrators who attend the available therapies. Aim: The aim of this research was to discover the perceptions of change of 18 male, heterosexual perpetrators with female partners who self referred to a community‐based therapy service providing abuser schema therapy (AST). Method: A qualitative methodology was adopted using semi‐structured interviews on completion of therapy, and at three, six, nine and 12 months follow‐up. A content analysis was conducted and data was coded and mapped against a priori variables. Findings: The findings indicated that the four highest rated variables were: (1) a reduction of anger, (2) an increase in communication and assertiveness skills, (3) an increase in ability to think prior to behaviour, and (4) responsibility for personal power. The findings are discussed in relation to the perceived changes for perpetrators. Conclusions: In conclusion, this study seeks to contribute to the development of future effective interventions to reduce aggression within the home.",0,122,,True,False,False,False,False,False,False,True,False
10.1080/14733145.2010.507003,10.1080/14733145.2010.507003,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2010.507003,,counselling_psychotherapy_research,counselling_psychotherapy_research,2010,10.0,3,GUEST EDITORIAL: ‘Counsellors in training’: Journeys of professional transformation,GUEST EDITORIAL: ‘Counsellors in training’: Journeys of professional transformation,Soti Grafanaki,2010-9,,journal-article,,0,83,,False,True,False,False,False,False,False,True,False
10.1080/14733145.2010.530126,10.1080/14733145.2010.530126,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2010.530126,,counselling_psychotherapy_research,counselling_psychotherapy_research,2010,10.0,4,Editorial board,Editorial board,,2010-12,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1080/14733145.2010.533068,10.1080/14733145.2010.533068,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2010.533068,,counselling_psychotherapy_research,counselling_psychotherapy_research,2011,11.0,2,Counselling and psychotherapy for the prevention of suicide: A systematic review of the evidence,Counselling and psychotherapy for the prevention of suicide: A systematic review of the evidence,Sue McAndrew,2011-6,,journal-article,,0,96,,True,False,False,False,False,False,False,True,False
10.1080/14733145.2012.749562,10.1080/14733145.2012.749562,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2012.749562,,counselling_psychotherapy_research,counselling_psychotherapy_research,2012,12.0,4,Editorial Board,Editorial Board,,2012-12,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1080/14733145.2013.790208,10.1080/14733145.2013.790208,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2013.790208,,counselling_psychotherapy_research,counselling_psychotherapy_research,2013,13.0,2,Commentary on Owen‐Pugh and Symons,Commentary on Owen‐Pugh and Symons,Anthony Roth,2013-6,,journal-article,,0,34,,False,False,False,False,False,True,False,True,False
10.1080/14733145.2012.739632,10.1080/14733145.2012.739632,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2012.739632,,counselling_psychotherapy_research,counselling_psychotherapy_research,2013,13.0,2,Psychological interventions for carers of people with dementia: A systematic review of quantitative and qualitative evidence,Psychological interventions for carers of people with dementia: A systematic review of quantitative and qualitative evidence,Ruth Elvish; Sammi-Jo Lever; Jodie Johnstone; Rosanne Cawley; John Keady,2013-6,,journal-article,"Abstract Rationale : Carers of people with dementia experience significant levels of stress in their everyday role. The National Dementia Strategy in England identifies the key role that carers play in supporting people with dementia living at home, often to the detriment of their social, emotional and physical health. Aims : To add to the substantive knowledge‐base by combining search criteria used by Pinquart and Sörensen (2006) and Gallagher‐Thompson and Coon (2007) to update the literature on psychological interventions for carers of people with dementia published between 2005 and 2011. Method : Following the study inclusion criteria, comprehensive searches were conducted using the electronic databases Medline, PsycINFO, ERIC, and PubMed. Twenty studies were identified, graded and synthesised into the reported systematic review with both quantitative and qualitative studies included to maximise practice application. Results : Consistent with previous findings, three categories of psychological intervention were identified: (i) psychoeducational‐skill building ( n =8); (ii) psychotherapy‐counselling ( n =1); (iii) multicomponent ( n =6). Our review also identified a fourth intervention category, (iv) technology‐based ( n =5). The majority of studies in the updated review examine the constructs of depression, burden, social support and well‐being. The development of focused interventions for carers, whether individually tailored interventions or group interventions around a common issue, was significant for developing practice. Future studies across all categories should continue to embed supervision arrangements within their psychological intervention protocols.",0,124,,True,False,False,False,False,False,False,True,False
10.1080/14733145.2013.764658,10.1080/14733145.2013.764658,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2013.764658,,counselling_psychotherapy_research,counselling_psychotherapy_research,2013,13.0,3,Corrigendum,Corrigendum,,2013-9,,journal-article,,0,11,,False,False,False,False,True,False,False,True,True
10.1080/14733145.2013.831255,10.1080/14733145.2013.831255,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2013.831255,,counselling_psychotherapy_research,counselling_psychotherapy_research,2013,13.0,3,Editorial,Editorial,Clare Symons,2013-9,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733145.2012.761717,10.1080/14733145.2012.761717,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2012.761717,,counselling_psychotherapy_research,counselling_psychotherapy_research,2013,13.0,3,A systematic review of the literature on counselling and psychotherapy for the prevention of suicide: 1. Quantitative outcome and process studies,A systematic review of the literature on counselling and psychotherapy for the prevention of suicide: 1. Quantitative outcome and process studies,David Winter; Siobhan Bradshaw; Frances Bunn; David Wellsted,2013-9,,journal-article,"Abstract Scope of review: The paper reports a meta‐review of 15 previous systematic reviews and meta‐analyses of the literature concerning the outcome of counselling and psychotherapy with people at risk of suicide; a meta‐analysis of 67 outcome studies in this area; and a narrative review of 17 studies of the therapeutic process. Publication time span: The literature reviewed was published between 1981 and 2008. Publication origin: The majority of the literature reviewed was by authors from the USA or the UK, but there were also authors from other European countries, Australia, Canada, India, and Sri Lanka. Findings: There is evidence of the effectiveness of dialectical behaviour therapy, cognitive‐behavioural therapy, and problem solving therapy, but also for other forms of therapy. Therapist and client variables, as well as the therapeutic relationship, appear to be related to treatment outcome. Conclusions: People at risk of suicide should have access to psychological interventions, including, but not necessarily limited to, those within the cognitive‐behavioural spectrum. Therapies for which there have been promising findings, but which are under‐researched, should be a research priority.",0,145,,True,False,False,False,False,False,False,True,False
10.1080/14733145.2013.865334,10.1080/14733145.2013.865334,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2013.865334,,counselling_psychotherapy_research,counselling_psychotherapy_research,2013,13.0,4,Editorial,Editorial,Clare Symons,2013-12,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733145.2013.865336,10.1080/14733145.2013.865336,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2013.865336,,counselling_psychotherapy_research,counselling_psychotherapy_research,2013,13.0,4,Editorial Board,Editorial Board,,2013-12,,journal-article,,0,15,,False,True,False,False,False,False,False,True,True
10.1080/14733145.2012.737004,10.1080/14733145.2012.737004,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2012.737004,,counselling_psychotherapy_research,counselling_psychotherapy_research,2014,14.0,1,A systematic review of the literature on counselling and psychotherapy for the prevention of suicide: 2. Qualitative studies,A systematic review of the literature on counselling and psychotherapy for the prevention of suicide: 2. Qualitative studies,David Winter; Siobhan Bradshaw; Frances Bunn; David Wellsted,2014-3,,journal-article,"Scope of review: The paper reports a meta‐synthesis of 13 qualitative studies of counselling and psychotherapy with people at risk of suicide. Publication time span: The studies considered were reported between 1997 and 2006. Publication origin: Seven studies were conducted in the UK, four in the USA, one in Canada, and one in Sweden. Findings: Themes in clients' and therapists' accounts of the process of counselling or psychotherapy were therapist qualities; therapy components; theoretical framework; and therapy techniques. Themes in their accounts of the effectiveness of counselling and psychotherapy were decrease in self‐destructive behaviour, and quality of life. Themes in clients' views of barriers to effective counselling or psychotherapy were therapist characteristics; therapy components; secrecy; and transferring to the real‐life situation. Secrecy was also identified as a barrier by therapists, as were responsibilities of the profession; training; and the nature of suicide and self‐harm. Facilitators of successful counselling and psychotherapy as identified by clients were responsibility; support; and teaching therapy skills to family members, the latter also being identified by therapists.",0,124,,True,False,False,False,False,False,False,True,False
10.1080/14733145.2014.889382,10.1080/14733145.2014.889382,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2014.889382,,counselling_psychotherapy_research,counselling_psychotherapy_research,2014,14.0,1,Editorial,Editorial,Clare Symons,2014-3,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
10.1080/14733145.2014.916156,10.1080/14733145.2014.916156,https://onlinelibrary.wiley.com/doi/10.1080/14733145.2014.916156,,counselling_psychotherapy_research,counselling_psychotherapy_research,2014,14.0,2,Editorial,Editorial,Clare Symons,2014-6,,journal-article,,0,9,,False,True,False,False,False,False,False,True,True
