year,issue_label,item_type,title,url
2022,1/2022 vol. 200,UNKNOWN,Aktualności,"https://www.psychoterapiaptp.pl/Aktualnosci,3859.html"
2022,1/2022 vol. 200,UNKNOWN,Od Redakcji,"https://www.psychoterapiaptp.pl/Od-Redakcji,154904,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Stany-umyslu-terapeutow-par-analiza-tematyczna-narracji-psychoanalitycznych-terapeutow,148204,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ocena-uzytecznosci-aplikacji-E-POP-jako-terapeutycznego-programu-ograniczania-picia,147018,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Podsumowanie-10-lat-pracy-ambulatoryjnej-grupy-terapeutycznej-prowadzonej-metoda,149513,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wspolczesne-somatycznie-zorientowane-techniki-psychoanalityczne-w-pracy-z-pacjentami,147647,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Poskromienie-zlosnicy-patriarchat-i-wladza-w-zwiazku-w-rodzinie-w-kulturze,147032,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,"Mentalizacja. Cz. 1: Wprowadzenie do zagadnienia, wymiary mentalizacji","https://www.psychoterapiaptp.pl/Mentalizacja-Cz-1-Wprowadzenie-do-zagadnienia-wymiary-mentalizacji,153884,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html"
2022,1/2022 vol. 200,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html"
,,UNKNOWN,O czasopiśmie,"https://www.psychoterapiaptp.pl/O-czasopismie,1782.html"
,,UNKNOWN,Rada programowa,"https://www.psychoterapiaptp.pl/Rada-programowa,1785.html"
,,UNKNOWN,Redakcja,"https://www.psychoterapiaptp.pl/Redakcja,1784.html"
,,UNKNOWN,Kodeks etyczny,"https://www.psychoterapiaptp.pl/Kodeks-etyczny,3600.html"
,,UNKNOWN,Wydawca,"https://www.psychoterapiaptp.pl/Wydawca,3602.html"
,,UNKNOWN,Recenzenci,"https://www.psychoterapiaptp.pl/Recenzenci,3605.html"
,,UNKNOWN,Prenumerata,"https://www.psychoterapiaptp.pl/Prenumerata,3609.html"
,,UNKNOWN,Indeksowanie,"https://www.psychoterapiaptp.pl/Indeksowanie,3610.html"
,,UNKNOWN,Dla Autorów,"https://www.psychoterapiaptp.pl/Dla-Autorow,1783.html"
,,UNKNOWN,Aktualności,"https://www.psychoterapiaptp.pl/Aktualnosci,3859.html"
,,UNKNOWN,"Mentalizacja. Cz. 1: Wprowadzenie do zagadnienia, wymiary mentalizacji","https://www.psychoterapiaptp.pl/Mentalizacja-Cz-1-Wprowadzenie-do-zagadnienia-wymiary-mentalizacji,153884,0,1.html"
,,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html"
,,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html"
,,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html"
,,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html"
,,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,O czasopiśmie,"https://www.psychoterapiaptp.pl/O-czasopismie,1782.html"
2023,1/2023 vol. 204,UNKNOWN,Rada programowa,"https://www.psychoterapiaptp.pl/Rada-programowa,1785.html"
2023,1/2023 vol. 204,UNKNOWN,Redakcja,"https://www.psychoterapiaptp.pl/Redakcja,1784.html"
2023,1/2023 vol. 204,UNKNOWN,Kodeks etyczny,"https://www.psychoterapiaptp.pl/Kodeks-etyczny,3600.html"
2023,1/2023 vol. 204,UNKNOWN,Wydawca,"https://www.psychoterapiaptp.pl/Wydawca,3602.html"
2023,1/2023 vol. 204,UNKNOWN,Recenzenci,"https://www.psychoterapiaptp.pl/Recenzenci,3605.html"
2023,1/2023 vol. 204,UNKNOWN,Prenumerata,"https://www.psychoterapiaptp.pl/Prenumerata,3609.html"
2023,1/2023 vol. 204,UNKNOWN,Indeksowanie,"https://www.psychoterapiaptp.pl/Indeksowanie,3610.html"
2023,1/2023 vol. 204,UNKNOWN,Dla Autorów,"https://www.psychoterapiaptp.pl/Dla-Autorow,1783.html"
2023,1/2023 vol. 204,UNKNOWN,Aktualności,"https://www.psychoterapiaptp.pl/Aktualnosci,3859.html"
2023,1/2023 vol. 204,UNKNOWN,Od redakcji,"https://www.psychoterapiaptp.pl/Od-redakcji,169227,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,"Kiedy nie wiem, co powiedzieć","https://www.psychoterapiaptp.pl/Kiedy-nie-wiem-co-powiedziec,169228,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pierwszy-poziom-konceptualizacji-w-dialektycznej-terapii-behawioralnej,166069,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/System-emocjonalny-rodziny-nuklearnej-regulacyjna-funkcja-objawu-w-ujeciu-Bowena,163064,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapeuta-uwazny-na-cielesnosc-pacjenta-Analiza-fragmentow-dialogu-psychoterapeutycznego,163066,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Aspekty-terapeutyczne-oddzialu-zamknietego-Czesc-II,165798,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapeuta-w-sieci-W-poszukiwaniu-profesjonalnej-opieki-psychoterapeutycznej,163407,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,"Mentalizacja. Cz. 1: Wprowadzenie do zagadnienia, wymiary mentalizacji","https://www.psychoterapiaptp.pl/Mentalizacja-Cz-1-Wprowadzenie-do-zagadnienia-wymiary-mentalizacji,153884,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html"
2023,1/2023 vol. 204,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,O czasopiśmie,"https://www.psychoterapiaptp.pl/O-czasopismie,1782.html"
2024,1/2024 vol. 208,UNKNOWN,Rada programowa,"https://www.psychoterapiaptp.pl/Rada-programowa,1785.html"
2024,1/2024 vol. 208,UNKNOWN,Redakcja,"https://www.psychoterapiaptp.pl/Redakcja,1784.html"
2024,1/2024 vol. 208,UNKNOWN,Kodeks etyczny,"https://www.psychoterapiaptp.pl/Kodeks-etyczny,3600.html"
2024,1/2024 vol. 208,UNKNOWN,Wydawca,"https://www.psychoterapiaptp.pl/Wydawca,3602.html"
2024,1/2024 vol. 208,UNKNOWN,Recenzenci,"https://www.psychoterapiaptp.pl/Recenzenci,3605.html"
2024,1/2024 vol. 208,UNKNOWN,Prenumerata,"https://www.psychoterapiaptp.pl/Prenumerata,3609.html"
2024,1/2024 vol. 208,UNKNOWN,Indeksowanie,"https://www.psychoterapiaptp.pl/Indeksowanie,3610.html"
2024,1/2024 vol. 208,UNKNOWN,Dla Autorów,"https://www.psychoterapiaptp.pl/Dla-Autorow,1783.html"
2024,1/2024 vol. 208,UNKNOWN,Aktualności,"https://www.psychoterapiaptp.pl/Aktualnosci,3859.html"
2024,1/2024 vol. 208,UNKNOWN,Od Redakcji,"https://www.psychoterapiaptp.pl/Od-Redakcji,192925,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Homo ludens,"https://www.psychoterapiaptp.pl/Homo-ludens,192927,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Praktyki-terapeutyczne-w-przypadku-anorgazmii-kobiet-perspektywa-poznawczo-behawioralna,191819,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Trening-Zastepowania-Agresji-ART-i-jego-efektywnosc-w-swietle-powrotnosci-sprawcow,189640,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kwestionariusz-Poczucia-Doznawania-i-Stosowania-Przemocy-w-zwiazkach-intymnych-n,189174,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,"Mentalizacja. Cz. 1: Wprowadzenie do zagadnienia, wymiary mentalizacji","https://www.psychoterapiaptp.pl/Mentalizacja-Cz-1-Wprowadzenie-do-zagadnienia-wymiary-mentalizacji,153884,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html"
2024,1/2024 vol. 208,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,O czasopiśmie,"https://www.psychoterapiaptp.pl/O-czasopismie,1782.html"
2025,1/2025 vol. 212,UNKNOWN,Rada programowa,"https://www.psychoterapiaptp.pl/Rada-programowa,1785.html"
2025,1/2025 vol. 212,UNKNOWN,Redakcja,"https://www.psychoterapiaptp.pl/Redakcja,1784.html"
2025,1/2025 vol. 212,UNKNOWN,Kodeks etyczny,"https://www.psychoterapiaptp.pl/Kodeks-etyczny,3600.html"
2025,1/2025 vol. 212,UNKNOWN,Wydawca,"https://www.psychoterapiaptp.pl/Wydawca,3602.html"
2025,1/2025 vol. 212,UNKNOWN,Recenzenci,"https://www.psychoterapiaptp.pl/Recenzenci,3605.html"
2025,1/2025 vol. 212,UNKNOWN,Prenumerata,"https://www.psychoterapiaptp.pl/Prenumerata,3609.html"
2025,1/2025 vol. 212,UNKNOWN,Indeksowanie,"https://www.psychoterapiaptp.pl/Indeksowanie,3610.html"
2025,1/2025 vol. 212,UNKNOWN,Dla Autorów,"https://www.psychoterapiaptp.pl/Dla-Autorow,1783.html"
2025,1/2025 vol. 212,UNKNOWN,Aktualności,"https://www.psychoterapiaptp.pl/Aktualnosci,3859.html"
2025,1/2025 vol. 212,UNKNOWN,Od Redakcji,"https://www.psychoterapiaptp.pl/Od-Redakcji,205094,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,"Z cyklu „Sylwetki psychoterapeutów”: „Przecież w cieniu to jest wspaniałe miejsce” – 
z psychoterapeutką i superwizorką dr Małgorzatą Kostecką-Walenta rozmawia Ewa Korzynow-Talczewska","https://www.psychoterapiaptp.pl/Z-cyklu-Sylwetki-psychoterapeutow-Przeciez-w-cieniu-to-jest-wspaniale-miejsce-nz,205095,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Metoda-Otwartego-Dialogu-przeglad-badan-miedzynarodowych-oraz-sytuacja-w-Polsce,202296,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Poznawczo-behawioralna-psychoterapia-tokofobii,202608,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zdrowie-psychiczne-niemowlat-Perspektywa-rozwojowa-i-psychoanalityczna-,201182,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wariacje-na-temat-zespolu-reflektujacego,201344,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,"Mentalizacja. Cz. 1: Wprowadzenie do zagadnienia, wymiary mentalizacji","https://www.psychoterapiaptp.pl/Mentalizacja-Cz-1-Wprowadzenie-do-zagadnienia-wymiary-mentalizacji,153884,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html"
2025,1/2025 vol. 212,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,O czasopiśmie,"https://www.psychoterapiaptp.pl/O-czasopismie,1782.html"
2005,2/2005 vol. 133,UNKNOWN,Rada programowa,"https://www.psychoterapiaptp.pl/Rada-programowa,1785.html"
2005,2/2005 vol. 133,UNKNOWN,Redakcja,"https://www.psychoterapiaptp.pl/Redakcja,1784.html"
2005,2/2005 vol. 133,UNKNOWN,Kodeks etyczny,"https://www.psychoterapiaptp.pl/Kodeks-etyczny,3600.html"
2005,2/2005 vol. 133,UNKNOWN,Wydawca,"https://www.psychoterapiaptp.pl/Wydawca,3602.html"
2005,2/2005 vol. 133,UNKNOWN,Recenzenci,"https://www.psychoterapiaptp.pl/Recenzenci,3605.html"
2005,2/2005 vol. 133,UNKNOWN,Prenumerata,"https://www.psychoterapiaptp.pl/Prenumerata,3609.html"
2005,2/2005 vol. 133,UNKNOWN,Indeksowanie,"https://www.psychoterapiaptp.pl/Indeksowanie,3610.html"
2005,2/2005 vol. 133,UNKNOWN,Dla Autorów,"https://www.psychoterapiaptp.pl/Dla-Autorow,1783.html"
2005,2/2005 vol. 133,UNKNOWN,Aktualności,"https://www.psychoterapiaptp.pl/Aktualnosci,3859.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Czy-neuroscience-wyjasnia-efekty-psychoterapii-schizofrenii-5,153613,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zapomniana-lekcja-Asklepiosa-13,153614,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wczesna-relacja-matka-dziecko-w-psychopatogenezie-narcystycznych-zaburzen-osobowosci,153615,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Aktywna-wyobraznia-31,153616,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kilka-slow-o-pedofilii-45,153617,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Obronna-rola-obrazu-siebie-w-przebiegu-schizofrenii-57,153618,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzytecznosc-opisu-konfiguracji-objawow-nerwicowych-dla-potrzeb-diagnozy-i-procesu,153619,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Stan-odzywienia-dzieci-w-mlodszym-wieku-szkolnym-a-proces-separacji-od-osob-znaczacych,153620,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Internetowy-kurs-podstaw-psychoterapii-SEPTIMUS-w-ocenie-studentow-i-prowadzacych,153621,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,"Mentalizacja. Cz. 1: Wprowadzenie do zagadnienia, wymiary mentalizacji","https://www.psychoterapiaptp.pl/Mentalizacja-Cz-1-Wprowadzenie-do-zagadnienia-wymiary-mentalizacji,153884,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html"
2005,2/2005 vol. 133,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,O czasopiśmie,"https://www.psychoterapiaptp.pl/O-czasopismie,1782.html"
2006,2/2006 vol. 137,UNKNOWN,Rada programowa,"https://www.psychoterapiaptp.pl/Rada-programowa,1785.html"
2006,2/2006 vol. 137,UNKNOWN,Redakcja,"https://www.psychoterapiaptp.pl/Redakcja,1784.html"
2006,2/2006 vol. 137,UNKNOWN,Kodeks etyczny,"https://www.psychoterapiaptp.pl/Kodeks-etyczny,3600.html"
2006,2/2006 vol. 137,UNKNOWN,Wydawca,"https://www.psychoterapiaptp.pl/Wydawca,3602.html"
2006,2/2006 vol. 137,UNKNOWN,Recenzenci,"https://www.psychoterapiaptp.pl/Recenzenci,3605.html"
2006,2/2006 vol. 137,UNKNOWN,Prenumerata,"https://www.psychoterapiaptp.pl/Prenumerata,3609.html"
2006,2/2006 vol. 137,UNKNOWN,Indeksowanie,"https://www.psychoterapiaptp.pl/Indeksowanie,3610.html"
2006,2/2006 vol. 137,UNKNOWN,Dla Autorów,"https://www.psychoterapiaptp.pl/Dla-Autorow,1783.html"
2006,2/2006 vol. 137,UNKNOWN,Aktualności,"https://www.psychoterapiaptp.pl/Aktualnosci,3859.html"
2006,2/2006 vol. 137,UNKNOWN,Co filozof może powiedzieć psychoterapeucie o etyce zawodowej?  5,"https://www.psychoterapiaptp.pl/Co-filozof-moze-powiedziec-psychoterapeucie-o-etyce-zawodowej-5,153651,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Psychoterapia: etyka - wartości - deontologia,"https://www.psychoterapiaptp.pl/Psychoterapia-etyka-wartosci-deontologia-,153652,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,"Moralność nauczania, nauczanie moralności","https://www.psychoterapiaptp.pl/Moralnosc-nauczania-nauczanie-moralnosci-,153653,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Problemy etyczne w terapii małżeńskiej,"https://www.psychoterapiaptp.pl/Problemy-etyczne-w-terapii-malzenskiej-,153654,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Poznawczo-behawioralne rozumienie zaburzenia obsesyjno-kompulsywego - model Salkovskisa,"https://www.psychoterapiaptp.pl/Poznawczo-behawioralne-rozumienie-zaburzenia-obsesyjno-kompulsywego-model-Salkovskisa,153655,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Skuteczność wybranych metod wczesnej interwencji kryzysowej a zapobieganie PTSD - przegląd badań i wskazówki praktyczne,"https://www.psychoterapiaptp.pl/Skutecznosc-wybranych-metod-wczesnej-interwencji-kryzysowej-a-zapobieganie-PTSD-przeglad,153656,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Wybrane aspekty tożsamości płciowej dziewcząt chorych na jadłowstręt psychiczny,"https://www.psychoterapiaptp.pl/Wybrane-aspekty-tozsamosci-plciowej-dziewczat-chorych-na-jadlowstret-psychiczny-,153657,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Ojcostwo po rozwodzie,"https://www.psychoterapiaptp.pl/Ojcostwo-po-rozwodzie-,153658,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,ZABURZENIA POZNAWCZE I PSYCHICZNE W CHOROBIE PARKINSONA I INNYCH ZESPOŁACH PARKINSOWNOWSKICH,"https://www.psychoterapiaptp.pl/ZABURZENIA-POZNAWCZE-I-PSYCHICZNE-W-CHOROBIE-PARKINSONA-I-INNYCH-ZESPOLACH-PARKINSOWNOWSKICH,153659,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,TERAPIA POZNAWCZA ZABURZEŃ OSOBOWOŚCI,"https://www.psychoterapiaptp.pl/TERAPIA-POZNAWCZA-ZABURZEN-OSOBOWOSCI,153660,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,"Mentalizacja. Cz. 1: Wprowadzenie do zagadnienia, wymiary mentalizacji","https://www.psychoterapiaptp.pl/Mentalizacja-Cz-1-Wprowadzenie-do-zagadnienia-wymiary-mentalizacji,153884,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html"
2006,2/2006 vol. 137,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html"
2007,2/2007 vol. 141,UNKNOWN,O czasopiśmie,"https://www.psychoterapiaptp.pl/O-czasopismie,1782.html"
