article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_url,keyword_norm,normalization_actions,keyword_norm_id
153218,"https://www.archivespp.pl/Contemporary-picture-of-women-s-unemployment-Personality-conditioning-of-unemployment,153218,0,2.html",2008,10,4,Contemporary picture of women's unemployment. Personality conditioning of unemployment and its consequences for psychic health,2,social exclusion,https://www.archivespp.pl/Keyword-social+exclusion/37218,social exclusion,unchanged,app_kw_1486
153218,"https://www.archivespp.pl/Contemporary-picture-of-women-s-unemployment-Personality-conditioning-of-unemployment,153218,0,2.html",2008,10,4,Contemporary picture of women's unemployment. Personality conditioning of unemployment and its consequences for psychic health,3,self-esteem,https://www.archivespp.pl/Keyword-self-esteem/1794,self-esteem,unchanged,app_kw_1416
153219,"https://www.archivespp.pl/Attitudes-of-doctors-and-nurses-to-suffering,153219,0,2.html",2008,10,4,Attitudes of doctors and nurses to suffering,1,suffering,https://www.archivespp.pl/Keyword-suffering/59075,suffering,unchanged,app_kw_1551
153219,"https://www.archivespp.pl/Attitudes-of-doctors-and-nurses-to-suffering,153219,0,2.html",2008,10,4,Attitudes of doctors and nurses to suffering,2,attitude,https://www.archivespp.pl/Keyword-attitude/9181,attitude,unchanged,app_kw_0125
153219,"https://www.archivespp.pl/Attitudes-of-doctors-and-nurses-to-suffering,153219,0,2.html",2008,10,4,Attitudes of doctors and nurses to suffering,3,pain,https://www.archivespp.pl/Keyword-pain/1472,pain,unchanged,app_kw_1090
153221,"https://www.archivespp.pl/Psychotherapy-of-small-children,153221,0,2.html",2009,11,1,Psychotherapy of small children,1,child psychotherapy,https://www.archivespp.pl/Keyword-child+psychotherapy/438115,child psychotherapy,unchanged,app_kw_0246
153222,"https://www.archivespp.pl/Psychotherapy-effectiveness-and-the-possibility-of-personality-traits-changes-depending,153222,0,2.html",2009,11,1,Psychotherapy effectiveness and the possibility of personality traits changes depending on the patients' age,1,patients age,https://www.archivespp.pl/Keyword-patients+age/438116,patients age,unchanged,app_kw_1124
153222,"https://www.archivespp.pl/Psychotherapy-effectiveness-and-the-possibility-of-personality-traits-changes-depending,153222,0,2.html",2009,11,1,Psychotherapy effectiveness and the possibility of personality traits changes depending on the patients' age,2,personality traits changes,https://www.archivespp.pl/Keyword-personality+traits+changes/438117,personality traits changes,unchanged,app_kw_1151
153222,"https://www.archivespp.pl/Psychotherapy-effectiveness-and-the-possibility-of-personality-traits-changes-depending,153222,0,2.html",2009,11,1,Psychotherapy effectiveness and the possibility of personality traits changes depending on the patients' age,3,psychotherapy effectiveness,https://www.archivespp.pl/Keyword-psychotherapy+effectiveness/20624,psychotherapy effectiveness,unchanged,app_kw_1315
153223,"https://www.archivespp.pl/KON-2006-NEUROTIC-PERSONALITY-QUESTIONNAIRE,153223,0,2.html",2009,11,1,KON-2006 NEUROTIC PERSONALITY QUESTIONNAIRE,1,neurotic disorders,https://www.archivespp.pl/Keyword-neurotic+disorders/1261,neurotic disorders,unchanged,app_kw_1021
153223,"https://www.archivespp.pl/KON-2006-NEUROTIC-PERSONALITY-QUESTIONNAIRE,153223,0,2.html",2009,11,1,KON-2006 NEUROTIC PERSONALITY QUESTIONNAIRE,2,neurotic personality,https://www.archivespp.pl/Keyword-neurotic+personality/21740,neurotic personality,unchanged,app_kw_1023
153223,"https://www.archivespp.pl/KON-2006-NEUROTIC-PERSONALITY-QUESTIONNAIRE,153223,0,2.html",2009,11,1,KON-2006 NEUROTIC PERSONALITY QUESTIONNAIRE,3,personality tests,https://www.archivespp.pl/Keyword-personality+tests/438118,personality tests,unchanged,app_kw_1149
153224,"https://www.archivespp.pl/Desensitization-of-conflicted-feelings-using-the-ATOS-to-measure-early-change-in,153224,0,2.html",2009,11,1,Desensitization of conflicted feelings: using the ATOS to measure early change in a single-case affect phobia therapy treatment,1,ATOS,https://www.archivespp.pl/Keyword-ATOS/438119,atos,lowercase,app_kw_0119
153224,"https://www.archivespp.pl/Desensitization-of-conflicted-feelings-using-the-ATOS-to-measure-early-change-in,153224,0,2.html",2009,11,1,Desensitization of conflicted feelings: using the ATOS to measure early change in a single-case affect phobia therapy treatment,2,affect phobia model,https://www.archivespp.pl/Keyword-affect+phobia+model/438120,affect phobia model,unchanged,app_kw_0037
153224,"https://www.archivespp.pl/Desensitization-of-conflicted-feelings-using-the-ATOS-to-measure-early-change-in,153224,0,2.html",2009,11,1,Desensitization of conflicted feelings: using the ATOS to measure early change in a single-case affect phobia therapy treatment,3,short-term dynamic therapy,https://www.archivespp.pl/Keyword-short-term+dynamic+therapy/438121,short-term dynamic therapy,unchanged,app_kw_1465
153224,"https://www.archivespp.pl/Desensitization-of-conflicted-feelings-using-the-ATOS-to-measure-early-change-in,153224,0,2.html",2009,11,1,Desensitization of conflicted feelings: using the ATOS to measure early change in a single-case affect phobia therapy treatment,4,psychotherapy process,https://www.archivespp.pl/Keyword-psychotherapy+process/213182,psychotherapy process,unchanged,app_kw_1319
153225,"https://www.archivespp.pl/Application-of-the-concept-of-egosyntonicity-to-the-assessment-of-anorexic-patients,153225,0,2.html",2009,11,1,Application of the concept of egosyntonicity to the assessment of anorexic patients' competence,1,anorexia nervosa,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,anorexia nervosa,unchanged,app_kw_0079
153225,"https://www.archivespp.pl/Application-of-the-concept-of-egosyntonicity-to-the-assessment-of-anorexic-patients,153225,0,2.html",2009,11,1,Application of the concept of egosyntonicity to the assessment of anorexic patients' competence,2,capacity,https://www.archivespp.pl/Keyword-capacity/7532,capacity,unchanged,app_kw_0221
153225,"https://www.archivespp.pl/Application-of-the-concept-of-egosyntonicity-to-the-assessment-of-anorexic-patients,153225,0,2.html",2009,11,1,Application of the concept of egosyntonicity to the assessment of anorexic patients' competence,3,egosyntonicity,https://www.archivespp.pl/Keyword-egosyntonicity/438122,egosyntonicity,unchanged,app_kw_0557
153225,"https://www.archivespp.pl/Application-of-the-concept-of-egosyntonicity-to-the-assessment-of-anorexic-patients,153225,0,2.html",2009,11,1,Application of the concept of egosyntonicity to the assessment of anorexic patients' competence,4,identity,https://www.archivespp.pl/Keyword-identity/30789,identity,unchanged,app_kw_0786
153226,"https://www.archivespp.pl/Mother-s-perception-of-their-closeness-caregiving-and-intrusiveness-toward-adult,153226,0,2.html",2009,11,1,Mother's perception of their closeness-caregiving and intrusiveness toward adult sons with a diagnosis of schizophrenia or drug addiction,1,mother-adult relations,https://www.archivespp.pl/Keyword-mother-adult+relations/438123,mother-adult relations,unchanged,app_kw_0984
153226,"https://www.archivespp.pl/Mother-s-perception-of-their-closeness-caregiving-and-intrusiveness-toward-adult,153226,0,2.html",2009,11,1,Mother's perception of their closeness-caregiving and intrusiveness toward adult sons with a diagnosis of schizophrenia or drug addiction,2,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153226,"https://www.archivespp.pl/Mother-s-perception-of-their-closeness-caregiving-and-intrusiveness-toward-adult,153226,0,2.html",2009,11,1,Mother's perception of their closeness-caregiving and intrusiveness toward adult sons with a diagnosis of schizophrenia or drug addiction,3,drug addiction,https://www.archivespp.pl/Keyword-drug+addiction/104746,drug addiction,unchanged,app_kw_0497
153227,"https://www.archivespp.pl/The-impact-of-alcohol-dependence-on-the-course-and-psychopathology-of-schizophrenia,153227,0,2.html",2009,11,1,The impact of alcohol dependence on the course and psychopathology of schizophrenia,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153227,"https://www.archivespp.pl/The-impact-of-alcohol-dependence-on-the-course-and-psychopathology-of-schizophrenia,153227,0,2.html",2009,11,1,The impact of alcohol dependence on the course and psychopathology of schizophrenia,2,alcoholism,https://www.archivespp.pl/Keyword-alcoholism/44780,alcoholism,unchanged,app_kw_0061
153227,"https://www.archivespp.pl/The-impact-of-alcohol-dependence-on-the-course-and-psychopathology-of-schizophrenia,153227,0,2.html",2009,11,1,The impact of alcohol dependence on the course and psychopathology of schizophrenia,3,comorbidity,https://www.archivespp.pl/Keyword-comorbidity/2232,comorbidity,unchanged,app_kw_0338
153228,"https://www.archivespp.pl/Psychodynamic-psychopharmacology-concept-by-D-Mintz-and-B-Belnap-discussion-of-the,153228,0,2.html",2009,11,1,Psychodynamic psychopharmacology concept by D. Mintz and B. Belnap - discussion of the discipline in relation to treatment-resistant patients,1,pharmacotherapy,https://www.archivespp.pl/Keyword-pharmacotherapy/2082,pharmacotherapy,unchanged,app_kw_1155
153228,"https://www.archivespp.pl/Psychodynamic-psychopharmacology-concept-by-D-Mintz-and-B-Belnap-discussion-of-the,153228,0,2.html",2009,11,1,Psychodynamic psychopharmacology concept by D. Mintz and B. Belnap - discussion of the discipline in relation to treatment-resistant patients,2,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264,psychotherapy,unchanged,app_kw_1314
153228,"https://www.archivespp.pl/Psychodynamic-psychopharmacology-concept-by-D-Mintz-and-B-Belnap-discussion-of-the,153228,0,2.html",2009,11,1,Psychodynamic psychopharmacology concept by D. Mintz and B. Belnap - discussion of the discipline in relation to treatment-resistant patients,3,integration,https://www.archivespp.pl/Keyword-integration/27849,integration,unchanged,app_kw_0826
153229,"https://www.archivespp.pl/Working-memory-and-executive-functions-in-hyperthyroid-patients-with-Graves-disease,153229,0,2.html",2009,11,1,Working memory and executive functions in hyperthyroid patients with Graves' disease,1,working memory,https://www.archivespp.pl/Keyword-working+memory/34543,working memory,unchanged,app_kw_1687
153229,"https://www.archivespp.pl/Working-memory-and-executive-functions-in-hyperthyroid-patients-with-Graves-disease,153229,0,2.html",2009,11,1,Working memory and executive functions in hyperthyroid patients with Graves' disease,2,executive functions,https://www.archivespp.pl/Keyword-executive+functions/4485,executive functions,unchanged,app_kw_0609
153229,"https://www.archivespp.pl/Working-memory-and-executive-functions-in-hyperthyroid-patients-with-Graves-disease,153229,0,2.html",2009,11,1,Working memory and executive functions in hyperthyroid patients with Graves' disease,3,hyperthyroidism,https://www.archivespp.pl/Keyword-hyperthyroidism/9617,hyperthyroidism,unchanged,app_kw_0774
153230,"https://www.archivespp.pl/Guilt-in-psychotherapy-ideological-connection,153230,0,2.html",2009,11,2,Guilt in psychotherapy: ideological* connection,1,guilt,https://www.archivespp.pl/Keyword-guilt/5314,guilt,unchanged,app_kw_0719
153230,"https://www.archivespp.pl/Guilt-in-psychotherapy-ideological-connection,153230,0,2.html",2009,11,2,Guilt in psychotherapy: ideological* connection,2,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264,psychotherapy,unchanged,app_kw_1314
153230,"https://www.archivespp.pl/Guilt-in-psychotherapy-ideological-connection,153230,0,2.html",2009,11,2,Guilt in psychotherapy: ideological* connection,3,religion,https://www.archivespp.pl/Keyword-religion/68116,religion,unchanged,app_kw_1358
153231,"https://www.archivespp.pl/MASTERY-AGGRESSION-AND-NARCISSISM-A-contribution-to-psychoanalytic-drive-theory,153231,0,2.html",2009,11,2,"MASTERY, AGGRESSION AND NARCISSISM : A contribution to psychoanalytic drive theory",1,mastery,https://www.archivespp.pl/Keyword-mastery/141304,mastery,unchanged,app_kw_0909
153231,"https://www.archivespp.pl/MASTERY-AGGRESSION-AND-NARCISSISM-A-contribution-to-psychoanalytic-drive-theory,153231,0,2.html",2009,11,2,"MASTERY, AGGRESSION AND NARCISSISM : A contribution to psychoanalytic drive theory",2,aggression,https://www.archivespp.pl/Keyword-aggression/3919,aggression,unchanged,app_kw_0045
153231,"https://www.archivespp.pl/MASTERY-AGGRESSION-AND-NARCISSISM-A-contribution-to-psychoanalytic-drive-theory,153231,0,2.html",2009,11,2,"MASTERY, AGGRESSION AND NARCISSISM : A contribution to psychoanalytic drive theory",3,libido,https://www.archivespp.pl/Keyword-libido/384673,libido,unchanged,app_kw_0879
153231,"https://www.archivespp.pl/MASTERY-AGGRESSION-AND-NARCISSISM-A-contribution-to-psychoanalytic-drive-theory,153231,0,2.html",2009,11,2,"MASTERY, AGGRESSION AND NARCISSISM : A contribution to psychoanalytic drive theory",4,psychoanalytic instinct theory,https://www.archivespp.pl/Keyword-psychoanalytic+instinct+theory/438124,psychoanalytic instinct theory,unchanged,app_kw_1255
153232,"https://www.archivespp.pl/Cardiac-syndrome-X-from-a-psychosomatic-point-of-view,153232,0,2.html",2009,11,2,Cardiac syndrome X from a psychosomatic point of view,1,cardiac syndrome X,https://www.archivespp.pl/Keyword-cardiac+syndrome+X/7045,cardiac syndrome x,lowercase,app_kw_0225
153232,"https://www.archivespp.pl/Cardiac-syndrome-X-from-a-psychosomatic-point-of-view,153232,0,2.html",2009,11,2,Cardiac syndrome X from a psychosomatic point of view,2,somatoform disorder,https://www.archivespp.pl/Keyword-somatoform+disorder/438125,somatoform disorder,unchanged,app_kw_1509
153232,"https://www.archivespp.pl/Cardiac-syndrome-X-from-a-psychosomatic-point-of-view,153232,0,2.html",2009,11,2,Cardiac syndrome X from a psychosomatic point of view,3,women,https://www.archivespp.pl/Keyword-women/2671,women,unchanged,app_kw_1683
153233,"https://www.archivespp.pl/From-monologue-towards-therapeutic-dialogue-Some-remarks-about-systemic-family-consultations,153233,0,2.html",2009,11,2,From monologue towards therapeutic dialogue. Some remarks about systemic family consultations in a psychiatric in-patient ward,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153233,"https://www.archivespp.pl/From-monologue-towards-therapeutic-dialogue-Some-remarks-about-systemic-family-consultations,153233,0,2.html",2009,11,2,From monologue towards therapeutic dialogue. Some remarks about systemic family consultations in a psychiatric in-patient ward,2,systemic family consultation,https://www.archivespp.pl/Keyword-systemic+family+consultation/438009,systemic family consultation,unchanged,app_kw_1571
153233,"https://www.archivespp.pl/From-monologue-towards-therapeutic-dialogue-Some-remarks-about-systemic-family-consultations,153233,0,2.html",2009,11,2,From monologue towards therapeutic dialogue. Some remarks about systemic family consultations in a psychiatric in-patient ward,3,diagnosis,https://www.archivespp.pl/Keyword-diagnosis/360,diagnosis,unchanged,app_kw_0463
153233,"https://www.archivespp.pl/From-monologue-towards-therapeutic-dialogue-Some-remarks-about-systemic-family-consultations,153233,0,2.html",2009,11,2,From monologue towards therapeutic dialogue. Some remarks about systemic family consultations in a psychiatric in-patient ward,4,therapy,https://www.archivespp.pl/Keyword-therapy/149,therapy,unchanged,app_kw_1613
153234,"https://www.archivespp.pl/Change-in-the-frequency-of-consultations-concerning-eating-disorders-in-the-Department,153234,0,2.html",2009,11,2,Change in the frequency of consultations concerning eating disorders in the Department of Child and Adolescent Psychiatry in Krakow (Poland) in the years 1988 - 2004,1,eating disorders,https://www.archivespp.pl/Keyword-eating+disorders/2387,eating disorders,unchanged,app_kw_0527
153234,"https://www.archivespp.pl/Change-in-the-frequency-of-consultations-concerning-eating-disorders-in-the-Department,153234,0,2.html",2009,11,2,Change in the frequency of consultations concerning eating disorders in the Department of Child and Adolescent Psychiatry in Krakow (Poland) in the years 1988 - 2004,2,change in consultation frequency,https://www.archivespp.pl/Keyword-change+in+consultation+frequency/438126,change in consultation frequency,unchanged,app_kw_0242
153235,"https://www.archivespp.pl/Change-in-self-image-in-the-population-of-adolescents-in-15-years-a-comparative-study,153235,0,2.html",2009,11,2,Change in self-image in the population of adolescents in 15 years - a comparative study,1,self-image,https://www.archivespp.pl/Keyword-self-image/2521,self-image,unchanged,app_kw_1420
153235,"https://www.archivespp.pl/Change-in-self-image-in-the-population-of-adolescents-in-15-years-a-comparative-study,153235,0,2.html",2009,11,2,Change in self-image in the population of adolescents in 15 years - a comparative study,2,The Offer Self-Image Questionnaire for Adolescents,https://www.archivespp.pl/Keyword-The+Offer+Self-Image+Questionnaire+for+Adolescents/438127,the offer self-image questionnaire for adolescents,lowercase,app_kw_1595
153235,"https://www.archivespp.pl/Change-in-self-image-in-the-population-of-adolescents-in-15-years-a-comparative-study,153235,0,2.html",2009,11,2,Change in self-image in the population of adolescents in 15 years - a comparative study,3,epidemiological study,https://www.archivespp.pl/Keyword-epidemiological+study/3260,epidemiological study,unchanged,app_kw_0592
153236,"https://www.archivespp.pl/Demographic-social-and-clinical-variables-of-anticipated-and-experienced-stigma-of,153236,0,2.html",2009,11,2,"Demographic, social and clinical variables of anticipated and experienced stigma of mental illness",1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153236,"https://www.archivespp.pl/Demographic-social-and-clinical-variables-of-anticipated-and-experienced-stigma-of,153236,0,2.html",2009,11,2,"Demographic, social and clinical variables of anticipated and experienced stigma of mental illness",2,anticipated and experienced stigma,https://www.archivespp.pl/Keyword-anticipated+and+experienced+stigma/438128,anticipated and experienced stigma,unchanged,app_kw_0083
153236,"https://www.archivespp.pl/Demographic-social-and-clinical-variables-of-anticipated-and-experienced-stigma-of,153236,0,2.html",2009,11,2,"Demographic, social and clinical variables of anticipated and experienced stigma of mental illness",3,predictors,https://www.archivespp.pl/Keyword-predictors/2747,predictors,unchanged,app_kw_1198
153237,"https://www.archivespp.pl/q1Bipolar-spectrum-features-in-drug-resistant-unipolar-depression-patients-TRES-DEP,153237,0,2.html",2009,11,2,q1Bipolar spectrum features in drug resistant unipolar depression patients : TRES-DEP pilot study,1,bipolar disorder,https://www.archivespp.pl/Keyword-bipolar+disorder/301,bipolar disorder,unchanged,app_kw_0170
153237,"https://www.archivespp.pl/q1Bipolar-spectrum-features-in-drug-resistant-unipolar-depression-patients-TRES-DEP,153237,0,2.html",2009,11,2,q1Bipolar spectrum features in drug resistant unipolar depression patients : TRES-DEP pilot study,2,drug-resistant depression,https://www.archivespp.pl/Keyword-drug-resistant+depression/34203,drug-resistant depression,unchanged,app_kw_0498
153237,"https://www.archivespp.pl/q1Bipolar-spectrum-features-in-drug-resistant-unipolar-depression-patients-TRES-DEP,153237,0,2.html",2009,11,2,q1Bipolar spectrum features in drug resistant unipolar depression patients : TRES-DEP pilot study,3,bipolar spectrum,https://www.archivespp.pl/Keyword-bipolar+spectrum/10907,bipolar spectrum,unchanged,app_kw_0173
153237,"https://www.archivespp.pl/q1Bipolar-spectrum-features-in-drug-resistant-unipolar-depression-patients-TRES-DEP,153237,0,2.html",2009,11,2,q1Bipolar spectrum features in drug resistant unipolar depression patients : TRES-DEP pilot study,4,Mood Disorder Questionnaire,https://www.archivespp.pl/Keyword-Mood+Disorder+Questionnaire/19015,mood disorder questionnaire,lowercase,app_kw_0978
153237,"https://www.archivespp.pl/q1Bipolar-spectrum-features-in-drug-resistant-unipolar-depression-patients-TRES-DEP,153237,0,2.html",2009,11,2,q1Bipolar spectrum features in drug resistant unipolar depression patients : TRES-DEP pilot study,5,Hypomania Check List-32,https://www.archivespp.pl/Keyword-Hypomania+Check+List-32/438129,hypomania check list-32,lowercase,app_kw_0778
153238,"https://www.archivespp.pl/Molecular-analysis-of-the-corticotropin-releasing-hormone-receptor-type-2-gene-fragment,153238,0,2.html",2009,11,2,Molecular analysis of the corticotropin- releasing hormone receptor type 2 gene fragment in anorexia nervosa,1,anorexia nervosa,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,anorexia nervosa,unchanged,app_kw_0079
153238,"https://www.archivespp.pl/Molecular-analysis-of-the-corticotropin-releasing-hormone-receptor-type-2-gene-fragment,153238,0,2.html",2009,11,2,Molecular analysis of the corticotropin- releasing hormone receptor type 2 gene fragment in anorexia nervosa,2,corticotropin releasing hormone receptors,https://www.archivespp.pl/Keyword-corticotropin+releasing+hormone+receptors/438130,corticotropin releasing hormone receptors,unchanged,app_kw_0382
153239,"https://www.archivespp.pl/Current-trends-in-pharmacological-treatment-of-schizophrenia-presented-on-the-XIV,153239,0,2.html",2009,11,3,Current trends in pharmacological treatment of schizophrenia presented on the XIV World Congress of Psychiatry,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153239,"https://www.archivespp.pl/Current-trends-in-pharmacological-treatment-of-schizophrenia-presented-on-the-XIV,153239,0,2.html",2009,11,3,Current trends in pharmacological treatment of schizophrenia presented on the XIV World Congress of Psychiatry,2,antipsychotics,https://www.archivespp.pl/Keyword-antipsychotics/564,antipsychotics,unchanged,app_kw_0089
153239,"https://www.archivespp.pl/Current-trends-in-pharmacological-treatment-of-schizophrenia-presented-on-the-XIV,153239,0,2.html",2009,11,3,Current trends in pharmacological treatment of schizophrenia presented on the XIV World Congress of Psychiatry,3,compliance,https://www.archivespp.pl/Keyword-compliance/238,compliance,unchanged,app_kw_0346
153239,"https://www.archivespp.pl/Current-trends-in-pharmacological-treatment-of-schizophrenia-presented-on-the-XIV,153239,0,2.html",2009,11,3,Current trends in pharmacological treatment of schizophrenia presented on the XIV World Congress of Psychiatry,4,adherence,https://www.archivespp.pl/Keyword-adherence/29983,adherence,unchanged,app_kw_0017
153240,"https://www.archivespp.pl/Will-neuroscience-account-for-the-psychotherapeutic-outcome-in-schizophrenia-,153240,0,2.html",2009,11,3,Will neuroscience account for the psychotherapeutic outcome in schizophrenia?,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153240,"https://www.archivespp.pl/Will-neuroscience-account-for-the-psychotherapeutic-outcome-in-schizophrenia-,153240,0,2.html",2009,11,3,Will neuroscience account for the psychotherapeutic outcome in schizophrenia?,2,neuroscience,https://www.archivespp.pl/Keyword-neuroscience/1471,neuroscience,unchanged,app_kw_1017
153240,"https://www.archivespp.pl/Will-neuroscience-account-for-the-psychotherapeutic-outcome-in-schizophrenia-,153240,0,2.html",2009,11,3,Will neuroscience account for the psychotherapeutic outcome in schizophrenia?,3,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264,psychotherapy,unchanged,app_kw_1314
153241,"https://www.archivespp.pl/Understanding-and-treatment-of-people-suffering-from-schizophrenia-in-Krakow,153241,0,2.html",2009,11,3,Understanding and treatment of people suffering from schizophrenia in Krakow,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153241,"https://www.archivespp.pl/Understanding-and-treatment-of-people-suffering-from-schizophrenia-in-Krakow,153241,0,2.html",2009,11,3,Understanding and treatment of people suffering from schizophrenia in Krakow,2,community treatment programme,https://www.archivespp.pl/Keyword-community+treatment+programme/438131,community treatment programme,unchanged,app_kw_0337
153242,"https://www.archivespp.pl/The-relationship-between-cognitive-deficits-and-the-course-of-schizophrenia-Preliminary,153242,0,2.html",2009,11,3,The relationship between cognitive deficits and the course of schizophrenia. Preliminary research on participants of a rehabilitation programme,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387,schizophrenia,unchanged,app_kw_1395
153242,"https://www.archivespp.pl/The-relationship-between-cognitive-deficits-and-the-course-of-schizophrenia-Preliminary,153242,0,2.html",2009,11,3,The relationship between cognitive deficits and the course of schizophrenia. Preliminary research on participants of a rehabilitation programme,2,course of illness,https://www.archivespp.pl/Keyword-course+of+illness/438132,course of illness,unchanged,app_kw_0393
153242,"https://www.archivespp.pl/The-relationship-between-cognitive-deficits-and-the-course-of-schizophrenia-Preliminary,153242,0,2.html",2009,11,3,The relationship between cognitive deficits and the course of schizophrenia. Preliminary research on participants of a rehabilitation programme,3,cognitive deficits,https://www.archivespp.pl/Keyword-cognitive+deficits/31850,cognitive deficits,unchanged,app_kw_0306
153243,"https://www.archivespp.pl/Social-networks-of-depressed-patients,153243,0,2.html",2009,11,3,Social networks of depressed patients,1,depressive disorder,https://www.archivespp.pl/Keyword-depressive+disorder/24552,depressive disorder,unchanged,app_kw_0447
153243,"https://www.archivespp.pl/Social-networks-of-depressed-patients,153243,0,2.html",2009,11,3,Social networks of depressed patients,2,social support,https://www.archivespp.pl/Keyword-social+support/1013,social support,unchanged,app_kw_1498
153244,"https://www.archivespp.pl/The-comparison-of-social-networks-of-patients-with-unipolar-and-bipolar-affective,153244,0,2.html",2009,11,3,The comparison of social networks of patients with unipolar and bipolar affective disorder,1,depressive disorder,https://www.archivespp.pl/Keyword-depressive+disorder/24552,depressive disorder,unchanged,app_kw_0447
153244,"https://www.archivespp.pl/The-comparison-of-social-networks-of-patients-with-unipolar-and-bipolar-affective,153244,0,2.html",2009,11,3,The comparison of social networks of patients with unipolar and bipolar affective disorder,2,bipolar disorder,https://www.archivespp.pl/Keyword-bipolar+disorder/301,bipolar disorder,unchanged,app_kw_0170
153244,"https://www.archivespp.pl/The-comparison-of-social-networks-of-patients-with-unipolar-and-bipolar-affective,153244,0,2.html",2009,11,3,The comparison of social networks of patients with unipolar and bipolar affective disorder,3,social support,https://www.archivespp.pl/Keyword-social+support/1013,social support,unchanged,app_kw_1498
153245,"https://www.archivespp.pl/A-comparative-study-on-depressive-symptoms-in-primary-school-students-in-a-big-city,153245,0,2.html",2009,11,3,A comparative study on depressive symptoms in primary school students in a big city in years 1984 and 2001,1,child depression,https://www.archivespp.pl/Keyword-child+depression/438133,child depression,unchanged,app_kw_0245
153245,"https://www.archivespp.pl/A-comparative-study-on-depressive-symptoms-in-primary-school-students-in-a-big-city,153245,0,2.html",2009,11,3,A comparative study on depressive symptoms in primary school students in a big city in years 1984 and 2001,2,epidemiological study,https://www.archivespp.pl/Keyword-epidemiological+study/3260,epidemiological study,unchanged,app_kw_0592
153246,"https://www.archivespp.pl/Analysis-of-the-social-and-national-background-of-patients-with-anorexia-nervosa,153246,0,2.html",2009,11,3,Analysis of the social and national background of patients with anorexia nervosa in Lithuania,1,anorexia nervosa,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,anorexia nervosa,unchanged,app_kw_0079
153246,"https://www.archivespp.pl/Analysis-of-the-social-and-national-background-of-patients-with-anorexia-nervosa,153246,0,2.html",2009,11,3,Analysis of the social and national background of patients with anorexia nervosa in Lithuania,2,cultural social factors,https://www.archivespp.pl/Keyword-cultural+social+factors/115791,cultural social factors,unchanged,app_kw_0407
153246,"https://www.archivespp.pl/Analysis-of-the-social-and-national-background-of-patients-with-anorexia-nervosa,153246,0,2.html",2009,11,3,Analysis of the social and national background of patients with anorexia nervosa in Lithuania,3,mixed family,https://www.archivespp.pl/Keyword-mixed+family/438134,mixed family,unchanged,app_kw_0970
153247,"https://www.archivespp.pl/Comparison-between-day-care-ward-and-inpatient-ward-in-terms-of-treatment-effectiveness,153247,0,2.html",2009,11,3,"Comparison between day-care ward and inpatient ward in terms of treatment effectiveness based on the analysis of psychopathologic symptoms, subjective quality of life and number of rehospitalisations after discharge",1,day-care ward,https://www.archivespp.pl/Keyword-day-care+ward/438135,day-care ward,unchanged,app_kw_0420
153247,"https://www.archivespp.pl/Comparison-between-day-care-ward-and-inpatient-ward-in-terms-of-treatment-effectiveness,153247,0,2.html",2009,11,3,"Comparison between day-care ward and inpatient ward in terms of treatment effectiveness based on the analysis of psychopathologic symptoms, subjective quality of life and number of rehospitalisations after discharge",2,effectiveness,https://www.archivespp.pl/Keyword-effectiveness/27421,effectiveness,unchanged,app_kw_0552
153247,"https://www.archivespp.pl/Comparison-between-day-care-ward-and-inpatient-ward-in-terms-of-treatment-effectiveness,153247,0,2.html",2009,11,3,"Comparison between day-care ward and inpatient ward in terms of treatment effectiveness based on the analysis of psychopathologic symptoms, subjective quality of life and number of rehospitalisations after discharge",3,psychopathology,https://www.archivespp.pl/Keyword-psychopathology/6624,psychopathology,unchanged,app_kw_1293
153247,"https://www.archivespp.pl/Comparison-between-day-care-ward-and-inpatient-ward-in-terms-of-treatment-effectiveness,153247,0,2.html",2009,11,3,"Comparison between day-care ward and inpatient ward in terms of treatment effectiveness based on the analysis of psychopathologic symptoms, subjective quality of life and number of rehospitalisations after discharge",4,subjective quality of life,https://www.archivespp.pl/Keyword-subjective+quality+of+life/438136,subjective quality of life,unchanged,app_kw_1545
