article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_url
153321,"https://www.archivespp.pl/The-meaning-of-a-physician-patient-relation-for-neuroleptic-treatment,153321,0,2.html",2011,13,4,The meaning of a physician-patient relation for neuroleptic treatment,3,psychosis,https://www.archivespp.pl/Keyword-psychosis/1699
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",1,drama,https://www.archivespp.pl/Keyword-drama/71900
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",2,story,https://www.archivespp.pl/Keyword-story/414278
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",3,dramatology,https://www.archivespp.pl/Keyword-dramatology/34819
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",4,nonverbal and verbal communication,https://www.archivespp.pl/Keyword-nonverbal+and+verbal+communication/438215
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",5,free association,https://www.archivespp.pl/Keyword-free+association/275212
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",6,transference,https://www.archivespp.pl/Keyword-transference/9965
153323,"https://www.archivespp.pl/Psychotherapy-supervision-as-viewed-from-psychodynamic-standpoint,153323,0,2.html",2011,13,4,Psychotherapy supervision as viewed from psychodynamic standpoint,1,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264
153323,"https://www.archivespp.pl/Psychotherapy-supervision-as-viewed-from-psychodynamic-standpoint,153323,0,2.html",2011,13,4,Psychotherapy supervision as viewed from psychodynamic standpoint,2,supervision,https://www.archivespp.pl/Keyword-supervision/142434
153323,"https://www.archivespp.pl/Psychotherapy-supervision-as-viewed-from-psychodynamic-standpoint,153323,0,2.html",2011,13,4,Psychotherapy supervision as viewed from psychodynamic standpoint,3,psychodynamics,https://www.archivespp.pl/Keyword-psychodynamics/370820
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,1,major resistance,https://www.archivespp.pl/Keyword-major+resistance/438216
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,2,guilt,https://www.archivespp.pl/Keyword-guilt/5314
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,3,unconscious primitive murderous rage,https://www.archivespp.pl/Keyword-unconscious+primitive+murderous+rage/438217
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,4,PMR,https://www.archivespp.pl/Keyword-PMR/438218
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,5,parameters of mobilisation of the unconscious,https://www.archivespp.pl/Keyword-parameters+of+mobilisation+of+the+unconscious/438219
153325,"https://www.archivespp.pl/Neuropsychological-characteristic-of-post-traumatic-Kluver-Bucy-Syndrome,153325,0,2.html",2011,13,4,Neuropsychological characteristic of post-traumatic Kluver-Bucy Syndrome,1,Kluver-Bucy Syndrome,https://www.archivespp.pl/Keyword-Kluver-Bucy+Syndrome/438220
153325,"https://www.archivespp.pl/Neuropsychological-characteristic-of-post-traumatic-Kluver-Bucy-Syndrome,153325,0,2.html",2011,13,4,Neuropsychological characteristic of post-traumatic Kluver-Bucy Syndrome,2,neuropsychological symptoms,https://www.archivespp.pl/Keyword-neuropsychological+symptoms/438221
153325,"https://www.archivespp.pl/Neuropsychological-characteristic-of-post-traumatic-Kluver-Bucy-Syndrome,153325,0,2.html",2011,13,4,Neuropsychological characteristic of post-traumatic Kluver-Bucy Syndrome,3,neuropsychiatric disease,https://www.archivespp.pl/Keyword-neuropsychiatric+disease/438222
153326,"https://www.archivespp.pl/Body-image-dysphoria-and-motivation-to-exercise-A-study-of-Canadian-and-Polish-women,153326,0,2.html",2011,13,4,Body image dysphoria and motivation to exercise: A study of Canadian and Polish women participating in yoga or aerobics,1,body image,https://www.archivespp.pl/Keyword-body+image/1793
153326,"https://www.archivespp.pl/Body-image-dysphoria-and-motivation-to-exercise-A-study-of-Canadian-and-Polish-women,153326,0,2.html",2011,13,4,Body image dysphoria and motivation to exercise: A study of Canadian and Polish women participating in yoga or aerobics,2,motivation to exercise,https://www.archivespp.pl/Keyword-motivation+to+exercise/438223
153326,"https://www.archivespp.pl/Body-image-dysphoria-and-motivation-to-exercise-A-study-of-Canadian-and-Polish-women,153326,0,2.html",2011,13,4,Body image dysphoria and motivation to exercise: A study of Canadian and Polish women participating in yoga or aerobics,3,physical activity,https://www.archivespp.pl/Keyword-physical+activity/2832
153327,"https://www.archivespp.pl/Reflections-on-patients-diagnosed-with-anorexia-and-bulimia-nervosa-in-the-context,153327,0,2.html",2011,13,4,"Reflections on patients diagnosed with anorexia and bulimia nervosa in the context of subjectivity, self-acceptance and freedom as sources of dignity",1,anorexia nervosa,https://www.archivespp.pl/Keyword-anorexia+nervosa/785
153327,"https://www.archivespp.pl/Reflections-on-patients-diagnosed-with-anorexia-and-bulimia-nervosa-in-the-context,153327,0,2.html",2011,13,4,"Reflections on patients diagnosed with anorexia and bulimia nervosa in the context of subjectivity, self-acceptance and freedom as sources of dignity",2,bulimia nervosa,https://www.archivespp.pl/Keyword-bulimia+nervosa/786
153327,"https://www.archivespp.pl/Reflections-on-patients-diagnosed-with-anorexia-and-bulimia-nervosa-in-the-context,153327,0,2.html",2011,13,4,"Reflections on patients diagnosed with anorexia and bulimia nervosa in the context of subjectivity, self-acceptance and freedom as sources of dignity",3,dignity,https://www.archivespp.pl/Keyword-dignity/93252
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,1,borderline personality disorder,https://www.archivespp.pl/Keyword-borderline+personality+disorder/1061
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,2,trauma,https://www.archivespp.pl/Keyword-trauma/1709
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,3,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,4,dialectical behavior therapyDBT,https://www.archivespp.pl/Keyword-dialectical+behavior+therapyDBT/506586
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,1,editorial,https://www.archivespp.pl/Keyword-editorial/4090
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,2,editorial 1,https://www.archivespp.pl/Keyword-editorial+1/160554
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,3,editorial 2,https://www.archivespp.pl/Keyword-editorial+2/160555
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,1,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,2,conversational artificial intelligence,https://www.archivespp.pl/Keyword-conversational+artificial+intelligence/477772
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,3,moral agent,https://www.archivespp.pl/Keyword-moral+agent/477773
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,1,mindfulness,https://www.archivespp.pl/Keyword-mindfulness/311985
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,2,depression,https://www.archivespp.pl/Keyword-depression/494
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,3,anxiety,https://www.archivespp.pl/Keyword-anxiety/1597
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,4,major depression,https://www.archivespp.pl/Keyword-major+depression/96063
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,5,self-compassion,https://www.archivespp.pl/Keyword-self-compassion/127288
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,1,trauma,https://www.archivespp.pl/Keyword-trauma/1709
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,2,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,3,cognitive-behavioral therapy,https://www.archivespp.pl/Keyword-cognitive-behavioral+therapy/23173
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,4,Prolonged Exposure,https://www.archivespp.pl/Keyword-Prolonged+Exposure/30648
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,5,Cognitive Processing Therapy,https://www.archivespp.pl/Keyword-Cognitive+Processing+Therapy/581564
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",1,impulsivity,https://www.archivespp.pl/Keyword-impulsivity/677
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",2,self-harm,https://www.archivespp.pl/Keyword-self-harm/29965
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",3,interpersonal relationships,https://www.archivespp.pl/Keyword-interpersonal+relationships/72315
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",4,suicidal behaviour,https://www.archivespp.pl/Keyword-suicidal+behaviour/113077
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",5,emotional instability,https://www.archivespp.pl/Keyword-emotional+instability/185959
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,2,psychopathology,https://www.archivespp.pl/Keyword-psychopathology/6624
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,3,cognitive function,https://www.archivespp.pl/Keyword-cognitive+function/310100
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,4,executive function,https://www.archivespp.pl/Keyword-executive+function/5898
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,5,chronic schizophrenia,https://www.archivespp.pl/Keyword-chronic+schizophrenia/303692
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,6,first-episode schizophrenia,https://www.archivespp.pl/Keyword-first-episode+schizophrenia/380077
153329,"https://www.archivespp.pl/Global-cardio-metabolic-risk-in-patients-with-cognitive-dysfunction,153329,0,2.html",2012,14,1,Global cardio - metabolic risk in patients with cognitive dysfunction,1,metabolic syndrome,https://www.archivespp.pl/Keyword-metabolic+syndrome/206
153329,"https://www.archivespp.pl/Global-cardio-metabolic-risk-in-patients-with-cognitive-dysfunction,153329,0,2.html",2012,14,1,Global cardio - metabolic risk in patients with cognitive dysfunction,2,dementia,https://www.archivespp.pl/Keyword-dementia/315
153330,"https://www.archivespp.pl/The-impact-of-Mindfulness-based-Cognitive-Therapy-MBCT-on-mental-health-and-quality,153330,0,2.html",2012,14,1,The impact of Mindfulness-based Cognitive Therapy (MBCT) on mental health and quality of life in a sub-clinically depressed population,1,mindfulness,https://www.archivespp.pl/Keyword-mindfulness/311985
153330,"https://www.archivespp.pl/The-impact-of-Mindfulness-based-Cognitive-Therapy-MBCT-on-mental-health-and-quality,153330,0,2.html",2012,14,1,The impact of Mindfulness-based Cognitive Therapy (MBCT) on mental health and quality of life in a sub-clinically depressed population,2,quality of life,https://www.archivespp.pl/Keyword-quality+of+life/487
153330,"https://www.archivespp.pl/The-impact-of-Mindfulness-based-Cognitive-Therapy-MBCT-on-mental-health-and-quality,153330,0,2.html",2012,14,1,The impact of Mindfulness-based Cognitive Therapy (MBCT) on mental health and quality of life in a sub-clinically depressed population,3,cognitive behaviour therapy,https://www.archivespp.pl/Keyword-cognitive+behaviour+therapy/438227
153330,"https://www.archivespp.pl/The-impact-of-Mindfulness-based-Cognitive-Therapy-MBCT-on-mental-health-and-quality,153330,0,2.html",2012,14,1,The impact of Mindfulness-based Cognitive Therapy (MBCT) on mental health and quality of life in a sub-clinically depressed population,4,automatic thought,https://www.archivespp.pl/Keyword-automatic+thought/438228
153330,"https://www.archivespp.pl/The-impact-of-Mindfulness-based-Cognitive-Therapy-MBCT-on-mental-health-and-quality,153330,0,2.html",2012,14,1,The impact of Mindfulness-based Cognitive Therapy (MBCT) on mental health and quality of life in a sub-clinically depressed population,5,dysfunctional attitude,https://www.archivespp.pl/Keyword-dysfunctional+attitude/130023
153331,"https://www.archivespp.pl/Gender-and-presence-of-profound-psychological-traumas-versus-comorbidity-of-panic,153331,0,2.html",2012,14,1,Gender and presence of profound psychological traumas versus comorbidity of panic disorder and depression in difficult and aspirin-induced asthma,1,asthma,https://www.archivespp.pl/Keyword-asthma/2115
153331,"https://www.archivespp.pl/Gender-and-presence-of-profound-psychological-traumas-versus-comorbidity-of-panic,153331,0,2.html",2012,14,1,Gender and presence of profound psychological traumas versus comorbidity of panic disorder and depression in difficult and aspirin-induced asthma,2,panic disorder,https://www.archivespp.pl/Keyword-panic+disorder/13830
153331,"https://www.archivespp.pl/Gender-and-presence-of-profound-psychological-traumas-versus-comorbidity-of-panic,153331,0,2.html",2012,14,1,Gender and presence of profound psychological traumas versus comorbidity of panic disorder and depression in difficult and aspirin-induced asthma,3,depression,https://www.archivespp.pl/Keyword-depression/494
153331,"https://www.archivespp.pl/Gender-and-presence-of-profound-psychological-traumas-versus-comorbidity-of-panic,153331,0,2.html",2012,14,1,Gender and presence of profound psychological traumas versus comorbidity of panic disorder and depression in difficult and aspirin-induced asthma,4,comorbidity,https://www.archivespp.pl/Keyword-comorbidity/2232
153331,"https://www.archivespp.pl/Gender-and-presence-of-profound-psychological-traumas-versus-comorbidity-of-panic,153331,0,2.html",2012,14,1,Gender and presence of profound psychological traumas versus comorbidity of panic disorder and depression in difficult and aspirin-induced asthma,5,gender,https://www.archivespp.pl/Keyword-gender/6148
153331,"https://www.archivespp.pl/Gender-and-presence-of-profound-psychological-traumas-versus-comorbidity-of-panic,153331,0,2.html",2012,14,1,Gender and presence of profound psychological traumas versus comorbidity of panic disorder and depression in difficult and aspirin-induced asthma,6,trauma,https://www.archivespp.pl/Keyword-trauma/1709
153332,"https://www.archivespp.pl/Postnatal-mental-depression-in-two-outpatient-clinics-in-Katowice-analysing-frequency,153332,0,2.html",2012,14,1,Postnatal mental depression in two outpatient clinics in Katowice: analysing frequency and risk factors,1,depression,https://www.archivespp.pl/Keyword-depression/494
153332,"https://www.archivespp.pl/Postnatal-mental-depression-in-two-outpatient-clinics-in-Katowice-analysing-frequency,153332,0,2.html",2012,14,1,Postnatal mental depression in two outpatient clinics in Katowice: analysing frequency and risk factors,2,pregnancy,https://www.archivespp.pl/Keyword-pregnancy/1017
153332,"https://www.archivespp.pl/Postnatal-mental-depression-in-two-outpatient-clinics-in-Katowice-analysing-frequency,153332,0,2.html",2012,14,1,Postnatal mental depression in two outpatient clinics in Katowice: analysing frequency and risk factors,3,childbirth,https://www.archivespp.pl/Keyword-childbirth/35056
153333,"https://www.archivespp.pl/Hyperprolactinemia-and-bleeding-following-use-of-sertraline-but-not-use-of-citalopram,153333,0,2.html",2012,14,1,Hyperprolactinemia and bleeding following use of sertraline but not use of citalopram and paroxetine: a case report,1,hyperprolactinemia,https://www.archivespp.pl/Keyword-hyperprolactinemia/107927
153333,"https://www.archivespp.pl/Hyperprolactinemia-and-bleeding-following-use-of-sertraline-but-not-use-of-citalopram,153333,0,2.html",2012,14,1,Hyperprolactinemia and bleeding following use of sertraline but not use of citalopram and paroxetine: a case report,2,bleeding,https://www.archivespp.pl/Keyword-bleeding/5228
153333,"https://www.archivespp.pl/Hyperprolactinemia-and-bleeding-following-use-of-sertraline-but-not-use-of-citalopram,153333,0,2.html",2012,14,1,Hyperprolactinemia and bleeding following use of sertraline but not use of citalopram and paroxetine: a case report,3,sertraline,https://www.archivespp.pl/Keyword-sertraline/50366
153333,"https://www.archivespp.pl/Hyperprolactinemia-and-bleeding-following-use-of-sertraline-but-not-use-of-citalopram,153333,0,2.html",2012,14,1,Hyperprolactinemia and bleeding following use of sertraline but not use of citalopram and paroxetine: a case report,4,citalopram,https://www.archivespp.pl/Keyword-citalopram/124986
153333,"https://www.archivespp.pl/Hyperprolactinemia-and-bleeding-following-use-of-sertraline-but-not-use-of-citalopram,153333,0,2.html",2012,14,1,Hyperprolactinemia and bleeding following use of sertraline but not use of citalopram and paroxetine: a case report,5,paroxetine,https://www.archivespp.pl/Keyword-paroxetine/32169
153334,"https://www.archivespp.pl/Paralinguistic-communication-in-the-therapeutic-relationship,153334,0,2.html",2012,14,1,Paralinguistic communication in the therapeutic relationship,1,voice signals,https://www.archivespp.pl/Keyword-voice+signals/438229
153334,"https://www.archivespp.pl/Paralinguistic-communication-in-the-therapeutic-relationship,153334,0,2.html",2012,14,1,Paralinguistic communication in the therapeutic relationship,2,therapeutic relation,https://www.archivespp.pl/Keyword-therapeutic+relation/438230
153335,"https://www.archivespp.pl/Orthorexia-nervosa-an-eating-disorder-obsessive-compulsive-disorder-or-disturbed,153335,0,2.html",2012,14,1,"Orthorexia nervosa - an eating disorder, obsessive-compulsive disorder or disturbed eating habit?",1,food restriction,https://www.archivespp.pl/Keyword-food+restriction/438231
153335,"https://www.archivespp.pl/Orthorexia-nervosa-an-eating-disorder-obsessive-compulsive-disorder-or-disturbed,153335,0,2.html",2012,14,1,"Orthorexia nervosa - an eating disorder, obsessive-compulsive disorder or disturbed eating habit?",2,health food,https://www.archivespp.pl/Keyword-health+food/35787
153335,"https://www.archivespp.pl/Orthorexia-nervosa-an-eating-disorder-obsessive-compulsive-disorder-or-disturbed,153335,0,2.html",2012,14,1,"Orthorexia nervosa - an eating disorder, obsessive-compulsive disorder or disturbed eating habit?",3,eating attitude,https://www.archivespp.pl/Keyword-eating+attitude/438232
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,1,borderline personality disorder,https://www.archivespp.pl/Keyword-borderline+personality+disorder/1061
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,2,trauma,https://www.archivespp.pl/Keyword-trauma/1709
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,3,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,4,dialectical behavior therapyDBT,https://www.archivespp.pl/Keyword-dialectical+behavior+therapyDBT/506586
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,1,editorial,https://www.archivespp.pl/Keyword-editorial/4090
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,2,editorial 1,https://www.archivespp.pl/Keyword-editorial+1/160554
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,3,editorial 2,https://www.archivespp.pl/Keyword-editorial+2/160555
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,1,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,2,conversational artificial intelligence,https://www.archivespp.pl/Keyword-conversational+artificial+intelligence/477772
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,3,moral agent,https://www.archivespp.pl/Keyword-moral+agent/477773
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,1,mindfulness,https://www.archivespp.pl/Keyword-mindfulness/311985
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,2,depression,https://www.archivespp.pl/Keyword-depression/494
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,3,anxiety,https://www.archivespp.pl/Keyword-anxiety/1597
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,4,major depression,https://www.archivespp.pl/Keyword-major+depression/96063
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,5,self-compassion,https://www.archivespp.pl/Keyword-self-compassion/127288
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,1,trauma,https://www.archivespp.pl/Keyword-trauma/1709
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,2,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
