candidate_publication_id,person_id,name_ptpp_order,surname_guess,given_names_guess,membership_category,source_database,name_as_published,author_position,author_orcid,affiliations,name_match_score,name_match_basis,domain_score,domain_hits,affiliation_score,affiliation_hits,total_candidate_score,confidence_hint,audit_status,audit_notes
72fbdfa8bbc6c847ae99,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,5,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
088f9acc3502d318131f,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,79,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
2a570456e8348799ada3,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,10,,,0.8,surname+initial_or_partial,0.05,clinical,0.0,,0.85,medium_candidate,candidate_needs_review,
6ddcebf5d0a751866450,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,6,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
7d94751fa8684d2d7814,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,7,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
12e3f76e539d2497102f,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,8,,,0.8,surname+initial_or_partial,0.05,patient,0.0,,0.85,medium_candidate,candidate_needs_review,
bef5ce7bc78de59d9802,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,10,,,0.8,surname+initial_or_partial,0.05,patient,0.0,,0.85,medium_candidate,candidate_needs_review,
a3b3bbb4231751df5ea1,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
064ff97484fca101d5d8,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
8fac1e36ade6dde032b1,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,4,,,0.8,surname+initial_or_partial,0.05,patient,0.0,,0.85,medium_candidate,candidate_needs_review,
2734260288c8b1320731,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
793781b520ddbc892279,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,61,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
13ae7394b90519596013,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,8,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
0939ea938c1884a50b82,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,27,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
37bbc2a6bb7e107fa3bd,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
97dc5264dbe29446fa0e,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,7,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
5502f4e4857f54daaf42,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
33b355065f9b235cc1cb,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,7,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
19067a19b0d23e1d3754,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,13,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
5d92e7e8077367bd0895,ptpp_ordinary_member_0058,Dietrich Agnieszka,Dietrich,Agnieszka,ordinary_member,pubmed,Dietrich A,10,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
ca2b001b3c10e532a343,ptpp_ordinary_member_0062,Dudziak Przemysław,Dudziak,Przemysław,ordinary_member,pubmed,Dudziak P,6,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
d814d9b888b2d08be5a6,ptpp_ordinary_member_0062,Dudziak Przemysław,Dudziak,Przemysław,ordinary_member,pubmed,Dudziak P,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
daff61b4fffa86513cd5,ptpp_ordinary_member_0062,Dudziak Przemysław,Dudziak,Przemysław,ordinary_member,pubmed,Dudziak P,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
804d9347a4bdeb4f5207,ptpp_ordinary_member_0062,Dudziak Przemysław,Dudziak,Przemysław,ordinary_member,pubmed,Dudziak P,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
b5a5710b63ef8cd86002,ptpp_ordinary_member_0062,Dudziak Przemysław,Dudziak,Przemysław,ordinary_member,pubmed,Dudziak P,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
ccb68fd27ccfb06e08cc,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,4,,Medical University of Silesia | PL,0.95,openalex_author_entity:surname+given,0.1,clinical; therapy,0.0,,1.05,high_candidate,candidate_needs_review,
0a814c7d2f308d848e69,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,1,,Górnośląskie Centrum Medyczne | PL,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
b6dde63eb9867bb70129,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,3,,,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
872b344f13f2c0d38c03,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,8,,,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
2f93fbb5cfe9d00583a5,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,2,,,0.95,openalex_author_entity:surname+given,0.05,patient,0.0,,1.0,medium_candidate,candidate_needs_review,
61759f47ec29ab462bb3,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,2,,,0.95,openalex_author_entity:surname+given,0.1,clinical; therapy,0.0,,1.05,high_candidate,candidate_needs_review,
c139a3b08999dfe62ece,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,3,,,0.95,openalex_author_entity:surname+given,0.1,clinical; patient,0.0,,1.05,high_candidate,candidate_needs_review,
d54b5acc76403c1cc0d1,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,2,,,0.95,openalex_author_entity:surname+given,0.05,therapy,0.0,,1.0,medium_candidate,candidate_needs_review,
d3c06fde9f4bed417f26,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,2,,Medical University of Silesia | PL,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
b06e603041102d44871a,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,3,,,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
d8928d58b1f4d313e5fe,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,openalex,Maria Dukalska,3,,,0.95,openalex_author_entity:surname+given,0.05,therapy,0.0,,1.0,medium_candidate,candidate_needs_review,
8d9f7bf361d7ba7c29d0,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,4,,,0.8,surname+initial_or_partial,0.05,clinical,0.0,,0.85,medium_candidate,candidate_needs_review,
38090ccc0a32d116950c,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
7e285384be38215d00ee,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,8,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
73b781b4e17131dc5d7d,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
e2ed6773ae1f482b7914,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
855cdc12f968b7d97d7f,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
2e841dd3b4c485b1ddf9,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,3,,,0.8,surname+initial_or_partial,0.1,clinical; patient,0.0,,0.9,medium_candidate,candidate_needs_review,
1468c7e04b1d351ef2b5,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,2,,,0.8,surname+initial_or_partial,0.05,therapy,0.0,,0.85,medium_candidate,candidate_needs_review,
b9f3813fb983ce127e91,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
cd1745aa1dbe74087d02,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
03d97b647550e94aa0eb,ptpp_ordinary_member_0063,Dukalska Maria,Dukalska,Maria,ordinary_member,pubmed,Dukalska M,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
701a755a8fc7d50eb8a7,ptpp_ordinary_member_0066,Dworczyk Piotr,Dworczyk,Piotr,ordinary_member,openalex,Piotr Dworczyk,4,,,0.95,openalex_author_entity:surname+given,0.2,psychoanalytic; psychodynamic; psychoterapia; terapia,0.0,,1.15,high_candidate,candidate_needs_review,
e2271b69ca1b1b6745f1,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,1,https://orcid.org/0000-0002-2815-1973,The University of Western Australia | AU | Chrest Foundation | US,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
0b80e4fb3e16996a392c,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,3,https://orcid.org/0000-0002-2815-1973,Philipps University of Marburg | DE | The University of Western Australia | AU | Crawley Hospital | GB | Loewe Center for Synthetic Microbiology | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
4543af67d2b8a11a7ec0,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,2,https://orcid.org/0000-0002-2815-1973,The University of Western Australia | AU,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
4b0951e6938d2afe80d1,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,1,https://orcid.org/0000-0002-2815-1973,Philipps University of Marburg | DE | The University of Western Australia | AU | Crawley Hospital | GB | Loewe Center for Synthetic Microbiology | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
9161a0b8493ffc2b9d22,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,3,https://orcid.org/0000-0002-2815-1973,Philipps University of Marburg | DE | The University of Western Australia | AU,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
b69e3076994081bbbf6d,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,2,https://orcid.org/0000-0002-2815-1973,Philipps University of Marburg | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
ca671c4527de4a85a114,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,2,https://orcid.org/0000-0002-2815-1973,Philipps University of Marburg | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
ad56f7bdea707ecc4570,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,1,https://orcid.org/0000-0002-2815-1973,Australian Institute of Marine Science | AU | The University of Western Australia | AU | Crawley Hospital | GB,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
b13c18ef942797ba0035,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,3,https://orcid.org/0000-0002-2815-1973,Philipps University of Marburg | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
1ac6d14c43455aca02e7,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,3,https://orcid.org/0000-0002-2815-1973,Philipps University of Marburg | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
edbca34e3a6a2ac64821,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,1,https://orcid.org/0000-0002-2815-1973,Tel Aviv University | IL,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
85a40172bb5188f4da33,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,3,,Justus-Liebig-Universität Gießen | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
fc4b4ab301533e09b033,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,9,,Justus-Liebig-Universität Gießen | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
924e4047201dec1e06a8,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,1,,,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
d3145b8e391015c4398a,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,2,,,0.95,openalex_author_entity:surname+given,0.2,psychoanalysis; psychoanalytic; psychotherapy; therapy,0.0,,1.15,high_candidate,candidate_needs_review,
0604bbfe66170fe80c32,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,1,,,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
bc93071a29056acc4628,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,1,,University of Giessen | DE,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
3ae7429f13ebd55a882c,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Anna Faber,4,,,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
dc34790306056fef41e9,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,Julian Faber,5,https://orcid.org/0000-0002-1435-9343,Universitätsklinikum Würzburg | DE,0.65,surname_only,0.0,,0.0,,0.65,low_candidate,candidate_needs_review,
dc34790306056fef41e9,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,A. Winterpacht J. Faber,7,,University of Cologne | DE | University of Würzburg | DE,0.8,openalex_author_entity:surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
d9277d05f114de0d2487,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,openalex,A. Winterpacht J. Faber,1,,,0.8,openalex_author_entity:surname+initial_or_partial,0.1,clinical; patient,0.0,,0.9,medium_candidate,candidate_needs_review,
06500fa3f387c5778753,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
e3a5c44e7c5332c3c38d,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
e32611367a4b0395b0a1,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
69cca2704124587d06a9,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
68603499b5eec3ccc4da,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
298b3b5dcca7cf0ecd80,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
7817ba780c2c6c616307,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
422941ea4ed2edb0b504,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,2,,,0.8,surname+initial_or_partial,0.05,clinical,0.0,,0.85,medium_candidate,candidate_needs_review,
140b2a8af13009d0b55c,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
096a5297996e5ba5d099,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
7efe59b110ac3c5e64eb,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
2c85e8b6b6b513cc5fd6,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
54fd0559d186282b8df4,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
396ae67519fe63a349d0,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,62,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
bf4c1926a7d5b04f7a5a,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
ca4e9383f2018805a9b4,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
761982866c60afb96461,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
6385319d1eb194a879ec,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
82761189e454b5853883,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Faber A,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
da797351b3b0e3c17590,ptpp_ordinary_member_0069,Faber Anna,Faber,Anna,ordinary_member,pubmed,Fáber Á,2,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
2544b7aafc521cd2e27b,ptpp_ordinary_member_0070,Falkowska Izabela,Falkowska,Izabela,ordinary_member,openalex,Izabela Falkowska,3,,,0.95,openalex_author_entity:surname+given,0.0,,0.0,,0.95,medium_candidate,candidate_needs_review,
084e15e8e7edc2b92e61,ptpp_ordinary_member_0070,Falkowska Izabela,Falkowska,Izabela,ordinary_member,pubmed,Falkowska I,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
1018589c76733469ab50,ptpp_ordinary_member_0070,Falkowska Izabela,Falkowska,Izabela,ordinary_member,pubmed,Falkowska I,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
0628ac4073c8c53e152e,ptpp_ordinary_member_0071,Felcyn-Koczewska Magdalena,Felcyn-Koczewska,Magdalena,ordinary_member,openalex,Magdalena Felcyn-Koczewska,1,,Institute of Psychology | PL,0.95,openalex_author_entity:surname+given,0.1,clinical; trauma,0.04,psychology,1.09,high_candidate,candidate_needs_review,
8eadf562fcd344fe463a,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,openalex,Anna Rzewuska-Fijałkowska,8,,Medical University of Lublin | PL,0.65,openalex_author_entity:surname_only,0.0,,0.04,lublin,0.69,low_candidate,candidate_needs_review,
4cbdafa6b06aea7eb03c,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,openalex,Anna Rzewuska-Fijałkowska,6,,Medical University of Lublin | PL,0.65,openalex_author_entity:surname_only,0.0,,0.04,lublin,0.69,low_candidate,candidate_needs_review,
adf01a92c0184ecd4c7a,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,openalex,Anna Rzewuska-Fijałkowska,1,,Medical University of Lublin | PL,0.65,openalex_author_entity:surname_only,0.0,,0.04,lublin,0.69,low_candidate,candidate_needs_review,
6e3534f9f34d7d5d2a4e,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
aa1041014aefafb298d9,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,2,,,0.8,surname+initial_or_partial,0.05,clinical,0.0,,0.85,medium_candidate,candidate_needs_review,
a1004659da3148ebb226,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,3,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
8ca7b5c42cba312031a5,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,1,,,0.8,surname+initial_or_partial,0.1,clinical; patient,0.0,,0.9,medium_candidate,candidate_needs_review,
67da6ed12683dda52365,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,7,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
666353a8f7509011d835,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,7,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
3f9e553e4530b35b2efe,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
1cea773451bbc45df6da,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,6,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
c12b33dfa16d8373f61f,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
e92113f257347eb1f7a8,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
6077f2cda80a9d939fb6,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,4,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
4b766ba382a92f3c2690,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,1,,,0.8,surname+initial_or_partial,0.0,,0.0,,0.8,medium_candidate,candidate_needs_review,
41931ab78b7ba8f13ce2,ptpp_ordinary_member_0072,Fijałkowska Maria,Fijałkowska,Maria,ordinary_member,pubmed,Fijałkowska M,1,,,0.8,surname+initial_or_partial,0.1,clinical; patient,0.0,,0.9,medium_candidate,candidate_needs_review,
