url,year,volume,issue,doi,keyword_raw,keyword_norm
"https://www.psychiatriapolska.pl/Adverse-effects-of-interactions-between-antidepressants-and-medications-used-in-treatment,96286,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/96286,leki przeciwdepresyjne,leki przeciwdepresyjne
"https://www.psychiatriapolska.pl/Adverse-effects-of-interactions-between-antidepressants-and-medications-used-in-treatment,96286,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/96286,choroby układu krążenia,choroby układu krążenia
"https://www.psychiatriapolska.pl/Adverse-effects-of-interactions-between-antidepressants-and-medications-used-in-treatment,96286,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/96286,Farmakoterapia i farmakologia,farmakoterapia i farmakologia
"https://www.psychiatriapolska.pl/Adverse-effects-of-interactions-between-antidepressants-and-medications-used-in-treatment,96286,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/96286,Zaburzenia afektywne,zaburzenia afektywne
"https://www.psychiatriapolska.pl/Clozapine-induced-myocarditis-during-co-administration-of-valproate-A-case-report,105121,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/105121,klozapina,klozapina
"https://www.psychiatriapolska.pl/Clozapine-induced-myocarditis-during-co-administration-of-valproate-A-case-report,105121,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/105121,zapalenie mięśnia sercowego,zapalenie mięśnia sercowego
"https://www.psychiatriapolska.pl/Clozapine-induced-myocarditis-during-co-administration-of-valproate-A-case-report,105121,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/105121,białko C-reaktywne,białko c-reaktywne
"https://www.psychiatriapolska.pl/Clozapine-induced-myocarditis-during-co-administration-of-valproate-A-case-report,105121,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/105121,Farmakoterapia i farmakologia,farmakoterapia i farmakologia
"https://www.psychiatriapolska.pl/Clozapine-induced-myocarditis-during-co-administration-of-valproate-A-case-report,105121,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/105121,Schizofrenia,schizofrenia
"https://www.psychiatriapolska.pl/Personality-traits-and-hypertension-mediated-organ-damage,108453,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/108453,osobowość,osobowość
"https://www.psychiatriapolska.pl/Personality-traits-and-hypertension-mediated-organ-damage,108453,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/108453,nadciśnienie tętnicze,nadciśnienie tętnicze
"https://www.psychiatriapolska.pl/Personality-traits-and-hypertension-mediated-organ-damage,108453,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/108453,powikłania narządowe nadciśnienia,powikłania narządowe nadciśnienia
"https://www.psychiatriapolska.pl/Personality-traits-and-hypertension-mediated-organ-damage,108453,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/108453,tętniczego,tętniczego
"https://www.psychiatriapolska.pl/Personality-traits-and-hypertension-mediated-organ-damage,108453,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/108453,Skale diagnostyczne,skale diagnostyczne
"https://www.psychiatriapolska.pl/Sense-of-coherence-and-hypertensive-target-organ-damage,95091,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95091,nadciśnienie tętnicze,nadciśnienie tętnicze
"https://www.psychiatriapolska.pl/Sense-of-coherence-and-hypertensive-target-organ-damage,95091,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95091,poczucie koherencji,poczucie koherencji
"https://www.psychiatriapolska.pl/Sense-of-coherence-and-hypertensive-target-organ-damage,95091,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95091,powikłania narządowe nadciśnienia tętniczego,powikłania narządowe nadciśnienia tętniczego
"https://www.psychiatriapolska.pl/Sense-of-coherence-and-hypertensive-target-organ-damage,95091,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95091,Skale diagnostyczne,skale diagnostyczne
"https://www.psychiatriapolska.pl/Cognitive-behavioral-intervention-improves-quality-of-life-and-perceived-illness,109217,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/109217,interwencja poznawczo-behawioralna,interwencja poznawczo-behawioralna
"https://www.psychiatriapolska.pl/Cognitive-behavioral-intervention-improves-quality-of-life-and-perceived-illness,109217,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/109217,jakość życia,jakość życia
"https://www.psychiatriapolska.pl/Cognitive-behavioral-intervention-improves-quality-of-life-and-perceived-illness,109217,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/109217,akceptacja choroby,akceptacja choroby
"https://www.psychiatriapolska.pl/Cognitive-behavioral-intervention-improves-quality-of-life-and-perceived-illness,109217,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/109217,Psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/Whole-body-cryotherapy-promising-add-on-treatment-of-depressive-disorders,91298,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/91298,krioterapia ogólnoustrojowa,krioterapia ogólnoustrojowa
"https://www.psychiatriapolska.pl/Whole-body-cryotherapy-promising-add-on-treatment-of-depressive-disorders,91298,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/91298,depresja,depresja
"https://www.psychiatriapolska.pl/Whole-body-cryotherapy-promising-add-on-treatment-of-depressive-disorders,91298,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/91298,Zaburzenia afektywne,zaburzenia afektywne
"https://www.psychiatriapolska.pl/Polish-version-of-the-Inventory-of-Complicated-Grief-preliminary-validation,91729,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/91729,żałoba powikłana,żałoba powikłana
"https://www.psychiatriapolska.pl/Polish-version-of-the-Inventory-of-Complicated-Grief-preliminary-validation,91729,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/91729,utrata bliskiej osoby,utrata bliskiej osoby
"https://www.psychiatriapolska.pl/Polish-version-of-the-Inventory-of-Complicated-Grief-preliminary-validation,91729,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/91729,żałoba chroniczna,żałoba chroniczna
"https://www.psychiatriapolska.pl/Polish-version-of-the-Inventory-of-Complicated-Grief-preliminary-validation,91729,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/91729,Psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/Polish-version-of-the-Inventory-of-Complicated-Grief-preliminary-validation,91729,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/91729,Zaburzenia afektywne,zaburzenia afektywne
"https://www.psychiatriapolska.pl/Polish-version-of-the-Inventory-of-Complicated-Grief-preliminary-validation,91729,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/91729,Nerwice,nerwice
"https://www.psychiatriapolska.pl/Polish-version-of-the-Inventory-of-Complicated-Grief-preliminary-validation,91729,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/91729,Skale diagnostyczne,skale diagnostyczne
"https://www.psychiatriapolska.pl/Adaptation-of-the-Body-Image-Self-Consciousness-Scale-BISC-PL-in-Polish-females,95085,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95085,BISC,bisc
"https://www.psychiatriapolska.pl/Adaptation-of-the-Body-Image-Self-Consciousness-Scale-BISC-PL-in-Polish-females,95085,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95085,samoświadomość obrazu ciała,samoświadomość obrazu ciała
"https://www.psychiatriapolska.pl/Adaptation-of-the-Body-Image-Self-Consciousness-Scale-BISC-PL-in-Polish-females,95085,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95085,konfirmacyjna analiza czynnikowa,konfirmacyjna analiza czynnikowa
"https://www.psychiatriapolska.pl/Adaptation-of-the-Body-Image-Self-Consciousness-Scale-BISC-PL-in-Polish-females,95085,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95085,Seksuologia,seksuologia
"https://www.psychiatriapolska.pl/Adaptation-of-the-Body-Image-Self-Consciousness-Scale-BISC-PL-in-Polish-females,95085,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/95085,Skale diagnostyczne,skale diagnostyczne
"https://www.psychiatriapolska.pl/DSM-5-paraphilic-disorders-criteria-in-the-light-of-autoerotic-asphyxiophilia-and,78166,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/78166,DSM-5,dsm-5
"https://www.psychiatriapolska.pl/DSM-5-paraphilic-disorders-criteria-in-the-light-of-autoerotic-asphyxiophilia-and,78166,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/78166,seksuologia,seksuologia
"https://www.psychiatriapolska.pl/DSM-5-paraphilic-disorders-criteria-in-the-light-of-autoerotic-asphyxiophilia-and,78166,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/78166,parafilie,parafilie
"https://www.psychiatriapolska.pl/DSM-5-paraphilic-disorders-criteria-in-the-light-of-autoerotic-asphyxiophilia-and,78166,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/78166,Psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/DSM-5-paraphilic-disorders-criteria-in-the-light-of-autoerotic-asphyxiophilia-and,78166,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/78166,Seksuologia,seksuologia
"https://www.psychiatriapolska.pl/Refeeding-syndrome-as-treatment-complication-of-anorexia-nervosa,90275,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/90275,zespół realimentacyjny,zespół realimentacyjny
"https://www.psychiatriapolska.pl/Refeeding-syndrome-as-treatment-complication-of-anorexia-nervosa,90275,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/90275,jadłowstręt psychiczny,jadłowstręt psychiczny
"https://www.psychiatriapolska.pl/Refeeding-syndrome-as-treatment-complication-of-anorexia-nervosa,90275,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/90275,Zaburzenia odżywiania się,zaburzenia odżywiania się
"https://www.psychiatriapolska.pl/Assessment-of-health-behaviors-nutritional-behaviors-and-self-efficacy-in-patients,81182,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/81182,otyłość olbrzymia,otyłość olbrzymia
"https://www.psychiatriapolska.pl/Assessment-of-health-behaviors-nutritional-behaviors-and-self-efficacy-in-patients,81182,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/81182,zachowania żywieniowe,zachowania żywieniowe
"https://www.psychiatriapolska.pl/Assessment-of-health-behaviors-nutritional-behaviors-and-self-efficacy-in-patients,81182,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/81182,poczucie własnej skuteczności,poczucie własnej skuteczności
"https://www.psychiatriapolska.pl/Assessment-of-health-behaviors-nutritional-behaviors-and-self-efficacy-in-patients,81182,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/81182,Psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/Assessment-of-health-behaviors-nutritional-behaviors-and-self-efficacy-in-patients,81182,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/81182,Zaburzenia odżywiania się,zaburzenia odżywiania się
"https://www.psychiatriapolska.pl/Assessment-of-health-behaviors-nutritional-behaviors-and-self-efficacy-in-patients,81182,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/81182,Uzależnienia,uzależnienia
"https://www.psychiatriapolska.pl/Psychiatrists-and-occupational-burnout-syndrome-a-phenomenon-a-problem-a-threat-,91686,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/91686,wypalenie zawodowe,wypalenie zawodowe
"https://www.psychiatriapolska.pl/Psychiatrists-and-occupational-burnout-syndrome-a-phenomenon-a-problem-a-threat-,91686,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/91686,stres,stres
"https://www.psychiatriapolska.pl/Psychiatrists-and-occupational-burnout-syndrome-a-phenomenon-a-problem-a-threat-,91686,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/91686,lekarze psychiatrzy,lekarze psychiatrzy
"https://www.psychiatriapolska.pl/Psychiatrists-and-occupational-burnout-syndrome-a-phenomenon-a-problem-a-threat-,91686,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/91686,Epidemiologia,epidemiologia
"https://www.psychiatriapolska.pl/The-mediating-role-of-types-of-coping-styles-in-the-relations-between-temperamental,99849,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/99849,syndrom wypalenia zawodowego,syndrom wypalenia zawodowego
"https://www.psychiatriapolska.pl/The-mediating-role-of-types-of-coping-styles-in-the-relations-between-temperamental,99849,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/99849,cechy temperamentu,cechy temperamentu
"https://www.psychiatriapolska.pl/The-mediating-role-of-types-of-coping-styles-in-the-relations-between-temperamental,99849,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/99849,style radzenia sobie ze stresem,style radzenia sobie ze stresem
"https://www.psychiatriapolska.pl/The-mediating-role-of-types-of-coping-styles-in-the-relations-between-temperamental,99849,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/99849,Psychiatria środowiskowa,psychiatria środowiskowa
"https://www.psychiatriapolska.pl/The-mediating-role-of-types-of-coping-styles-in-the-relations-between-temperamental,99849,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/99849,Zaburzenia afektywne,zaburzenia afektywne
"https://www.psychiatriapolska.pl/The-evaluation-of-effect-of-selected-metal-ions-on-the-efficiency-of-passive-and,92301,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/92301,depresja,depresja
"https://www.psychiatriapolska.pl/The-evaluation-of-effect-of-selected-metal-ions-on-the-efficiency-of-passive-and,92301,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/92301,imipramina,imipramina
"https://www.psychiatriapolska.pl/The-evaluation-of-effect-of-selected-metal-ions-on-the-efficiency-of-passive-and,92301,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/92301,transport,transport
"https://www.psychiatriapolska.pl/The-evaluation-of-effect-of-selected-metal-ions-on-the-efficiency-of-passive-and,92301,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/92301,Farmakoterapia i farmakologia,farmakoterapia i farmakologia
"https://www.psychiatriapolska.pl/The-evaluation-of-effect-of-selected-metal-ions-on-the-efficiency-of-passive-and,92301,0,1.html",2019.0,53.0,5.0,https://doi.org/10.12740/PP/92301,Zaburzenia odżywiania się,zaburzenia odżywiania się
"https://www.psychiatriapolska.pl/Editorial,111823,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/111823,od redakcji,od redakcji
"https://www.psychiatriapolska.pl/Editorial,111823,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/111823,Neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria
"https://www.psychiatriapolska.pl/Editorial,111823,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/111823,Farmakoterapia i farmakologia,farmakoterapia i farmakologia
"https://www.psychiatriapolska.pl/Editorial,111823,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/111823,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Depressive-symptoms-among-adolescents-in-non-clinical-Krakow-s-population-thirty,99536,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/99536,depresja młodzieńcza,depresja młodzieńcza
"https://www.psychiatriapolska.pl/Depressive-symptoms-among-adolescents-in-non-clinical-Krakow-s-population-thirty,99536,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/99536,badania prospektywne,badania prospektywne
"https://www.psychiatriapolska.pl/Depressive-symptoms-among-adolescents-in-non-clinical-Krakow-s-population-thirty,99536,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/99536,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Girls-and-women-with-autism,95098,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/95098,autyzm,autyzm
"https://www.psychiatriapolska.pl/Girls-and-women-with-autism,95098,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/95098,dziewczęta,dziewczęta
"https://www.psychiatriapolska.pl/Girls-and-women-with-autism,95098,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/95098,kobiety,kobiety
"https://www.psychiatriapolska.pl/Girls-and-women-with-autism,95098,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/95098,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/National-Professional-Development-Center-on-Autism-Spectrum-Disorders-NPDC-model,99163,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/99163,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Autism-spectrum-disorder-ASD-biomarkers-of-oxidative-stress-and-methylation-and-transsulfuration,89948,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89948,autystyczne spektrum zaburzeń,autystyczne spektrum zaburzeń
"https://www.psychiatriapolska.pl/Autism-spectrum-disorder-ASD-biomarkers-of-oxidative-stress-and-methylation-and-transsulfuration,89948,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89948,stres oksydacyjny,stres oksydacyjny
"https://www.psychiatriapolska.pl/Autism-spectrum-disorder-ASD-biomarkers-of-oxidative-stress-and-methylation-and-transsulfuration,89948,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89948,biomarkery,biomarkery
"https://www.psychiatriapolska.pl/Autism-spectrum-disorder-ASD-biomarkers-of-oxidative-stress-and-methylation-and-transsulfuration,89948,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89948,Neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria
"https://www.psychiatriapolska.pl/Autism-spectrum-disorder-ASD-biomarkers-of-oxidative-stress-and-methylation-and-transsulfuration,89948,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89948,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-new-possibilities-for-the-treatment-of-mental-disorders,103090,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/103090,głęboka stymulacja mózgu,głęboka stymulacja mózgu
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-new-possibilities-for-the-treatment-of-mental-disorders,103090,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/103090,oporne na leczenie zaburzenia psychiczne,oporne na leczenie zaburzenia psychiczne
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-new-possibilities-for-the-treatment-of-mental-disorders,103090,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/103090,neuromodulacja,neuromodulacja
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-new-possibilities-for-the-treatment-of-mental-disorders,103090,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/103090,Neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-in-obsessive-compulsive-disorder-case-report-of-two-patients,104643,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/104643,oporne na leczenie zaburzenie obsesyjno-kompulsyjne,oporne na leczenie zaburzenie obsesyjno-kompulsyjne
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-in-obsessive-compulsive-disorder-case-report-of-two-patients,104643,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/104643,głęboka stymulacja mózgu,głęboka stymulacja mózgu
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-in-obsessive-compulsive-disorder-case-report-of-two-patients,104643,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/104643,Neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-in-obsessive-compulsive-disorder-case-report-of-two-patients,104643,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/104643,Stomatologia i Psychiatria,stomatologia i psychiatria
"https://www.psychiatriapolska.pl/Treatment-of-obsessive-compulsive-disorders-OCD-and-obsessive-compulsive-related,105130,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105130,zaburzenia obsesyjno-kompulsyjne i inne z nimi związane,zaburzenia obsesyjno-kompulsyjne i inne z nimi związane
"https://www.psychiatriapolska.pl/Treatment-of-obsessive-compulsive-disorders-OCD-and-obsessive-compulsive-related,105130,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105130,farmakoterapia,farmakoterapia
"https://www.psychiatriapolska.pl/Treatment-of-obsessive-compulsive-disorders-OCD-and-obsessive-compulsive-related,105130,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105130,psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/Treatment-of-obsessive-compulsive-disorders-OCD-and-obsessive-compulsive-related,105130,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105130,Psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/Treatment-of-obsessive-compulsive-disorders-OCD-and-obsessive-compulsive-related,105130,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105130,Farmakoterapia i farmakologia,farmakoterapia i farmakologia
"https://www.psychiatriapolska.pl/Treatment-of-obsessive-compulsive-disorders-OCD-and-obsessive-compulsive-related,105130,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105130,Nerwice,nerwice
"https://www.psychiatriapolska.pl/Anxiety-symptoms-in-obsessive-compulsive-disorder-and-generalized-anxiety-disorder,105378,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105378,objawy lękowe,objawy lękowe
"https://www.psychiatriapolska.pl/Anxiety-symptoms-in-obsessive-compulsive-disorder-and-generalized-anxiety-disorder,105378,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105378,zaburzenie obsesyjno-kompulsyjne,zaburzenie obsesyjno-kompulsyjne
"https://www.psychiatriapolska.pl/Anxiety-symptoms-in-obsessive-compulsive-disorder-and-generalized-anxiety-disorder,105378,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105378,zaburzenie lękowe uogólnione,zaburzenie lękowe uogólnione
"https://www.psychiatriapolska.pl/Anxiety-symptoms-in-obsessive-compulsive-disorder-and-generalized-anxiety-disorder,105378,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/105378,Nerwice,nerwice
"https://www.psychiatriapolska.pl/Risk-factors-of-suicide-with-reference-to-the-theory-of-social-integration-by-Emile,92217,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/92217,samobójstwo,samobójstwo
"https://www.psychiatriapolska.pl/Risk-factors-of-suicide-with-reference-to-the-theory-of-social-integration-by-Emile,92217,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/92217,teoria samobójstwa Durkheima,teoria samobójstwa durkheima
"https://www.psychiatriapolska.pl/Risk-factors-of-suicide-with-reference-to-the-theory-of-social-integration-by-Emile,92217,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/92217,czynniki ryzyka samobójstwa,czynniki ryzyka samobójstwa
"https://www.psychiatriapolska.pl/Risk-factors-of-suicide-with-reference-to-the-theory-of-social-integration-by-Emile,92217,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/92217,Psychiatria środowiskowa,psychiatria środowiskowa
"https://www.psychiatriapolska.pl/Risk-factors-of-suicide-with-reference-to-the-theory-of-social-integration-by-Emile,92217,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/92217,Epidemiologia,epidemiologia
"https://www.psychiatriapolska.pl/Neurotic-personality-traits-and-associated-dysfunctional-attitudes-as-factors-predisposing,89795,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89795,myśli samobójcze,myśli samobójcze
"https://www.psychiatriapolska.pl/Neurotic-personality-traits-and-associated-dysfunctional-attitudes-as-factors-predisposing,89795,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89795,osobowość,osobowość
"https://www.psychiatriapolska.pl/Neurotic-personality-traits-and-associated-dysfunctional-attitudes-as-factors-predisposing,89795,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89795,psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/Neurotic-personality-traits-and-associated-dysfunctional-attitudes-as-factors-predisposing,89795,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89795,Psychoterapia,psychoterapia
"https://www.psychiatriapolska.pl/Neurotic-personality-traits-and-associated-dysfunctional-attitudes-as-factors-predisposing,89795,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/89795,Nerwice,nerwice
"https://www.psychiatriapolska.pl/Dimensions-of-neurotic-personality-and-its-selected-predictors-in-individuals-with,100373,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/100373,nadciśnienie tętnicze,nadciśnienie tętnicze
"https://www.psychiatriapolska.pl/Dimensions-of-neurotic-personality-and-its-selected-predictors-in-individuals-with,100373,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/100373,osobowość nerwicowa,osobowość nerwicowa
"https://www.psychiatriapolska.pl/Dimensions-of-neurotic-personality-and-its-selected-predictors-in-individuals-with,100373,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/100373,satysfakcja z życia,satysfakcja z życia
"https://www.psychiatriapolska.pl/Dimensions-of-neurotic-personality-and-its-selected-predictors-in-individuals-with,100373,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/100373,Nerwice,nerwice
"https://www.psychiatriapolska.pl/Neurotic-personality-and-lower-urinary-tract-symptoms-in-day-hospital-patients-diagnosed,97835,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/97835,osobowość nerwicowa,osobowość nerwicowa
"https://www.psychiatriapolska.pl/Neurotic-personality-and-lower-urinary-tract-symptoms-in-day-hospital-patients-diagnosed,97835,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/97835,objawy z dolnego odcinka układu moczowego,objawy z dolnego odcinka układu moczowego
"https://www.psychiatriapolska.pl/Neurotic-personality-and-lower-urinary-tract-symptoms-in-day-hospital-patients-diagnosed,97835,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/97835,zaburzenia nerwicowe,zaburzenia nerwicowe
"https://www.psychiatriapolska.pl/Neurotic-personality-and-lower-urinary-tract-symptoms-in-day-hospital-patients-diagnosed,97835,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/97835,Nerwice,nerwice
"https://www.psychiatriapolska.pl/Coexistence-of-lower-urinary-tract-symptoms-LUTS-with-depressive-symptoms-in-patients,94704,0,1.html",2019.0,53.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/94704,depresja,depresja
