url,title,year,volume,issue,pages,doi,article_type
"https://www.psychiatriapolska.pl/Physical-activity-as-a-therapeutic-method-for-non-pharmacological-treatment-of-schizophrenia,140053,0,1.html",Aktywność fizyczna jako metoda terapeutyczna postępowania niefarmakologicznego w leczeniu schizofrenii: systematyczny przegląd literatury,2022,56,4,837-859,https://doi.org/10.12740/PP/140053,
"https://www.psychiatriapolska.pl/Dyadic-relationships-of-people-with-schizophrenia,138743,0,1.html",Związki diadyczne osób chorujących na schizofrenię,2022,56,4,861-876,https://doi.org/10.12740/PP/138743,
"https://www.psychiatriapolska.pl/Classification-of-nine-types-of-pornographic-materials-using-the-sAI-0-3-model-Continuation,138243,0,1.html",Klasyfikacja dziewięciu typów materiałów pornograficznych za pomocą modelu sAI 0.3. Kontynuacja badań pilotażowych,2022,56,4,877-888,https://doi.org/10.12740/PP/138243,
"https://www.psychiatriapolska.pl/The-functioning-of-families-of-teens-with-attention-deficit-hyperactivity-disorder,128372,0,1.html",Funkcjonowanie rodzin nastolatków z zespołem nadpobudliwości psychoruchowej i opozycyjno-buntowniczymi zaburzeniami zachowania,2022,56,4,889-902,https://doi.org/10.12740/PP/OnlineFirst/128372,
"https://www.psychiatriapolska.pl/Climate-change-and-mental-health-a-review-of-current-literature,131991,0,1.html",Zmiany klimatu a zdrowie psychiczne: przegląd aktualnej literatury,2022,56,4,903-915,https://doi.org/10.12740/PP/OnlineFirst/131991,
"https://www.psychiatriapolska.pl/Letter-to-the-Editor-Psychiatric-emergency-associated-with-depressive-disorders,151136,0,1.html",List do Redakcji. Nagły przypadek psychiatryczny związany z zaburzeniami depresyjnymi,2022,56,4,917-920,https://doi.org/10.12740/PP/151136,
"https://www.psychiatriapolska.pl/Editorial,151687,0,1.html",Od Redakcji,2022,56,3,429-430,https://doi.org/10.12740/PP/151687,
"https://www.psychiatriapolska.pl/Pharmacotherapy-of-alcohol-withdrawal-syndromes-Recommendations-of-the-Polish-Psychiatric,149321,0,1.html",Farmakoterapia alkoholowych zespołów abstynencyjnych – zalecenia Polskiego Towarzystwa Psychiatrycznego i Sekcji Farmakoterapii Polskiego Towarzystwa Badań nad Uzależnieniami,2022,56,3,433-452,https://doi.org/10.12740/PP/OnlineFirst/149321,
"https://www.psychiatriapolska.pl/Motives-for-using-new-psychoactive-substances-in-three-groups-of-Polish-users-nightlife,131971,0,1.html","Motywy używania nowych substancji psychoaktywnych w trzech grupach użytkowników: rekreacyjnych, zmarginalizowanych i aktywnych w internecie",2022,56,3,453-470,https://doi.org/10.12740/PP/131971,
"https://www.psychiatriapolska.pl/Cognitive-functioning-and-social-networking-sites-addiction-a-review,133147,0,1.html",Funkcjonowanie poznawcze a nałogowe korzystanie z portali społecznościowych – przegląd badań,2022,56,3,471-491,https://doi.org/10.12740/PP/133147,
"https://www.psychiatriapolska.pl/Use-of-psychotropic-medications-during-lactation-practical-guidelines-for-psychiatrists,134254,0,1.html",Stosowanie leków psychotropowych podczas laktacji – praktyczne wskazówki dla lekarza psychiatry,2022,56,3,493-508,https://doi.org/10.12740/PP/134254,
"https://www.psychiatriapolska.pl/A-naturalistic-24-week-open-label-add-on-study-of-vortioxetine-in-bipolar-depression,132962,0,1.html","Dołączenie wortioksetyny w terapii depresji w chorobie afektywnej dwubiegunowej – 24-tygodniowe, otwarte badanie naturalistyczne",2022,56,3,509-522,https://doi.org/10.12740/PP/OnlineFirst/132962,
"https://www.psychiatriapolska.pl/The-image-of-perfectionism-in-youth-with-diverse-structure-and-intensity-of-anorexia,130484,0,1.html",Obraz perfekcjonizmu u młodzieży o różnej strukturze i nasileniu gotowości anorektycznej,2022,56,3,523-534,https://doi.org/10.12740/PP/OnlineFirst/130484,
"https://www.psychiatriapolska.pl/Attachment-in-adolescents-with-attention-deficit-hyperactivity-disorder-and-oppositional,130366,0,1.html",Przywiązanie u nastolatków z zespołem nadpobudliwości psychoruchowej i opozycyjno-buntowniczymi zaburzeniami zachowania,2022,56,3,535-549,https://doi.org/10.12740/PP/OnlineFirst/130366,
"https://www.psychiatriapolska.pl/Positive-and-negative-life-experiences-and-changes-in-internal-working-models-of,127457,0,1.html",Pozytywne i negatywne doświadczenia życiowe a zmiany wewnętrznych modeli przywiązania – badania porównawcze,2022,56,3,551-570,https://doi.org/10.12740/PP/OnlineFirst/127457,
"https://www.psychiatriapolska.pl/The-working-alliance-and-the-short-term-and-long-term-effects-of-therapy-Identification,130280,0,1.html",Przymierze w działaniu a doraźne i trwałe rezultaty procesu terapii. Identyfikacja i analiza wpływu relacji terapeutycznej na jakość życia pacjentów,2022,56,3,571-590,https://doi.org/10.12740/PP/OnlineFirst/130280,
"https://www.psychiatriapolska.pl/Utility-of-homicide-suicide-constructs-in-forensic-psychiatry,130530,0,1.html",Użyteczność konstruktów opisujących zabójstwo-samobójstwo w psychiatrii sądowej,2022,56,3,591-602,https://doi.org/10.12740/PP/OnlineFirst/130530,
"https://www.psychiatriapolska.pl/Adaptation-and-validation-of-Polish-Version-of-Reasons-for-Living-Inventory-RFL-48,133355,0,1.html",Polska adaptacja Skali Powodów do Życia (RFL-48) M.M. Linehan i współpracowników,2022,56,3,603-621,https://doi.org/10.12740/PP/133355,
"https://www.psychiatriapolska.pl/Is-acceptance-of-disease-and-life-satisfaction-of-women-with-postmenopausal-osteoporosis,130158,0,1.html",Czy akceptacja choroby oraz satysfakcja z życia kobiet z osteoporozą pomenopauzalną jest zależna od BMI?,2022,56,3,623-634,https://doi.org/10.12740/PP/OnlineFirst/130158,
"https://www.psychiatriapolska.pl/Health-determinants-in-men-of-the-Bear-subculture-compared-with-the-MSM-population,127468,0,1.html",Uwarunkowania zdrowia w grupie mężczyzn należących do subkultury Bears na tle populacji MSM. Przegląd piśmiennictwa,2022,56,3,635-646,https://doi.org/10.12740/PP/OnlineFirst/127468,
"https://www.psychiatriapolska.pl/Modified-body-symbol-of-risk-or-resources-,131686,0,1.html",Modyfikacje ciała – symbol ryzyka czy zasobów?,2022,56,3,647-659,https://doi.org/10.12740/PP/131686,
"https://www.psychiatriapolska.pl/Letter-to-the-Editor-Spreading-skills-of-recognition-of-the-manifestations-of-borderline,147374,0,1.html",List do Redakcji. Rozpowszechnienie umiejętności dostrzegania przejawów zaburzenia osobowości borderline mogłoby uratować wiele istnień ludzkich,2022,56,3,661-664,https://doi.org/10.12740/PP/147374,
"https://www.psychiatriapolska.pl/Editorial,149406,0,1.html",Od Redakcji,2022,56,2,201-202,https://doi.org/10.12740/PP/149406,
"https://www.psychiatriapolska.pl/Mental-Health-Centers-Preliminary-evaluation-of-the-pilot-program-implementation,145259,0,1.html",Centra Zdrowia Psychicznego. Wstępna ocena procesu wdrażania modelu pilotażowego,2022,56,2,205-216,https://doi.org/10.12740/PP/145259,
"https://www.psychiatriapolska.pl/Glycine-Transporters-in-Schizophrenia-A-New-Hope-or-Informational-Noise-,126661,0,1.html",Transportery glicynowe w schizofrenii. Nowa nadzieja czy szum informacyjny?,2022,56,2,217-228,https://doi.org/10.12740/PP/OnlineFirst/126661,
"https://www.psychiatriapolska.pl/A-45-year-follow-up-study-of-juvenile-schizophrenia-Part-III-clinical-picture-and,125937,0,1.html",45 – letnie badania katamnestyczne schizofrenii młodzieńczej.  Część III: obraz i efekt kliniczny pierwszej hospitalizacji a późniejszy przebieg choroby oraz długoterminowe funkcjonowanie społeczne pacjentów,2022,56,2,229-244,https://doi.org/10.12740/PP/125937,
"https://www.psychiatriapolska.pl/A-45-year-follow-up-study-of-juvenile-schizophrenia-Part-IV-clinical-status-and-level,125744,0,1.html",45 – letnie badania katamnestyczne schizofrenii młodzieńczej.  Część IV: stan kliniczny oraz poziom adaptacji społecznej w 5 lat po pierwszej hospitalizacji a późniejszy przebieg choroby oraz długoterminowe funkcjonowanie społeczne pacjentów,2022,56,2,245-260,https://doi.org/10.12740/PP/OnlineFirst/125744,
"https://www.psychiatriapolska.pl/Characteristics-of-attachment-styles-in-adults-diagnosed-with-psychotic-disorders,131623,0,1.html",Charakterystyka stylów przywiązania u dorosłych osób z rozpoznaniem zaburzeń psychotycznych - przegląd badań,2022,56,2,261-276,https://doi.org/10.12740/PP/131623,
"https://www.psychiatriapolska.pl/Concerns-attitudes-and-comparison-of-the-COVID-19-impact-epidemic-on-the-mental-state,127006,0,1.html","Obawy, postawy i porównanie wpływu epidemii COVID-19 na stan psychiczny pracowników medycznych, a osoby nie wykonujące zawodu medycznego",2022,56,2,277-288,https://doi.org/10.12740/PP/127006,
"https://www.psychiatriapolska.pl/Mental-health-of-medical-workers-during-COVID-19-pandemic-literature-review-,127217,0,1.html",Zdrowie psychiczne pracowników medycznych podczas pandemii COVID-19 - przegląd literatury.,2022,56,2,289-296,https://doi.org/10.12740/PP/OnlineFirst/127217,
"https://www.psychiatriapolska.pl/Evaluation-of-the-relationship-between-some-mental-state-parameters-and-the-quality,127952,0,1.html",Ocena związku wybranych parametrów stanu psychicznego z jakością życia pacjentów z chorobami alergicznymi.,2022,56,2,297-308,https://doi.org/10.12740/PP/127952,
"https://www.psychiatriapolska.pl/Lower-urinary-tract-symptoms-and-sexual-functioning-in-patients-with-depression,131532,0,1.html",Dolegliwości z dolnych dróg moczowych oraz funkcje seksualne u pacjentów z depresją,2022,56,2,309-321,https://doi.org/10.12740/PP/OnlineFirst/131532,
"https://www.psychiatriapolska.pl/The-specificity-and-the-affective-sign-of-autobiographical-memories-in-individuals,130801,0,1.html",Specyficzność i znak afektywny wspomnień autobiograficznych u osób z zaburzeniami depresyjnymi oraz zespołem uzależnienia od alkoholu,2022,56,2,323-338,https://doi.org/10.12740/PP/130801,
"https://www.psychiatriapolska.pl/Problem-Drinking-Scale-SPP-psychometrical-characteristic,130991,0,1.html",Skala Picia Problemowego (SPP) – właściwości psychometryczne,2022,56,2,339-354,https://doi.org/10.12740/PP/OnlineFirst/130991,
"https://www.psychiatriapolska.pl/Use-of-fentanyl-butyrfentanyl-and-furanylfentanyl-as-discussed-on-Polish-online-forums,128156,0,1.html","Używanie fentanylu, butyrylofentanylu i furanylofentanylu w opinii użytkowników polskich forów internetowych poświęconych „dopalaczom”.",2022,56,2,355-372,https://doi.org/10.12740/PP/OnlineFirst/128156,
"https://www.psychiatriapolska.pl/Dynamics-of-suicidal-frequency-changes-on-the-railways-in-Poland-an-attempt-of-epidemiological,125782,0,1.html",Dynamika zmian częstotliwości samobójstw na kolei w Polsce- próba analizy epidemiologicznej,2022,56,2,373-389,https://doi.org/10.12740/PP/OnlineFirst/125782,
"https://www.psychiatriapolska.pl/A-Quantitative-and-Qualitative-Analysis-of-Changes-during-Systemic-Family-Therapy,125054,0,1.html",Ilościowa i jakościowa analiza zmian w przebiegu systemowej terapii rodzin: wyniki polskiej klinicznej wersji kwestionariusza SCORE–15,2022,56,2,391-404,https://doi.org/10.12740/PP/OnlineFirst/125054,
"https://www.psychiatriapolska.pl/Can-olfactory-training-support-improvement-of-cognitive-functioning-in-patients-with,125573,0,1.html",Czy trening węchowy może sprzyjać usprawnianiu funkcjonowania poznawczego u pacjentów z łagodnymi zaburzeniami poznawczymi?,2022,56,2,405-416,https://doi.org/10.12740/PP/OnlineFirst/125573,
"https://www.psychiatriapolska.pl/Letter-to-Editor-Therapy-with-lithium-as-a-protective-factor-against-SARS-CoV-2-infection,147109,0,1.html",List do Redakcji. Terapia litem jako czynnik chroniący przed zakażeniem wirusem SARS-CoV-2? Obserwacje z ogniska epidemicznego.,2022,56,2,417-422,https://doi.org/10.12740/PP/147109,
"https://www.psychiatriapolska.pl/Editorial,146877,0,1.html",Od Redakcji,2022,56,1,3-4,https://doi.org/10.12740/PP/146877,
"https://www.psychiatriapolska.pl/Higher-indexes-of-childhood-trauma-in-borderline-personality-disorder-compared-with,140537,0,1.html",Wyższe wskaźniki traumy wczesnodziecięcej u osób z zaburzeniem osobowości borderline w porównaniu z pacjentami z chorobą afektywną dwubiegunową,2022,56,1,7-18,https://doi.org/10.12740/PP/140537,
"https://www.psychiatriapolska.pl/A-45-year-follow-up-study-of-adolescent-schizophrenia-Part-I-Premorbid-values-of,125745,0,1.html",45-letnie badania katamnestyczne schizofrenii młodzieńczej. Część I: Przedchorobowe wartości wskaźników psychologicznych i relacyjnych a późniejszy przebieg choroby oraz długofalowe funkcjonowanie społeczne pacjentów,2022,56,1,19-34,https://doi.org/10.12740/PP/OnlineFirst/125745,
"https://www.psychiatriapolska.pl/A-45-year-follow-up-study-of-adolescent-schizophrenia-Part-II-Age-of-disease-onset,126449,0,1.html","45-letnie badania katamnestyczne schizofrenii młodzieńczej. Część II: Wiek zachorowania, typ początku zaburzenia i obecność obciążeń rozwojowych a późniejszy przebieg choroby oraz długoterminowe funkcjonowanie społeczne pacjentów",2022,56,1,35-50,https://doi.org/10.12740/PP/126449,
"https://www.psychiatriapolska.pl/Depressive-symptoms-in-adolescence-and-quality-of-life-17-years-later-follow-up-study,124273,0,1.html",Objawy depresyjne w okresie adolescencji a jakość życia po 17 latach – badanie katamnestyczne,2022,56,1,51-61,https://doi.org/10.12740/PP/OnlineFirst/124273,
"https://www.psychiatriapolska.pl/Ganser-syndrome-a-dissociative-disorder-or-a-factitious-disorder-A-case-report,129012,0,1.html",Zespół Gansera – zaburzenie dysocjacyjne czy zaburzenie pozorowane? Opis przypadku,2022,56,1,63-75,https://doi.org/10.12740/PP/129012,
"https://www.psychiatriapolska.pl/Factors-affecting-the-length-of-hospitalization-in-people-diagnosed-with-anorexia,127603,0,1.html",Czynniki wpływające na długość hospitalizacji u pacjentów z rozpoznaniem jadłowstrętu psychicznego – przegląd badań,2022,56,1,77-87,https://doi.org/10.12740/PP/OnlineFirst/127603,
"https://www.psychiatriapolska.pl/Mortality-in-extremely-low-BMI-anorexia-nervosa-patients-implications-of-gastrointestinal,126233,0,1.html",Śmiertelność w grupie pacjentów z jadłowstrętem psychicznym z ekstremalnie niskim BMI – implikacje dysfunkcji układu pokarmowego i endokrynnego,2022,56,1,89-100,https://doi.org/10.12740/PP/126233,
"https://www.psychiatriapolska.pl/Depressive-disorders-among-long-term-care-residents-in-the-face-of-isolation-due,127144,0,1.html",Zaburzenia depresyjne wśród pensjonariuszy ośrodka opieki długoterminowej w obliczu izolacji spowodowanej pandemią COVID-19,2022,56,1,101-114,https://doi.org/10.12740/PP/OnlineFirst/127144,
"https://www.psychiatriapolska.pl/Practical-guidelines-for-management-of-patients-with-suspected-or-confirmed-COVID,124899,0,1.html",Wytyczne postępowania z pacjentami hospitalizowanymi w oddziale psychiatrii dla dzieci i młodzieży z podejrzeniem zachorowania lub z potwierdzonym zachorowaniem na COVID-19,2022,56,1,115-122,https://doi.org/10.12740/PP/OnlineFirst/124899,
"https://www.psychiatriapolska.pl/Comparative-assessment-of-the-relationship-between-emotional-factors-and-quality,122461,0,1.html",Porównawcza ocena związku czynników emocjonalnych z jakością życia w grupie pacjentów z cukrzycą typu 1 i typu 2 – doniesienie wstępne,2022,56,1,123-135,https://doi.org/10.12740/PP/OnlineFirst/122461,
"https://www.psychiatriapolska.pl/Clergy-perpetrated-sexual-abuse-of-minors-case-study,123883,0,1.html",Przestępczość seksualna duchownych wobec osób małoletnich – analiza przypadków,2022,56,1,137-152,https://doi.org/10.12740/PP/OnlineFirst/123883,
"https://www.psychiatriapolska.pl/Reproductive-problems-and-intensity-of-anxiety-and-depression-in-women-treated-for,125885,0,1.html",Problemy prokreacyjne a nasilenie lęku i depresji u kobiet leczonych z powodu niepłodności,2022,56,1,153-170,https://doi.org/10.12740/PP/125885,
"https://www.psychiatriapolska.pl/Climate-depression-Critical-analysis-of-the-concept,127900,0,1.html",Depresja klimatyczna. Krytyczna analiza pojęcia,2022,56,1,171-182,https://doi.org/10.12740/PP/127900,
"https://www.psychiatriapolska.pl/Between-self-stigma-and-the-will-of-recovery-Difficulties-in-accepting-a-psychiatric,124774,0,1.html","Pomiędzy self-stygmą a wolą zdrowienia... Trudności z akceptacją diagnozy psychiatrycznej 
– studium przypadku",2022,56,1,183-193,https://doi.org/10.12740/PP/OnlineFirst/124774,
"https://www.psychiatriapolska.pl/Editorial,145349,0,1.html",Od Redakcji,2021,55,6,1203-1204,https://doi.org/10.12740/PP/145349,
"https://www.psychiatriapolska.pl/Cause-specific-mortality-and-risk-factors-of-death-among-inpatients-of-a-psychiatric,122356,0,1.html",Umieralność szczegółowa i czynniki ryzyka zgonu wśród pacjentów szpitala psychiatrycznego,2021,55,6,1207-1219,https://doi.org/10.12740/PP/122356,ARTICLE
"https://www.psychiatriapolska.pl/Activity-of-selected-metalloproteinases-in-neurodegenerative-diseases-of-the-central,126662,0,1.html",Aktywność wybranych metaloproteinaz w chorobach neurodegeneracyjnych ośrodkowego układu nerwowego na przykładzie otępienia i schizofrenii,2021,55,6,1221-1233,https://doi.org/10.12740/PP/126662,ARTICLE
"https://www.psychiatriapolska.pl/Psychopathic-traits-and-empathy-moral-decision-making-and-complex-affect-expression,120939,0,1.html",Nasilenie cech psychopatycznych a empatia: podejmowanie decyzji moralnych i rozpoznawanie złożonej ekspresji mimicznej,2021,55,6,1235-1255,https://doi.org/10.12740/PP/120939,ARTICLE
"https://www.psychiatriapolska.pl/Polish-adaptation-and-validation-of-the-Mentalization-Scale-MentS-a-self-report-measure,125383,0,1.html",Polska adaptacja i walidacja Skali mentalizacji (MentS) – samoopisowego narzędzia do pomiaru mentalizowania,2021,55,6,1257-1274,https://doi.org/10.12740/PP/125383,ARTICLE
"https://www.psychiatriapolska.pl/Polish-Validation-of-the-Internet-Gaming-Disorder-20-IGD-20-Test,125656,0,1.html","Badanie walidacyjne polskiej wersji kwestionariusza Zaburzenie Grania w Internecie-20 (Internet Gaming Disorder-20, IGD-20)",2021,55,6,1275-1292,https://doi.org/10.12740/PP/125656,ARTICLE
"https://www.psychiatriapolska.pl/The-Polish-adaptation-of-the-Disclosure-of-Trauma-Questionnaire-DTQ-,122501,0,1.html",Polska adaptacja Kwestionariusza Ujawnienia Traumy (DTQ),2021,55,6,1293-1304,https://doi.org/10.12740/PP/OnlineFirst/122501,ARTICLE
"https://www.psychiatriapolska.pl/Polish-Version-of-Lars-Tornstam-s-Gerotranscendence-Scale-Type-2-GST2-PL-,120790,0,1.html",Polska wersja Skali gerotranscendencji Typu 2 Larsa Tornstama (GST2-PL),2021,55,6,1305-1325,https://doi.org/10.12740/PP/120790,ARTICLE
"https://www.psychiatriapolska.pl/Memory-in-Polish-multiple-sclerosis-patients-correlations-with-mood-and-fatigue,125747,0,1.html",Pamięć u polskich pacjentów ze stwardnieniem rozsianym – korelacje z nastrojem i zespołem zmęczenia,2021,55,6,1327-1339,https://doi.org/10.12740/PP/125747,ARTICLE
"https://www.psychiatriapolska.pl/Review-of-studies-on-the-impact-of-climbing-as-a-complementary-form-of-depression,126445,0,1.html",Przegląd prac dotyczących wpływu wspinaczki jako uzupełniającej formy leczenia depresji i ich ocena według narzędzia QUADAS-2,2021,55,6,1341-1356,https://doi.org/10.12740/PP/126445,ARTICLE
"https://www.psychiatriapolska.pl/Can-t-get-enough-Addiction-to-physical-exercises-phenomenon-diagnostic-criteria-etiology,127499,0,1.html","Co za dużo to niezdrowo. Uzależnienie od ćwiczeń fizycznych: zjawisko, kryteria diagnostyczne, etiologia, terapia, wyzwania badawcze",2021,55,6,1357-1372,https://doi.org/10.12740/PP/127499,ARTICLE
"https://www.psychiatriapolska.pl/Weak-central-coherence-construct-conception-development-research-methods,120931,0,1.html","Słaba centralna koherencja – rozwój i koncepcja konstruktu, metody badania",2021,55,6,1373-1386,https://doi.org/10.12740/PP/OnlineFirst/120931,ARTICLE
"https://www.psychiatriapolska.pl/Psychiatric-behavioral-and-emotional-disorders-in-Polish-children-and-adolescents,121980,0,1.html","Zaburzenia psychiczne, behawioralne i emocjonalne u dzieci i młodzieży z wrodzonym zakażeniem HIV w Polsce",2021,55,6,1387-1404,https://doi.org/10.12740/PP/OnlineFirst/121980,ARTICLE
"https://www.psychiatriapolska.pl/Own-body-experience-and-parents-attitudes-perceived-retrospectively-in-patients-with,122031,0,1.html",Doświadczenie własnego ciała i retrospektywnie postrzegany postawy rodziców u pacjentów z zespołem jelita drażliwego,2021,55,6,1405-1420,https://doi.org/10.12740/PP/OnlineFirst/122031,ARTICLE
"https://www.psychiatriapolska.pl/Comorbidity-of-bipolar-disorder-and-autism-spectrum-disorder-review-paper,122350,0,1.html",Współwystępowanie choroby afektywnej dwubiegunowej i zaburzeń ze spektrum autyzmu – przegląd badań,2021,55,6,1421-1431,https://doi.org/10.12740/PP/OnlineFirst/122350,REVIEW
"https://www.psychiatriapolska.pl/Emotion-regulation-in-binge-eating-disorder,122212,0,1.html",Regulacja emocji w zaburzeniu z napadami objadania się,2021,55,6,1433-1448,https://doi.org/10.12740/PP/OnlineFirst/122212,ARTICLE
"https://www.psychiatriapolska.pl/Clinical-complexity-where-to-find-it-and-how-to-use-it,126595,0,1.html",Kompleksowość kliniczna – gdzie ją znaleźć i jak ją wykorzystywać,2021,55,6,1449-1471,https://doi.org/10.12740/PP/OnlineFirst/126595,ARTICLE
"https://www.psychiatriapolska.pl/Letter-to-the-Editor-The-Polish-standard-of-teleconsultation-in-psychiatry,142523,0,1.html",List do Redakcji. Polski standard teleporady w psychiatrii,2021,55,6,1473-1477,https://doi.org/10.12740/PP/142523,LETTER
"https://www.psychiatriapolska.pl/Editorial,143590,0,1.html",Od Redakcji,2021,55,5,937-938,https://doi.org/10.12740/PP/143596,EDITORIAL
"https://www.psychiatriapolska.pl/The-position-statement-of-the-Working-Group-of-the-Polish-Psychiatric-Association,138177,0,1.html",Stanowisko grupy roboczej Polskiego Towarzystwa Psychiatrycznego na temat stosowania częściowych agonistów receptorów dopaminowych D2/D3 w leczeniu zaburzeń psychicznych,2021,55,5,941-966,https://doi.org/10.12740/PP/138177,ARTICLE
"https://www.psychiatriapolska.pl/The-position-statement-of-the-Working-Group-of-the-Polish-Psychiatric-Association,140287,0,1.html",Stanowisko grupy roboczej Polskiego Towarzystwa Psychiatrycznego na temat stosowania częściowych agonistów receptorów dopaminowych D2/D3 w populacjach szczególnych,2021,55,5,967-987,https://doi.org/10.12740/PP/140287,ARTICLE
"https://www.psychiatriapolska.pl/Analysis-of-psychiatric-consultations-in-the-department-of-neurology-and-stroke-unit,116320,0,1.html",Analiza konsultacji psychiatrycznych w oddziale neurologii i oddziale udarowym: rozpoznania i terapia,2021,55,5,989-1000,https://doi.org/10.12740/PP/OnlineFirst/116320,ARTICLE
"https://www.psychiatriapolska.pl/A-case-of-reversible-aphasia-type-speech-disorders-after-treatment-with-quetiapine,115218,0,1.html",Odwracalna afazja po leczeniu kwetiapiną – opis przypadku,2021,55,5,1001-1008,https://doi.org/10.12740/PP/OnlineFirst/115218,ARTICLE
"https://www.psychiatriapolska.pl/The-dyadic-coping-model-of-bipolar-disorder-patients,118840,0,1.html",Model diadycznego radzenia sobie ze stresem pacjentów z chorobą afektywną dwubiegunową,2021,55,5,1009-1024,https://doi.org/10.12740/PP/OnlineFirst/118840,ARTICLE
"https://www.psychiatriapolska.pl/The-significance-of-physical-activity-in-the-prevention-of-depressive-disorders,118054,0,1.html",Znaczenie aktywności fizycznej w prewencji zaburzeń depresyjnych,2021,55,5,1025-1046,https://doi.org/10.12740/PP/OnlineFirst/118054,ARTICLE
"https://www.psychiatriapolska.pl/Chronic-fatigue-of-nurses-in-view-of-the-challenges-of-contemporary-psychiatric-care,118480,0,1.html",Zmęczenie przewlekłe pielęgniarek w obliczu wyzwań współczesnej opieki psychiatrycznej. Czy temperament i środowisko pracy mają znaczenie?,2021,55,5,1047-1064,https://doi.org/10.12740/PP/OnlineFirst/118480,ARTICLE
"https://www.psychiatriapolska.pl/The-relationship-between-eating-patterns-body-image-and-emotional-dysregulation-similarities,118816,0,1.html","Związek między zachowaniami żywieniowymi, obrazem ciała a dysregulacją emocjonalną: podobieństwa między osobami z nadmierną i prawidłową masą ciała",2021,55,5,1065-1078,https://doi.org/10.12740/PP/118816,ARTICLE
"https://www.psychiatriapolska.pl/Anorexia-Readiness-Syndrome-about-the-need-for-early-detection-of-dietary-restrictions,120411,0,1.html",Syndrom gotowości anorektycznej – o potrzebie wczesnego rozpoznania restrykcji żywieniowych. Wyniki badań pilotażowych,2021,55,5,1079-1091,https://doi.org/10.12740/PP/120411,ARTICLE
"https://www.psychiatriapolska.pl/Frequency-of-gastroesophageal-reflux-disease-in-adolescent-girls-with-anorexia-nervosa,118269,0,1.html",Częstość choroby refluksowej u pacjentek z jadłowstrętem psychicznym,2021,55,5,1093-1100,https://doi.org/10.12740/PP/OnlineFirst/118269,ARTICLE
"https://www.psychiatriapolska.pl/Patterns-of-synthetic-cathinones-use-and-their-impact-on-depressive-symptoms-and,115170,0,1.html",Wzory stosowania syntetycznych katynonów a objawy depresyjne i parafunkcyjne zachowania ustne,2021,55,5,1101-1119,https://doi.org/10.12740/PP/OnlineFirst/115170,ARTICLE
"https://www.psychiatriapolska.pl/A-shortened-version-of-the-Indirect-Self-Destructiveness-Scale-ISDS-25,118006,0,1.html",Skrócona wersja Skali pośredniej autodestruktywności PAD-25,2021,55,5,1121-1137,https://doi.org/10.12740/PP/118006,ARTICLE
"https://www.psychiatriapolska.pl/Assessment-of-criterion-validity-of-personality-disorder-diagnosis-in-adolescents,119778,0,1.html",Ocena trafności kryterialnej diagnozy zaburzeń osobowości u młodzieży oraz związków między stylem przywiązania a rozpoznaniem zaburzeń osobowości,2021,55,5,1139-1155,https://doi.org/10.12740/PP/OnlineFirst/119778,ARTICLE
"https://www.psychiatriapolska.pl/Psychopathic-traits-psychological-resilience-and-coping-with-stress-in-socially-maladjusted,118139,0,1.html","Cechy psychopatyczne, prężność psychiczna i radzenie sobie ze stresem u młodzieży niedostosowanej społecznie",2021,55,5,1157-1167,https://doi.org/10.12740/PP/OnlineFirst/118139,ARTICLE
"https://www.psychiatriapolska.pl/Participation-of-an-expert-psychologist-in-the-interrogation-of-a-witness-in-the,120655,0,1.html",Udział biegłego psychologa w przesłuchaniu świadka w świetle polskiego prawa karnego,2021,55,5,1169-1181,https://doi.org/10.12740/PP/OnlineFirst/120655,ARTICLE
"https://www.psychiatriapolska.pl/A-letter-to-the-Editor-Documented-persistent-lack-of-cooperation-during-treatment,141640,0,1.html",List do Redakcji. Udokumentowany uporczywy brak współpracy podczas leczenia schizofrenii – rekomendacje Konsultanta Krajowego ds. Psychiatrii,2021,55,5,1183-1185,https://doi.org/10.12740/PP/141640,LETTER
"https://www.psychiatriapolska.pl/A-letter-to-the-Editor-International-initiatives-focusing-on-training-in-the-use,144243,0,1.html",List do Redakcji. Międzynarodowe inicjatywy w zakresie szkolenia w użytkowaniu rozdziału ICD-11 dotyczącego zaburzeń psychicznych,2021,55,5,1187-1189,https://doi.org/10.12740/PP/144243,LETTER
"https://www.psychiatriapolska.pl/A-letter-to-the-editor-Three-vote-on-the-National-Mental-Health-Programme,133286,0,1.html",List do Redakcji. Trójgłos w sprawie Narodowego Programu Ochrony Zdrowia Psychicznego,2021,55,5,1191-1195,https://doi.org/10.12740/PP/133286,LETTER
"https://www.psychiatriapolska.pl/Editorial,141950,0,1.html",Od Redakcji,2021,55,4,715-716,https://doi.org/10.12740/PP/141950,EDITORIAL
"https://www.psychiatriapolska.pl/Polish-Psychiatric-Association-consensus-statement-on-non-pharmacological-methods,135527,0,1.html",Stanowisko grupy roboczej PTP na temat stosowania metod niefarmakologicznych w leczeniu objawów negatywnych schizofrenii,2021,55,4,719-742,https://doi.org/10.12740/PP/OnlineFirst/135527,ARTICLE
