url,year,volume,issue,doi,keyword_final_polish
"https://www.psychiatriapolska.pl/Psychometric-Evaluation-of-the-Polish-adaptation-of-a-Self-Report-Form-of-the-DSM,142888,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/142888,schizofrenia
"https://www.psychiatriapolska.pl/Psychological-burden-and-disease-related-quality-of-life-in-dialysis-patients-during,161567,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/161567,schizofrenia
"https://www.psychiatriapolska.pl/Sense-of-coherence-and-perception-of-self-influence-on-the-disease-course-among-patients,140127,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/140127,schizofrenia
"https://www.psychiatriapolska.pl/Sense-of-coherence-and-perception-of-self-influence-on-the-disease-course-among-patients,140127,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/140127,depresja
"https://www.psychiatriapolska.pl/Application-of-360-virtual-reality-videos-in-the-assessment-of-paranoia-in-schizophrenia,142992,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/142992,anoreksja
"https://www.psychiatriapolska.pl/Can-the-Mediterranean-diet-decrease-the-risk-of-depression-in-older-persons-a-systematic,140465,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/140465,adhd
"https://www.psychiatriapolska.pl/Gut-microbiota-and-intestinal-barrier-related-markers-in-patients-with-anorexia-nervosa,140069,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/140069,adhd
"https://www.psychiatriapolska.pl/Correlation-between-attention-deficit-hyperactivity-disorder-and-bipolar-disorder,144050,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/144050,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Correlation-between-attention-deficit-hyperactivity-disorder-and-bipolar-disorder,144050,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/144050,młodzież
"https://www.psychiatriapolska.pl/Correlation-between-attention-deficit-hyperactivity-disorder-and-bipolar-disorder,144050,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/144050,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Changes-in-self-reported-emotional-and-behavioral-problems-of-Polish-adolescents,142417,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/142417,depresja
"https://www.psychiatriapolska.pl/Changes-in-self-reported-emotional-and-behavioral-problems-of-Polish-adolescents,142417,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/142417,migrena
"https://www.psychiatriapolska.pl/Common-pathomechanism-of-migraine-and-depression,143982,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/143982,etiopatogeneza
"https://www.psychiatriapolska.pl/Common-pathomechanism-of-migraine-and-depression,143982,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/143982,psychosomatyka
"https://www.psychiatriapolska.pl/Common-pathomechanism-of-migraine-and-depression,143982,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/143982,psychosomatyka
"https://www.psychiatriapolska.pl/Functional-disorders-new-proposals-for-definition-psychosomatics-somatization,141960,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/141960,neuropsychologia
"https://www.psychiatriapolska.pl/Functional-disorders-new-proposals-for-definition-psychosomatics-somatization,141960,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/141960,opiekunowie
"https://www.psychiatriapolska.pl/Functional-disorders-new-proposals-for-definition-psychosomatics-somatization,141960,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/141960,neuropsychologia
"https://www.psychiatriapolska.pl/Cognitive-and-emotional-support-for-the-family-of-a-person-with-frontotemporal-degeneration,142390,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/142390,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Cognitive-and-emotional-support-for-the-family-of-a-person-with-frontotemporal-degeneration,142390,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/142390,seksualność
"https://www.psychiatriapolska.pl/Cognitive-and-emotional-support-for-the-family-of-a-person-with-frontotemporal-degeneration,142390,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/142390,bdsm
"https://www.psychiatriapolska.pl/Anal-dyspareunia-biological-and-psychosocial-correlates-of-painful-anal-intercourses,145891,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/145891,bdsm
"https://www.psychiatriapolska.pl/Between-submission-and-pain-Shades-of-BDSM-practices,138632,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/138632,bdsm
"https://www.psychiatriapolska.pl/Between-submission-and-pain-Shades-of-BDSM-practices,138632,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/138632,neuropsychologia
"https://www.psychiatriapolska.pl/Between-submission-and-pain-Shades-of-BDSM-practices,138632,0,1.html",2023.0,57.0,2.0,https://doi.org/10.12740/PP/OnlineFirst/138632,farmakoterapia
"https://www.psychiatriapolska.pl/Editorial,162010,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/162010,schizofrenia
"https://www.psychiatriapolska.pl/Editorial,162010,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/162010,farmakoterapia
"https://www.psychiatriapolska.pl/The-fiftieth-anniversary-of-the-article-that-shook-up-psychiatry,155398,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/155398,schizofrenia
"https://www.psychiatriapolska.pl/Burden-of-caregivers-of-people-suffering-from-schizophrenia-versus-symptom-severity,150881,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/150881,badania pilotażowe
"https://www.psychiatriapolska.pl/Burden-of-caregivers-of-people-suffering-from-schizophrenia-versus-symptom-severity,150881,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/150881,psychoza
"https://www.psychiatriapolska.pl/Satisfaction-with-care-in-patients-with-schizophrenia-treated-in-a-pilot-program,138995,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/138995,schizofrenia
"https://www.psychiatriapolska.pl/Risk-factors-for-weight-gain-in-patients-with-first-episode-psychosis,146196,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/146196,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Risk-factors-for-weight-gain-in-patients-with-first-episode-psychosis,146196,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/146196,mniejszości seksualne
"https://www.psychiatriapolska.pl/Risk-factors-for-weight-gain-in-patients-with-first-episode-psychosis,146196,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/146196,seksualność
"https://www.psychiatriapolska.pl/Who-has-a-problem-with-chemsex-Identity-as-a-missing-link-in-support-services-for,140141,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/140141,zdrowie
"https://www.psychiatriapolska.pl/Who-has-a-problem-with-chemsex-Identity-as-a-missing-link-in-support-services-for,140141,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/140141,psychologia pozytywna
"https://www.psychiatriapolska.pl/Psychometric-assessment-of-the-Polish-Translation-of-the-Transgender-Positive-Identity,140140,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/140140,bdsm
"https://www.psychiatriapolska.pl/Psychometric-assessment-of-the-Polish-Translation-of-the-Transgender-Positive-Identity,140140,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/140140,tożsamość
"https://www.psychiatriapolska.pl/Between-a-role-and-identification-Understanding-BDSM-practices-from-practitioners,144162,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/144162,seksualność
"https://www.psychiatriapolska.pl/Between-a-role-and-identification-Understanding-BDSM-practices-from-practitioners,144162,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/144162,trauma
"https://www.psychiatriapolska.pl/Between-a-role-and-identification-Understanding-BDSM-practices-from-practitioners,144162,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/144162,hipochondria
"https://www.psychiatriapolska.pl/Dissociative-identity-disorder-as-interdisciplinary-problem-Part-I-psychiatric-and,146969,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/146969,psychosomatyka
"https://www.psychiatriapolska.pl/What-are-we-afraid-of-when-we-fear-for-our-health-The-symptom-context-of-hypochondriacal,135139,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/135139,samokontrola
"https://www.psychiatriapolska.pl/What-are-we-afraid-of-when-we-fear-for-our-health-The-symptom-context-of-hypochondriacal,135139,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/135139,diagnostyka krążenia
"https://www.psychiatriapolska.pl/Parental-attitudes-and-intensification-of-borderline-personality-traits-the-mediational,139887,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/139887,diagnostyka krążenia
"https://www.psychiatriapolska.pl/Usefulness-of-controlled-breathing-in-psychiatry-A-review-of-recent-findings-Part,146824,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/146824,wypalenie zawodowe
"https://www.psychiatriapolska.pl/Usefulness-of-controlled-breathing-in-psychiatry-A-review-of-recent-findings-Part,146824,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/146824,walidacja
"https://www.psychiatriapolska.pl/The-Polish-adaptation-of-the-Burnout-Assessment-Tool-BAT-PL-by-Schaufeli-et-al-,141563,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/141563,farmakoterapia
"https://www.psychiatriapolska.pl/The-Polish-adaptation-of-the-Burnout-Assessment-Tool-BAT-PL-by-Schaufeli-et-al-,141563,0,1.html",2023.0,57.0,1.0,https://doi.org/10.12740/PP/OnlineFirst/141563,diagnoza
"https://www.psychiatriapolska.pl/Editorial,159174,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/159174,schizofrenia
"https://www.psychiatriapolska.pl/Schizophrenia-plus-comorbidity-of-schizophrenia-and-personality-disorders-Clinician,144112,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/144112,stymulacja magnetyczna
"https://www.psychiatriapolska.pl/Schizophrenia-plus-comorbidity-of-schizophrenia-and-personality-disorders-Clinician,144112,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/144112,stymulacja magnetyczna
"https://www.psychiatriapolska.pl/Principles-of-patients-selection-and-safety-of-repetitive-transcranial-magnetic-stimulation,144110,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/144110,farmakoterapia
"https://www.psychiatriapolska.pl/Principles-of-patients-selection-and-safety-of-repetitive-transcranial-magnetic-stimulation,144110,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/144110,zaburzenia odżywiania
"https://www.psychiatriapolska.pl/Principles-of-patients-selection-and-safety-of-repetitive-transcranial-magnetic-stimulation,144110,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/144110,seksuologia
"https://www.psychiatriapolska.pl/Assessment-of-personality-disorder-in-the-ICD-11-diagnostic-system-Polish-validation,138563,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/138563,transpłciowość
"https://www.psychiatriapolska.pl/Persistent-genital-arousal-disorder-the-present-knowledge,135253,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/135253,transpłciowość
"https://www.psychiatriapolska.pl/Characteristics-and-expectations-of-patients-seeking-help-for-gender-dysphoria-in,136449,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/136449,ciąża
"https://www.psychiatriapolska.pl/Characteristics-and-expectations-of-patients-seeking-help-for-gender-dysphoria-in,136449,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/136449,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Biological-factors-and-consequences-of-pregnancy-related-anxiety-What-do-we-know,144138,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/144138,neuropsychiatria
"https://www.psychiatriapolska.pl/Anti-NMDA-receptor-encephalitis-the-narrative-review-of-literature-with-particular,142990,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/142990,neuropsychologia
"https://www.psychiatriapolska.pl/Anti-NMDA-receptor-encephalitis-the-narrative-review-of-literature-with-particular,142990,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/142990,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Anti-NMDA-receptor-encephalitis-the-narrative-review-of-literature-with-particular,142990,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/142990,witaminy
"https://www.psychiatriapolska.pl/Anti-NMDA-receptor-encephalitis-the-narrative-review-of-literature-with-particular,142990,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/142990,depresja
"https://www.psychiatriapolska.pl/Vitamin-D-deficiency-and-depressive-symptoms-meta-analysis-of-studies-,130992,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/130992,farmakoterapia
"https://www.psychiatriapolska.pl/Vitamin-D-deficiency-and-depressive-symptoms-meta-analysis-of-studies-,130992,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/130992,żywienie
"https://www.psychiatriapolska.pl/Vitamin-D-deficiency-and-depressive-symptoms-meta-analysis-of-studies-,130992,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/130992,samobójstwo
"https://www.psychiatriapolska.pl/Assessing-effects-of-diet-alteration-on-selected-parameters-of-chronically-mentally,136538,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/136538,przestępczość
"https://www.psychiatriapolska.pl/Uncompleted-extended-suicide-discussion-on-the-boundaries-of-psychosis-based-on-a,135902,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/135902,joga
"https://www.psychiatriapolska.pl/Uncompleted-extended-suicide-discussion-on-the-boundaries-of-psychosis-based-on-a,135902,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/135902,psychiatria
"https://www.psychiatriapolska.pl/Activities-based-on-yoga-techniques-in-psychiatric-treatment-in-Poland-in-a-historical,128776,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/128776,zaburzenia emocji i zachowania
"https://www.psychiatriapolska.pl/Activities-based-on-yoga-techniques-in-psychiatric-treatment-in-Poland-in-a-historical,128776,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/OnlineFirst/128776,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Behavioral-and-emotional-problems-of-prisoners-children-in-the-family-environment,142371,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/142371,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Behavioral-and-emotional-problems-of-prisoners-children-in-the-family-environment,142371,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/142371,farmakoterapia
"https://www.psychiatriapolska.pl/Behavioral-and-emotional-problems-of-prisoners-children-in-the-family-environment,142371,0,1.html",2022.0,56.0,6.0,https://doi.org/10.12740/PP/142371,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Editorial,156192,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/156192,infekcje
"https://www.psychiatriapolska.pl/Editorial,156192,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/156192,neuropsychologia
"https://www.psychiatriapolska.pl/Infections-and-mental-diseases-from-tuberculosis-to-COVID-19,152125,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/152125,farmakoterapia
"https://www.psychiatriapolska.pl/Infections-and-mental-diseases-from-tuberculosis-to-COVID-19,152125,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/152125,urojenia
"https://www.psychiatriapolska.pl/Infections-and-mental-diseases-from-tuberculosis-to-COVID-19,152125,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/152125,stres
"https://www.psychiatriapolska.pl/Novel-psychopathological-picture-during-the-COVID-19-pandemic-based-on-a-first-episode,141830,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/141830,zespół napięcia przedmiesiączkowego
"https://www.psychiatriapolska.pl/The-stress-of-the-SARS-CoV-2-virus-pandemic-and-pro-health-behaviors-among-medical,134191,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134191,farmakoterapia
"https://www.psychiatriapolska.pl/Assessment-of-stress-load-and-its-causes-among-dental-students,140368,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/140368,depresja
"https://www.psychiatriapolska.pl/Studies-on-candidate-genes-for-lithium-prophylaxis-performed-at-the-Poznan-University,140889,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/140889,ketamina
"https://www.psychiatriapolska.pl/Ketamine-a-long-way-from-anesthetic-to-a-prototype-antidepressant-Review-of-potential,134330,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134330,farmakoterapia
"https://www.psychiatriapolska.pl/Ketamine-a-long-way-from-anesthetic-to-a-prototype-antidepressant-Review-of-potential,134330,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134330,etiologia
"https://www.psychiatriapolska.pl/Ketamine-a-long-way-from-anesthetic-to-a-prototype-antidepressant-Review-of-potential,134330,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134330,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Risk-and-protective-factors-associated-with-internalizing-and-externalizing-mental,139519,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/139519,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Risk-and-protective-factors-associated-with-internalizing-and-externalizing-mental,139519,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/139519,autyzm
"https://www.psychiatriapolska.pl/Risk-and-protective-factors-associated-with-internalizing-and-externalizing-mental,139519,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/139519,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Morphometric-evaluations-based-on-Voxel-Based-Morphometry-on-adolescents-with-autism,132704,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/132704,hiv
"https://www.psychiatriapolska.pl/Morphometric-evaluations-based-on-Voxel-Based-Morphometry-on-adolescents-with-autism,132704,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/132704,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Cognitive-impairments-in-Polish-children-and-adolescents-with-perinatal-HIV-infection,134255,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134255,neuropsychologia
"https://www.psychiatriapolska.pl/Cognitive-impairments-in-Polish-children-and-adolescents-with-perinatal-HIV-infection,134255,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134255,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Cognitive-impairments-in-Polish-children-and-adolescents-with-perinatal-HIV-infection,134255,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134255,autyzm
"https://www.psychiatriapolska.pl/Cognitive-impairments-in-Polish-children-and-adolescents-with-perinatal-HIV-infection,134255,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134255,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Semantic-decisions-in-adolescents-with-autism-spectrum-disorders-functional-magnetic,133032,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/133032,neuromodulacja
"https://www.psychiatriapolska.pl/Semantic-decisions-in-adolescents-with-autism-spectrum-disorders-functional-magnetic,133032,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/133032,neuropsychologia
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-in-the-treatment-of-refractory-obsessive-compulsive-disorder,141150,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/141150,diagnostyka
"https://www.psychiatriapolska.pl/Deep-brain-stimulation-in-the-treatment-of-refractory-obsessive-compulsive-disorder,141150,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/141150,psychodeliki
"https://www.psychiatriapolska.pl/Demographic-and-health-characteristics-of-3-4-methylenedioxymethamphetamine-users,134317,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134317,dieta
"https://www.psychiatriapolska.pl/Demographic-and-health-characteristics-of-3-4-methylenedioxymethamphetamine-users,134317,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134317,farmakoterapia
"https://www.psychiatriapolska.pl/Drunkorexia-knowledge-review,134748,0,1.html",2022.0,56.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/134748,schizofrenia
"https://www.psychiatriapolska.pl/Editorial,154900,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/154900,zalecenia
"https://www.psychiatriapolska.pl/Polish-Psychiatric-Association-diagnostic-and-therapeutic-management-guidelines-for,149707,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/149707,leczenie
"https://www.psychiatriapolska.pl/Polish-Psychiatric-Association-diagnostic-and-therapeutic-management-guidelines-for,149707,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/149707,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Polish-Psychiatric-Association-diagnostic-and-therapeutic-management-guidelines-for,149707,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/149707,migrena
"https://www.psychiatriapolska.pl/Polish-Psychiatric-Association-diagnostic-and-therapeutic-management-guidelines-for,149707,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/149707,depresja
"https://www.psychiatriapolska.pl/Experts-and-national-consultants-recommendations-regarding-management-of-patients,136489,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/136489,farmakoterapia
"https://www.psychiatriapolska.pl/Experts-and-national-consultants-recommendations-regarding-management-of-patients,136489,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/136489,migrena
"https://www.psychiatriapolska.pl/Experts-and-national-consultants-recommendations-regarding-management-of-patients,136489,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/136489,depresja
"https://www.psychiatriapolska.pl/Experts-and-national-consultants-recommendations-regarding-management-of-patients,139596,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/139596,farmakoterapia
"https://www.psychiatriapolska.pl/Experts-and-national-consultants-recommendations-regarding-management-of-patients,139596,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/139596,schizofrenia
"https://www.psychiatriapolska.pl/Experts-and-national-consultants-recommendations-regarding-management-of-patients,139596,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/139596,psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Analysis-of-psychiatric-services-for-patients-diagnosed-with-schizophrenia-reported,135095,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/135095,farmakoterapia
"https://www.psychiatriapolska.pl/Analysis-of-psychiatric-services-for-patients-diagnosed-with-schizophrenia-reported,135095,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/135095,schizofrenia
"https://www.psychiatriapolska.pl/Practice-of-prescribing-antipsychotics-in-schizophrenia-during-2013-2018-based-on,134082,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/134082,farmakoterapia
"https://www.psychiatriapolska.pl/Practice-of-prescribing-antipsychotics-in-schizophrenia-during-2013-2018-based-on,134082,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/134082,elektrowstrząsy
"https://www.psychiatriapolska.pl/Practice-of-prescribing-antipsychotics-in-schizophrenia-during-2013-2018-based-on,134082,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/134082,geriatria
"https://www.psychiatriapolska.pl/Analysis-of-the-efficacy-and-safety-of-electroconvulsive-therapy-in-elderly-patients,132213,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/132213,neuropsychologia
"https://www.psychiatriapolska.pl/Analysis-of-the-efficacy-and-safety-of-electroconvulsive-therapy-in-elderly-patients,132213,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/132213,stygmatyzacja
"https://www.psychiatriapolska.pl/Analysis-of-the-efficacy-and-safety-of-electroconvulsive-therapy-in-elderly-patients,132213,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/132213,urazy mózgu
"https://www.psychiatriapolska.pl/The-self-disclosure-of-mental-health-problems-Its-extent-predictors-and-consequences,144776,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/144776,diagnoza
"https://www.psychiatriapolska.pl/Neurotic-symptoms-profile-in-a-day-hospital-patients-with-an-anamnesis-of-head-injury,133636,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/133636,neuropsychologia
"https://www.psychiatriapolska.pl/Neurotic-symptoms-profile-in-a-day-hospital-patients-with-an-anamnesis-of-head-injury,133636,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/133636,ptsd
"https://www.psychiatriapolska.pl/Neurotic-symptoms-profile-in-a-day-hospital-patients-with-an-anamnesis-of-head-injury,133636,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/133636,psychodeliki
"https://www.psychiatriapolska.pl/Will-MDMA-assisted-psychotherapy-become-a-breakthrough-in-treatment-resistant-post,133919,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/133919,psychoterapia
"https://www.psychiatriapolska.pl/Will-MDMA-assisted-psychotherapy-become-a-breakthrough-in-treatment-resistant-post,133919,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/133919,farmakoterapia
"https://www.psychiatriapolska.pl/Will-MDMA-assisted-psychotherapy-become-a-breakthrough-in-treatment-resistant-post,133919,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/133919,schizofrenia
"https://www.psychiatriapolska.pl/Will-MDMA-assisted-psychotherapy-become-a-breakthrough-in-treatment-resistant-post,133919,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/133919,schizofrenia
"https://www.psychiatriapolska.pl/Physical-activity-as-a-therapeutic-method-for-non-pharmacological-treatment-of-schizophrenia,140053,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/140053,adhd
"https://www.psychiatriapolska.pl/Dyadic-relationships-of-people-with-schizophrenia,138743,0,1.html",2022.0,56.0,4.0,https://doi.org/10.12740/PP/138743,psychiatria dzieci i młodzieży
